	T0_1_V	T0_2_V	T63_1_V	T63_2_V
KSW-cf_coassembly_k141_3304119||full	4.55201609479456	4.12182672769442	6.14339223627494	5.30512822197037
KSW-cf_coassembly_k141_1551518||full	4.30606270672544	5.39056972004369	3.83092436689489	4.84004804523307
KSW-cf_coassembly_k141_618758||full	1.52475460101323	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_3304675||full	3.37483522396361	1.52475460101323	3.83092436689489	3.48484964472557
KSW-cf_coassembly_k141_1421880||full	1.52475460101323	1.52475460101323	2.817783147396	2.55960892569858
KSW-cf_coassembly_k141_2629445||full	1.52475460101323	1.52475460101323	6.17667096013493	6.20213219238401
KSW-cf_coassembly_k141_207622||full	8.79018182460514	7.45562155246942	11.4283497584394	10.3206728256714
KSW-cf_coassembly_k141_3572018||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_345426||full	6.06657775501278	3.46888300501849	6.17667096013493	5.36071176074576
KSW-cf_coassembly_k141_345486||full	2.63965765325418	1.52475460101323	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_3167730||full	6.5288119115941	3.46888300501849	6.51254178340597	5.36071176074576
KSW-cf_coassembly_k141_2365873||full	5.55791634986649	3.46888300501849	6.09198386595835	5.822623334686
KSW-cf_coassembly_k141_3572647||full	2.63965765325418	1.52475460101323	3.16131261052615	2.95992474203199
KSW-cf_coassembly_k141_481933||full	2.63965765325418	4.12182672769442	3.53981048291467	6.29033794355221
KSW-cf_coassembly_k141_620458||full	3.37483522396361	5.16391256058374	3.91523849021469	4.14128059315282
KSW-cf_coassembly_k141_3306325||full	3.06656659322618	1.52475460101323	3.83092436689489	4.00491070143103
KSW-cf_coassembly_k141_3306390||full	1.52475460101323	1.52475460101323	1.52475460101323	4.58194862144588
KSW-cf_coassembly_k141_2227610||full	3.37483522396361	1.52475460101323	5.0300835969669	4.58194862144588
KSW-cf_coassembly_k141_3573161||full	1.52475460101323	1.52475460101323	1.52475460101323	3.48484964472557
KSW-cf_coassembly_k141_2366871||full	1.52475460101323	1.52475460101323	3.00279881750719	1.52475460101323
KSW-cf_coassembly_k141_1553583||full	2.63965765325418	1.52475460101323	3.99456408372911	2.55960892569858
KSW-cf_coassembly_k141_3438426||full	5.17879101927558	1.52475460101323	5.66903315707031	5.1870116136789
KSW-cf_coassembly_k141_1958113||full	4.55201609479456	4.12182672769442	4.60605662426195	5.36071176074576
KSW-cf_coassembly_k141_78854||full	4.16450328825603	3.46888300501849	4.50344969680977	4.14128059315282
KSW-cf_coassembly_k141_3438732||full	3.37483522396361	1.52475460101323	3.83092436689489	4.26527559930016
KSW-cf_coassembly_k141_78957||full	3.37483522396361	4.12182672769442	4.50344969680977	5.12406736210494
KSW-cf_coassembly_k141_3839003||full	3.82780450080424	1.52475460101323	4.33383754757098	3.85322827998272
KSW-cf_coassembly_k141_748268||full	3.82780450080424	1.52475460101323	3.64424687486889	1.52475460101323
KSW-cf_coassembly_k141_1018906||full	1.52475460101323	3.46888300501849	1.52475460101323	4.26527559930016
KSW-cf_coassembly_k141_1425170||full	3.37483522396361	3.46888300501849	3.53981048291467	2.55960892569858
KSW-cf_coassembly_k141_1425213||full	5.17879101927558	1.52475460101323	5.78161015687552	5.74139133052112
KSW-cf_coassembly_k141_3708851||full	6.58421147012538	1.52475460101323	6.12645953203866	4.84004804523307
KSW-cf_coassembly_k141_1826262||full	2.63965765325418	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_2632697||full	4.00660790001483	5.75820015415249	3.91523849021469	5.78258211924899
KSW-cf_coassembly_k141_1425519||full	3.37483522396361	4.12182672769442	9.87575873201625	15.1138623326079
KSW-cf_coassembly_k141_2771389||full	5.02614247798585	1.52475460101323	5.13596478980887	4.26527559930016
KSW-cf_coassembly_k141_2497971||full	3.37483522396361	6.8437069824794	4.33383754757098	5.46578484076001
KSW-cf_coassembly_k141_1827024||full	4.16450328825603	3.46888300501849	5.41327068076868	4.48417707837315
KSW-cf_coassembly_k141_3575506||full	3.82780450080424	1.52475460101323	5.06626049052464	7.17745889040539
KSW-cf_coassembly_k141_3171503||full	3.37483522396361	4.89421227633567	4.65467482395221	6.04191896530422
KSW-cf_coassembly_k141_2772212||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_3710460||full	7.04533672723923	6.59467535137279	11.918144125126	12.6180337326903
KSW-cf_coassembly_k141_1155624||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_3038433||full	1.52475460101323	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_2500113||full	3.06656659322618	3.46888300501849	3.53981048291467	3.25101055718808
KSW-cf_coassembly_k141_350987||full	4.00660790001483	3.46888300501849	5.78161015687552	5.69898260132049
KSW-cf_coassembly_k141_3982682||full	7.87673006636999	5.16391256058374	7.37740304444322	6.4263012932168
KSW-cf_coassembly_k141_1023046||full	2.63965765325418	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_3983068||full	7.52722192730958	9.00905414745103	6.61313979354843	8.27662247431955
KSW-cf_coassembly_k141_2904365||full	4.94319351866923	1.52475460101323	4.79119520688045	3.68201773773267
KSW-cf_coassembly_k141_1692054||full	8.70535204715122	7.68558437435439	9.66218324510653	9.48165971010271
KSW-cf_coassembly_k141_2774851||full	4.00660790001483	1.52475460101323	4.14050405658733	3.68201773773267
KSW-cf_coassembly_k141_3039522||full	1.52475460101323	1.52475460101323	2.817783147396	6.86948971437191
KSW-cf_coassembly_k141_891050||full	2.63965765325418	1.52475460101323	5.0300835969669	6.37344713647968
KSW-cf_coassembly_k141_3578890||full	1.52475460101323	1.52475460101323	3.64424687486889	2.55960892569858
KSW-cf_coassembly_k141_2100046||full	3.06656659322618	1.52475460101323	3.00279881750719	2.55960892569858
KSW-cf_coassembly_k141_2100096||full	4.16450328825603	6.40097500720615	4.55569290266744	6.07542181311114
KSW-cf_coassembly_k141_3579813||full	4.30606270672544	3.46888300501849	3.74089669879725	3.48484964472557
KSW-cf_coassembly_k141_1024216||full	2.63965765325418	1.52475460101323	4.95484175380736	5.05820981693415
KSW-cf_coassembly_k141_2502008||full	6.61113200913153	4.12182672769442	6.02044823217824	4.75915660018367
KSW-cf_coassembly_k141_2776938||full	1.52475460101323	1.52475460101323	3.16131261052615	3.48484964472557
KSW-cf_coassembly_k141_753952||full	1.52475460101323	3.46888300501849	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_3314436||full	3.37483522396361	4.12182672769442	4.44917652283745	5.24729235050218
KSW-cf_coassembly_k141_1965493||full	6.58421147012538	8.1534465427755	6.27212238178694	7.64668387004323
KSW-cf_coassembly_k141_2375102||full	4.43446386468192	4.56070366484789	3.64424687486889	2.55960892569858
KSW-cf_coassembly_k141_3446061||full	2.63965765325418	1.52475460101323	3.74089669879725	3.48484964472557
KSW-cf_coassembly_k141_1561239||full	3.62110335513742	1.52475460101323	3.53981048291467	3.25101055718808
KSW-cf_coassembly_k141_1965869||full	3.06656659322618	1.52475460101323	3.42605358355869	4.14128059315282
KSW-cf_coassembly_k141_1160329||full	3.82780450080424	4.12182672769442	4.14050405658733	2.95992474203199
KSW-cf_coassembly_k141_2639265||full	1.52475460101323	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_3582087||full	1.52475460101323	1.52475460101323	4.06949044511228	3.48484964472557
KSW-cf_coassembly_k141_1833143||full	1.52475460101323	3.46888300501849	3.91523849021469	6.29033794355221
KSW-cf_coassembly_k141_3315725||full	3.37483522396361	1.52475460101323	3.00279881750719	2.95992474203199
KSW-cf_coassembly_k141_2908342||full	8.13948484008394	4.89421227633567	8.12464391385601	7.8727668312773
KSW-cf_coassembly_k141_1298053||full	2.63965765325418	3.46888300501849	2.59171801071081	2.95992474203199
KSW-cf_coassembly_k141_894514||full	5.38089183258271	7.45562155246942	5.80310290718242	7.43107504764088
KSW-cf_coassembly_k141_3846858||full	1.52475460101323	1.52475460101323	2.817783147396	1.52475460101323
KSW-cf_coassembly_k141_3315841||full	4.00660790001483	1.52475460101323	6.14339223627494	6.66487476286656
KSW-cf_coassembly_k141_2640415||full	1.52475460101323	1.52475460101323	3.00279881750719	2.55960892569858
KSW-cf_coassembly_k141_3987446||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_3316533||full	2.63965765325418	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_1967829||full	3.06656659322618	3.46888300501849	9.89460187037677	10.9749865728746
KSW-cf_coassembly_k141_1027891||full	2.63965765325418	3.46888300501849	4.55569290266744	4.48417707837315
KSW-cf_coassembly_k141_3178356||full	3.37483522396361	1.52475460101323	4.06949044511228	4.48417707837315
KSW-cf_coassembly_k141_2377798||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1563780||full	2.63965765325418	1.52475460101323	3.64424687486889	3.68201773773267
KSW-cf_coassembly_k141_1162817||full	1.52475460101323	1.52475460101323	2.817783147396	2.95992474203199
KSW-cf_coassembly_k141_3317411||full	2.63965765325418	1.52475460101323	3.16131261052615	2.95992474203199
KSW-cf_coassembly_k141_1162888||full	1.52475460101323	1.52475460101323	3.30088363526088	3.68201773773267
KSW-cf_coassembly_k141_3317439||full	4.55201609479456	6.59467535137279	4.33383754757098	6.10816155685699
KSW-cf_coassembly_k141_89735||full	1.52475460101323	1.52475460101323	3.00279881750719	2.55960892569858
KSW-cf_coassembly_k141_219126||full	4.30606270672544	1.52475460101323	4.65467482395221	4.67334191852929
KSW-cf_coassembly_k141_1835673||full	3.37483522396361	1.52475460101323	2.817783147396	2.55960892569858
KSW-cf_coassembly_k141_757814||full	4.66045619198414	1.52475460101323	4.20801188001409	4.26527559930016
KSW-cf_coassembly_k141_3717457||full	3.37483522396361	1.52475460101323	4.50344969680977	2.95992474203199
KSW-cf_coassembly_k141_896954||full	1.52475460101323	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_1564730||full	3.06656659322618	4.12182672769442	2.59171801071081	3.48484964472557
KSW-cf_coassembly_k141_3989797||full	2.63965765325418	1.52475460101323	2.817783147396	1.52475460101323
KSW-cf_coassembly_k141_758312||full	3.37483522396361	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_494169||full	6.24917103071186	7.3522793489088	7.22687721679495	8.25489361255323
KSW-cf_coassembly_k141_3990048||full	4.85508759461615	3.46888300501849	4.83391555884215	5.74139133052112
KSW-cf_coassembly_k141_1164499||full	5.90171680145502	1.52475460101323	6.33241049738335	6.45201796972363
KSW-cf_coassembly_k141_3850076||full	3.37483522396361	3.46888300501849	3.64424687486889	2.95992474203199
KSW-cf_coassembly_k141_2107030||full	1.52475460101323	1.52475460101323	1.52475460101323	2.95992474203199
KSW-cf_coassembly_k141_1030751||full	5.55791634986649	4.89421227633567	8.60528686648072	6.66487476286656
KSW-cf_coassembly_k141_2643937||full	1.52475460101323	3.46888300501849	2.817783147396	2.55960892569858
KSW-cf_coassembly_k141_3718684||full	3.62110335513742	4.12182672769442	3.83092436689489	5.05820981693415
KSW-cf_coassembly_k141_2380341||full	9.69542438893908	9.56574991430742	11.2378571237106	10.3837633352537
KSW-cf_coassembly_k141_633173||full	1.52475460101323	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_1302114||full	4.16450328825603	1.52475460101323	5.29661884252203	5.41421341767857
KSW-cf_coassembly_k141_898290||full	5.71544319064331	1.52475460101323	8.84373916078994	8.93014574151529
KSW-cf_coassembly_k141_3319715||full	3.06656659322618	1.52475460101323	3.30088363526088	4.26527559930016
KSW-cf_coassembly_k141_495376||full	2.63965765325418	1.52475460101323	3.83092436689489	3.25101055718808
KSW-cf_coassembly_k141_495396||full	5.10451320539954	1.52475460101323	5.71512970886564	5.41421341767857
KSW-cf_coassembly_k141_760061||full	6.58421147012538	4.89421227633567	5.57213886896561	4.48417707837315
KSW-cf_coassembly_k141_3181047||full	5.38089183258271	1.52475460101323	8.5650750668113	6.94383813505947
KSW-cf_coassembly_k141_760485||full	3.37483522396361	3.46888300501849	5.26590354399033	4.26527559930016
KSW-cf_coassembly_k141_1166435||full	3.62110335513742	1.52475460101323	3.74089669879725	2.95992474203199
KSW-cf_coassembly_k141_361396||full	7.84308559866977	6.59467535137279	8.88704014517758	6.66487476286656
KSW-cf_coassembly_k141_2381713||full	4.00660790001483	1.52475460101323	3.91523849021469	2.95992474203199
KSW-cf_coassembly_k141_2912984||full	1.52475460101323	3.46888300501849	2.817783147396	1.52475460101323
KSW-cf_coassembly_k141_2382012||full	6.02710173296475	4.56070366484789	5.52111755445831	4.98915177674552
KSW-cf_coassembly_k141_1838842||full	3.37483522396361	4.12182672769442	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_2109287||full	1.52475460101323	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_1972679||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2382471||full	3.06656659322618	1.52475460101323	3.53981048291467	3.48484964472557
KSW-cf_coassembly_k141_900451||full	3.37483522396361	1.52475460101323	3.64424687486889	3.68201773773267
KSW-cf_coassembly_k141_3853209||full	2.63965765325418	3.46888300501849	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_2383370||full	3.06656659322618	4.89421227633567	5.35613515462658	5.46578484076001
KSW-cf_coassembly_k141_636470||full	2.63965765325418	1.52475460101323	2.28760527946316	2.55960892569858
KSW-cf_coassembly_k141_1569148||full	8.13948484008394	6.50108016315593	9.48619049645194	9.74328472979798
KSW-cf_coassembly_k141_2647743||full	1.52475460101323	1.52475460101323	3.16131261052615	3.48484964472557
KSW-cf_coassembly_k141_3323019||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2786329||full	7.80863749178044	9.34132557505098	6.93796940552593	8.49624723473564
KSW-cf_coassembly_k141_1703967||full	4.16450328825603	1.52475460101323	5.29661884252203	4.48417707837315
KSW-cf_coassembly_k141_3323645||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_2384797||full	3.06656659322618	4.56070366484789	2.59171801071081	3.48484964472557
KSW-cf_coassembly_k141_224849||full	3.62110335513742	4.89421227633567	6.2410037281166	6.26153279041198
KSW-cf_coassembly_k141_364607||full	2.63965765325418	3.46888300501849	3.99456408372911	4.3790363491197
KSW-cf_coassembly_k141_2649000||full	1.52475460101323	1.52475460101323	3.30088363526088	4.91656062473826
KSW-cf_coassembly_k141_2112218||full	2.63965765325418	1.52475460101323	4.33383754757098	3.85322827998272
KSW-cf_coassembly_k141_1035578||full	8.22032648116912	4.12182672769442	9.17907649326476	8.52678868496699
KSW-cf_coassembly_k141_3723210||full	2.63965765325418	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1440683||full	1.52475460101323	1.52475460101323	2.28760527946316	3.48484964472557
KSW-cf_coassembly_k141_3052270||full	7.63601329017991	4.12182672769442	9.04156321533205	8.65950573788089
KSW-cf_coassembly_k141_225771||full	2.63965765325418	1.52475460101323	3.53981048291467	4.00491070143103
KSW-cf_coassembly_k141_2385996||full	1.52475460101323	1.52475460101323	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_1036738||full	3.06656659322618	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_904028||full	3.37483522396361	3.46888300501849	3.00279881750719	3.85322827998272
KSW-cf_coassembly_k141_3724909||full	3.06656659322618	1.52475460101323	1.52475460101323	3.25101055718808
KSW-cf_coassembly_k141_3457988||full	9.333010926604	10.4011395640735	9.66803618468035	10.0449339202558
KSW-cf_coassembly_k141_3725119||full	8.25485129848786	8.05816123132265	10.4157853672183	11.4823254873535
KSW-cf_coassembly_k141_366857||full	4.00660790001483	1.52475460101323	3.99456408372911	4.58194862144588
KSW-cf_coassembly_k141_2790153||full	3.06656659322618	1.52475460101323	3.64424687486889	3.48484964472557
KSW-cf_coassembly_k141_1172140||full	3.37483522396361	1.52475460101323	4.39270346045598	4.26527559930016
KSW-cf_coassembly_k141_2387990||full	5.02614247798585	3.46888300501849	5.0300835969669	4.26527559930016
KSW-cf_coassembly_k141_228439||full	7.42479329236973	7.84633434588438	7.25826594922222	6.20213219238401
KSW-cf_coassembly_k141_1443781||full	3.06656659322618	1.52475460101323	2.817783147396	3.85322827998272
KSW-cf_coassembly_k141_767052||full	1.52475460101323	1.52475460101323	6.05666104845259	6.62021768085573
KSW-cf_coassembly_k141_3859477||full	3.06656659322618	4.12182672769442	2.817783147396	4.00491070143103
KSW-cf_coassembly_k141_2116373||full	1.52475460101323	3.46888300501849	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_1573867||full	6.55677809008001	5.39056972004369	8.11181669834688	6.925607541253
KSW-cf_coassembly_k141_3594043||full	4.55201609479456	1.52475460101323	5.38498843914749	4.98915177674552
KSW-cf_coassembly_k141_229367||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_3460288||full	3.82780450080424	4.89421227633567	3.74089669879725	5.36071176074576
KSW-cf_coassembly_k141_1709161||full	3.82780450080424	4.56070366484789	4.39270346045598	4.48417707837315
KSW-cf_coassembly_k141_643078||full	3.82780450080424	1.52475460101323	3.42605358355869	2.55960892569858
KSW-cf_coassembly_k141_3860287||full	2.63965765325418	1.52475460101323	3.30088363526088	2.55960892569858
KSW-cf_coassembly_k141_2389553||full	5.31665303172376	3.46888300501849	5.90598888140973	5.24729235050218
KSW-cf_coassembly_k141_3860290||full	3.82780450080424	4.12182672769442	2.28760527946316	3.85322827998272
KSW-cf_coassembly_k141_2517118||full	6.58421147012538	7.9561330910948	6.07443095451998	7.63551492850957
KSW-cf_coassembly_k141_2653562||full	5.55791634986649	5.39056972004369	6.57623415282594	5.6552812392301
KSW-cf_coassembly_k141_2517907||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1847334||full	3.37483522396361	4.12182672769442	4.55569290266744	4.26527559930016
KSW-cf_coassembly_k141_907192||full	2.63965765325418	4.12182672769442	2.59171801071081	2.95992474203199
KSW-cf_coassembly_k141_2654079||full	5.98651062092734	5.16391256058374	5.26590354399033	5.69898260132049
KSW-cf_coassembly_k141_3329441||full	6.31617721420964	6.29338369960495	6.19302592210742	6.20213219238401
KSW-cf_coassembly_k141_3461657||full	1.52475460101323	1.52475460101323	4.27235827363982	4.14128059315282
KSW-cf_coassembly_k141_2518673||full	2.63965765325418	1.52475460101323	3.64424687486889	2.55960892569858
KSW-cf_coassembly_k141_3729143||full	2.63965765325418	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_2118141||full	5.94473931253267	4.56070366484789	8.12038083759137	8.08468333619051
KSW-cf_coassembly_k141_1446476||full	6.44149856356113	8.53001598448731	8.83855840996538	10.7358335233957
KSW-cf_coassembly_k141_1041651||full	1.52475460101323	4.12182672769442	1.52475460101323	2.55960892569858
KSW-cf_coassembly_k141_1711166||full	5.31665303172376	6.29338369960495	4.83391555884215	4.84004804523307
KSW-cf_coassembly_k141_3462402||full	3.62110335513742	1.52475460101323	4.33383754757098	4.26527559930016
KSW-cf_coassembly_k141_102637||full	5.44236663093681	1.52475460101323	5.98329922128664	4.67334191852929
KSW-cf_coassembly_k141_3596736||full	7.34690220909091	4.56070366484789	8.39198331315454	6.99718574750223
KSW-cf_coassembly_k141_2519499||full	3.37483522396361	3.46888300501849	3.42605358355869	1.52475460101323
KSW-cf_coassembly_k141_2251799||full	6.28306416535473	1.52475460101323	7.07650153555669	6.40011680762808
KSW-cf_coassembly_k141_2656263||full	3.37483522396361	1.52475460101323	3.16131261052615	3.68201773773267
KSW-cf_coassembly_k141_103324||full	2.63965765325418	1.52475460101323	3.16131261052615	3.25101055718808
KSW-cf_coassembly_k141_3191919||full	3.82780450080424	1.52475460101323	5.23451237360208	4.84004804523307
KSW-cf_coassembly_k141_3463675||full	3.62110335513742	1.52475460101323	4.14050405658733	3.68201773773267
KSW-cf_coassembly_k141_3192396||full	2.63965765325418	3.46888300501849	3.64424687486889	3.68201773773267
KSW-cf_coassembly_k141_2119854||full	4.16450328825603	1.52475460101323	6.77386748163249	5.74139133052112
KSW-cf_coassembly_k141_2393523||full	1.52475460101323	1.52475460101323	3.74089669879725	1.52475460101323
KSW-cf_coassembly_k141_3863988||full	2.63965765325418	1.52475460101323	3.64424687486889	1.52475460101323
KSW-cf_coassembly_k141_3192854||full	3.37483522396361	1.52475460101323	3.53981048291467	2.95992474203199
KSW-cf_coassembly_k141_3332637||full	1.52475460101323	1.52475460101323	2.59171801071081	2.95992474203199
KSW-cf_coassembly_k141_1449394||full	4.30606270672544	1.52475460101323	5.0300835969669	3.48484964472557
KSW-cf_coassembly_k141_2394633||full	2.63965765325418	1.52475460101323	3.53981048291467	2.55960892569858
KSW-cf_coassembly_k141_3194119||full	4.55201609479456	3.46888300501849	3.74089669879725	2.95992474203199
KSW-cf_coassembly_k141_2395814||full	4.00660790001483	4.56070366484789	3.91523849021469	5.78258211924899
KSW-cf_coassembly_k141_1317723||full	5.44236663093681	1.52475460101323	5.0300835969669	3.48484964472557
KSW-cf_coassembly_k141_1180611||full	3.62110335513742	1.52475460101323	8.97937340246026	10.080366645385
KSW-cf_coassembly_k141_1045928||full	1.52475460101323	1.52475460101323	3.83092436689489	2.55960892569858
KSW-cf_coassembly_k141_773573||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1451040||full	10.1452462116045	9.12329791557498	10.4552438229358	10.036468796746
KSW-cf_coassembly_k141_1853452||full	6.02710173296475	6.8437069824794	6.14339223627494	6.00761644776866
KSW-cf_coassembly_k141_650573||full	3.62110335513742	1.52475460101323	3.64424687486889	4.00491070143103
KSW-cf_coassembly_k141_2659867||full	6.38020148740726	4.89421227633567	6.09198386595835	4.14128059315282
KSW-cf_coassembly_k141_3601724||full	5.50130740057204	3.46888300501849	7.37740304444322	6.85028737488935
KSW-cf_coassembly_k141_510883||full	1.52475460101323	1.52475460101323	3.30088363526088	2.55960892569858
KSW-cf_coassembly_k141_2660326||full	4.16450328825603	1.52475460101323	4.7016673220298	4.48417707837315
KSW-cf_coassembly_k141_651122||full	1.52475460101323	1.52475460101323	2.59171801071081	1.52475460101323
KSW-cf_coassembly_k141_1452018||full	3.06656659322618	1.52475460101323	4.20801188001409	3.48484964472557
KSW-cf_coassembly_k141_2800572||full	1.52475460101323	1.52475460101323	3.00279881750719	2.95992474203199
KSW-cf_coassembly_k141_2124051||full	5.17879101927558	1.52475460101323	3.99456408372911	2.95992474203199
KSW-cf_coassembly_k141_1855021||full	1.52475460101323	3.46888300501849	3.74089669879725	4.00491070143103
KSW-cf_coassembly_k141_2661385||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_914558||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1717992||full	4.16450328825603	1.52475460101323	4.27235827363982	2.95992474203199
KSW-cf_coassembly_k141_2398902||full	3.62110335513742	3.46888300501849	4.14050405658733	3.85322827998272
KSW-cf_coassembly_k141_3603903||full	1.52475460101323	1.52475460101323	3.16131261052615	2.95992474203199
KSW-cf_coassembly_k141_3337830||full	3.37483522396361	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_3198725||full	5.71544319064331	7.80779521579728	6.17667096013493	6.83082567290917
KSW-cf_coassembly_k141_238926||full	2.63965765325418	1.52475460101323	3.16131261052615	2.95992474203199
KSW-cf_coassembly_k141_513694||full	12.73865206252	13.1920518052421	12.5956421426223	11.6718779758547
KSW-cf_coassembly_k141_3604832||full	4.55201609479456	1.52475460101323	5.86571492264885	6.45201796972363
KSW-cf_coassembly_k141_3470816||full	2.63965765325418	1.52475460101323	1.52475460101323	1.52475460101323
KSW-cf_coassembly_k141_1991750||full	6.34854536913745	4.56070366484789	5.29661884252203	4.91656062473826
KSW-cf_coassembly_k141_2528207||full	1.52475460101323	1.52475460101323	2.817783147396	1.52475460101323
KSW-cf_coassembly_k141_2804735||full	1.52475460101323	1.52475460101323	2.59171801071081	2.55960892569858
KSW-cf_coassembly_k141_515434||full	6.34854536913745	3.46888300501849	9.65777790445309	8.10101418160809
KSW-cf_coassembly_k141_3340492||full	2.63965765325418	1.52475460101323	2.59171801071081	3.68201773773267
KSW-cf_coassembly_k141_3872513||full	6.83314343531463	5.58614821910681	7.44033023508278	6.10816155685699
KSW-cf_coassembly_k141_2260779||full	2.63965765325418	1.52475460101323	3.30088363526088	4.98915177674552
KSW-cf_coassembly_k141_2530043||full	4.16450328825603	4.12182672769442	4.7016673220298	4.14128059315282
KSW-cf_coassembly_k141_1722439||full	6.41117629419773	5.58614821910681	5.90598888140973	5.6552812392301
KSW-cf_coassembly_k141_2933987||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_3740526||full	3.37483522396361	1.52475460101323	1.52475460101323	4.14128059315282
KSW-cf_coassembly_k141_1994618||full	3.06656659322618	1.52475460101323	3.00279881750719	2.55960892569858
KSW-cf_coassembly_k141_1861163||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1458438||full	1.52475460101323	1.52475460101323	2.28760527946316	1.52475460101323
KSW-cf_coassembly_k141_1190018||full	1.52475460101323	3.46888300501849	2.28760527946316	2.95992474203199
KSW-cf_coassembly_k141_2935755||full	3.82780450080424	1.52475460101323	3.74089669879725	3.68201773773267
KSW-cf_coassembly_k141_1996238||full	2.63965765325418	1.52475460101323	3.00279881750719	1.52475460101323
KSW-cf_coassembly_k141_2131901||full	4.00660790001483	3.46888300501849	5.54685546344968	6.07542181311114
KSW-cf_coassembly_k141_1055300||full	1.52475460101323	1.52475460101323	5.59698365749132	6.99718574750223
KSW-cf_coassembly_k141_3071102||full	5.24938710660216	1.52475460101323	4.14050405658733	2.95992474203199
KSW-cf_coassembly_k141_660575||full	3.37483522396361	1.52475460101323	3.42605358355869	4.00491070143103
KSW-cf_coassembly_k141_1459651||full	3.62110335513742	3.46888300501849	4.44917652283745	3.85322827998272
KSW-cf_coassembly_k141_1862654||full	4.16450328825603	3.46888300501849	3.42605358355869	3.68201773773267
KSW-cf_coassembly_k141_2810111||full	3.62110335513742	1.52475460101323	4.95484175380736	5.51556156302
KSW-cf_coassembly_k141_1328475||full	4.00660790001483	5.16391256058374	5.4949083696308	5.86157771673797
KSW-cf_coassembly_k141_1997342||full	4.16450328825603	1.52475460101323	4.95484175380736	3.25101055718808
KSW-cf_coassembly_k141_4018406||full	4.00660790001483	1.52475460101323	3.99456408372911	4.00491070143103
KSW-cf_coassembly_k141_3612087||full	4.55201609479456	4.12182672769442	9.35809127150432	9.95796081647012
KSW-cf_coassembly_k141_387934||full	4.76112644965763	1.52475460101323	5.13596478980887	4.98915177674552
KSW-cf_coassembly_k141_3478004||full	4.94319351866923	1.52475460101323	5.8859930993718	3.68201773773267
KSW-cf_coassembly_k141_117898||full	1.52475460101323	1.52475460101323	4.33383754757098	4.26527559930016
KSW-cf_coassembly_k141_388597||full	4.16450328825603	4.56070366484789	3.42605358355869	4.14128059315282
KSW-cf_coassembly_k141_3206899||full	2.63965765325418	1.52475460101323	2.59171801071081	3.48484964472557
KSW-cf_coassembly_k141_1727353||full	2.63965765325418	3.46888300501849	3.83092436689489	6.75023845265874
