gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-cf_2nd_assembly_k141_852818||full	1.18424632441727	2.95492718121593	3.93195187117193	0.751516620251817	0.452341802143329	NA
KSW-cf_2nd_assembly_k141_2941809||full	3.09014197173155	4.33380108378435	3.29626272358252	1.31476203422105	0.188589890704832	NA
KSW-cf_2nd_assembly_k141_2461458||full	3.11558505674949	4.34572447180556	2.91844480903109	1.48905487551376	0.136472919021999	NA
KSW-cf_2nd_assembly_k141_4541053||full	0.592123162208633	1.95363752982852	4.83880153719592	0.403744091343876	0.686400913092269	NA
KSW-cf_2nd_assembly_k141_3424544||full	2.20233425212845	1.58487973507612	2.94602158061097	0.537972887064673	0.590595766952216	NA
KSW-cf_2nd_assembly_k141_537241||full	2.18808031811028	3.8448675603368	3.1707067560981	1.21262161912076	0.225274519397629	NA
KSW-cf_2nd_assembly_k141_3270411||full	1.15880323939933	2.91559908315604	4.45861547410237	0.653924766576338	0.51316027686464	NA
KSW-cf_2nd_assembly_k141_2947886||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_217759||full	1.68654034497362	1.14097928983425	3.51408457307657	0.324687487198217	0.745417605785223	NA
KSW-cf_2nd_assembly_k141_1346605||full	1.51632338300306	-4.79478832801562	4.07480011979858	-1.17669288972452	0.239318106833269	NA
KSW-cf_2nd_assembly_k141_383525||full	1.54507098586578	3.33144235026769	4.03655233479007	0.825318755700204	0.409190646326329	NA
KSW-cf_2nd_assembly_k141_699145||full	1.22394334345338	0.432818550965248	3.95671233425128	0.109388430192045	0.912894410048959	NA
KSW-cf_2nd_assembly_k141_2473948||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_3279391||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
