id,label
KSD-NODE_436_length_25745_cov_34.686532||full,KSD
KSD-NODE_437_length_25699_cov_6.680822||full,KSD
KSD-NODE_438_length_25688_cov_15.667850||full,KSD
KSD-NODE_439_length_25679_cov_18.874766||full,KSD
KSD-NODE_44_length_48849_cov_13.766078||full,KSD
KSD-NODE_44_length_53757_cov_10.803397,KSD
KSD-NODE_44_length_53757_cov_10.803397||full,KSD
KSD-NODE_440_length_28141_cov_28.155131||full,KSD
KSD-NODE_442_length_28118_cov_5.558137||full,KSD
KSD-NODE_443_length_28092_cov_9.770910||full,KSD
KSD-NODE_444_length_25641_cov_5.761198||full,KSD
KSD-NODE_447_length_25568_cov_36.427939||full,KSD
KSD-NODE_447_length_29206_cov_7.626016||full,KSD
KSD-NODE_447_length_30169_cov_15.098426||full,KSD
KSD-NODE_448_length_29092_cov_6.861728||full,KSD
KSD-NODE_45_length_48228_cov_7.911154||full_1,KSD
KSD-NODE_456_length_27628_cov_7.087803||full,KSD
KSD-NODE_458_length_25419_cov_9.473585||full,KSD
KSD-NODE_458_length_28854_cov_37.742179||full,KSD
KSD-NODE_46_length_53377_cov_11.439275||full,KSD
KSD-NODE_460_length_25311_cov_8.131969||full,KSD
KSD-NODE_466_length_25067_cov_6.494603||full,KSD
KSD-NODE_466_length_27602_cov_47.763604||full,KSD
KSD-NODE_467_length_25022_cov_7.645692||full,KSD
KSD-NODE_467_length_33668_cov_7.716062||full,KSD
KSD-NODE_47_length_53375_cov_5.964835||full,KSD
KSD-NODE_472_length_27230_cov_10.980497||full,KSD
KSD-NODE_473_length_24926_cov_9.066181||full,KSD
KSD-NODE_475_length_24904_cov_11.929051,KSD
KSD-NODE_477_length_24864_cov_29.252046||full,KSD
KSD-NODE_477_length_27125_cov_18.619542||full,KSD
KSD-NODE_477_length_27215_cov_38.193557||full,KSD
KSD-NODE_478_length_18413_cov_53.732378||full,KSD
KSD-NODE_48_length_61243_cov_10.800778||full,KSD
KSD-NODE_480_length_27953_cov_15.550326||full,KSD
KSD-NODE_485_length_26954_cov_10.487267||full,KSD
KSD-NODE_485_length_32874_cov_7.249520||full,KSD
KSD-NODE_487_length_26928_cov_7.742344||full,KSD
KSD-NODE_487_length_32793_cov_7.230802||full,KSD
KSD-NODE_49_length_46327_cov_12.137816||full,KSD
KSD-NODE_49_length_69456_cov_20.024740||full,KSD
KSD-NODE_491_length_24524_cov_7.367199||full,KSD
KSD-NODE_491_length_26706_cov_11.934449||full,KSD
KSD-NODE_494_length_24387_cov_6.114499||full,KSD
KSD-NODE_495_length_26612_cov_29.929472||full,KSD
KSD-NODE_495_length_26852_cov_45.752771||full,KSD
KSD-NODE_496_length_18017_cov_6.364213||full,KSD
KSD-NODE_496_length_19564_cov_8.513763||full,KSD
KSD-NODE_497_length_24281_cov_23.519442||full,KSD
KSD-NODE_499_length_26587_cov_11.846374||full,KSD
KSD-NODE_5_length_148357_cov_12.244609||full,KSD
KSD-NODE_50_length_53161_cov_33.732610,KSD
KSD-NODE_50_length_53161_cov_33.732610||full,KSD
KSD-NODE_50_length_69174_cov_9.255892||full,KSD
KSD-NODE_500_length_26781_cov_7.567388||full,KSD
KSD-NODE_501_length_28518_cov_17.672206||full,KSD
KSD-NODE_502_length_26513_cov_12.029254||full,KSD
KSD-NODE_504_length_27053_cov_16.290614||full,KSD
KSD-NODE_506_length_24008_cov_10.495763||full,KSD
KSD-NODE_509_length_26394_cov_11.222977||full_1,KSD
KSD-NODE_51_length_53122_cov_15.477378||full,KSD
KSD-NODE_51_length_62581_cov_22.669322||full,KSD
KSD-NODE_511_length_28293_cov_14.233480||full,KSD
KSD-NODE_513_length_17746_cov_22.601379||full,KSD
KSD-NODE_513_length_31825_cov_22.474599||full,KSD
KSD-NODE_514_length_14091_cov_5.133941,KSD
KSD-NODE_515_length_14034_cov_8.197868||full,KSD
KSD-NODE_515_length_23834_cov_118.510661||full,KSD
KSD-NODE_517_length_23826_cov_24.970342||full,KSD
KSD-NODE_519_length_26418_cov_7.416910||full,KSD
KSD-NODE_520_length_13959_cov_6.285242||full,KSD
KSD-NODE_521_length_18809_cov_9.048043||full,KSD
KSD-NODE_521_length_23792_cov_43.406370||full,KSD
KSD-NODE_522_length_26675_cov_9.439482||full,KSD
KSD-NODE_523_length_17619_cov_12.600433||full,KSD
KSD-NODE_524_length_26657_cov_6.082024||full,KSD
KSD-NODE_525_length_26148_cov_8.983444||full,KSD
KSD-NODE_527_length_26044_cov_31.708492||full,KSD
KSD-NODE_529_length_17496_cov_5.855398||full,KSD
KSD-NODE_531_length_31270_cov_5.884254||full,KSD
KSD-NODE_532_length_23518_cov_65.779696||full,KSD
KSD-NODE_533_length_13833_cov_6.928001||full,KSD
KSD-NODE_533_length_17453_cov_25.963214||full,KSD
KSD-NODE_535_length_27707_cov_17.341892||full,KSD
KSD-NODE_536_length_17424_cov_5.623755||full,KSD
KSD-NODE_537_length_23411_cov_7.980305||full,KSD
KSD-NODE_54_length_52214_cov_8.346997||full,KSD
KSD-NODE_54_length_70550_cov_27.906632,KSD
KSD-NODE_54_length_70550_cov_27.906632||full,KSD
KSD-NODE_540_length_25976_cov_14.003202||full,KSD
KSD-NODE_540_length_27634_cov_12.025998||full,KSD
KSD-NODE_541_length_25710_cov_8.399376||full,KSD
KSD-NODE_542_length_23328_cov_4.927470||full,KSD
KSD-NODE_546_length_23274_cov_13.018562||full,KSD
KSD-NODE_547_length_23226_cov_17.018385||full,KSD
KSD-NODE_549_length_18456_cov_4.816043||full,KSD
KSD-NODE_549_length_23099_cov_56.359920||full,KSD
KSD-NODE_55_length_44069_cov_22.574204||full,KSD
KSD-NODE_55_length_51996_cov_24.279933||full,KSD
KSD-NODE_553_length_22988_cov_126.120656||full,KSD
KSD-NODE_554_length_22985_cov_5.573572||full,KSD
KSD-NODE_556_length_17063_cov_19.631820||full,KSD
KSD-NODE_556_length_22955_cov_24.480742||full,KSD
KSD-NODE_557_length_22904_cov_26.448203||full,KSD
KSD-NODE_559_length_25209_cov_12.637632||full,KSD
KSD-NODE_56_length_59691_cov_15.906097||full,KSD
KSD-NODE_56_length_66056_cov_27.077635||full,KSD
KSD-NODE_561_length_17029_cov_9.949747||full,KSD
KSD-NODE_562_length_22860_cov_5.754396||full,KSD
KSD-NODE_563_length_18119_cov_4.625886||full,KSD
KSD-NODE_563_length_22820_cov_7.790731||full,KSD
KSD-NODE_564_length_13376_cov_5.317394||full,KSD
KSD-NODE_564_length_25024_cov_9.674036||full,KSD
KSD-NODE_565_length_13363_cov_5.883529||full,KSD
KSD-NODE_565_length_30115_cov_20.027578||full,KSD
KSD-NODE_566_length_22802_cov_10.678903||full,KSD
KSD-NODE_566_length_25353_cov_8.173057||full,KSD
KSD-NODE_567_length_16920_cov_6.478684||full,KSD
KSD-NODE_569_length_22756_cov_7.433021||full,KSD
KSD-NODE_57_length_37575_cov_18.117191||full,KSD
KSD-NODE_570_length_25190_cov_14.439785||full,KSD
KSD-NODE_571_length_22688_cov_70.158706||full,KSD
KSD-NODE_571_length_26714_cov_10.525751||full,KSD
KSD-NODE_575_length_22613_cov_6.788767||full,KSD
KSD-NODE_576_length_24747_cov_51.198931||full,KSD
KSD-NODE_578_length_16802_cov_6.109990||full,KSD
KSD-NODE_58_length_43541_cov_16.485881||full,KSD
KSD-NODE_585_length_17799_cov_6.108544||full,KSD
KSD-NODE_59_length_43259_cov_10.024373,KSD
KSD-NODE_59_length_43259_cov_10.024373||full,KSD
KSD-NODE_590_length_24408_cov_15.510245||full,KSD
KSD-NODE_592_length_16626_cov_5.190091||full,KSD
KSD-NODE_595_length_13086_cov_7.104980||full,KSD
KSD-NODE_596_length_22205_cov_56.149120||full,KSD
KSD-NODE_597_length_16562_cov_6.161871||full,KSD
KSD-NODE_599_length_16530_cov_49.101123||full,KSD
KSD-NODE_6_length_130269_cov_11.997566||full,KSD
KSD-NODE_6_length_81940_cov_6.860817||full,KSD
KSD-NODE_60_length_37234_cov_14.285887||full,KSD
KSD-NODE_60_length_43012_cov_8.977536||full,KSD
KSD-NODE_60_length_51413_cov_63.219752||full,KSD
KSD-NODE_60_length_57234_cov_24.427202||full,KSD
KSD-NODE_600_length_13017_cov_4.695957||full,KSD
KSD-NODE_601_length_24142_cov_16.628098||full,KSD
KSD-NODE_604_length_12976_cov_28.249362||full,KSD
KSD-NODE_604_length_24120_cov_36.848535||full,KSD
KSD-NODE_604_length_24256_cov_6.424321||full,KSD
KSD-NODE_605_length_17478_cov_5.548987||full,KSD
KSD-NODE_606_length_12945_cov_4.136773||full,KSD
KSD-NODE_607_length_16392_cov_17.297484||full,KSD
KSD-NODE_607_length_22031_cov_6.063797||full,KSD
KSD-NODE_608_length_12930_cov_6.524194||full,KSD
KSD-NODE_608_length_24171_cov_7.478728||full,KSD
KSD-NODE_611_length_12915_cov_19.228383||full,KSD
KSD-NODE_616_length_24359_cov_9.598585||full,KSD
KSD-NODE_617_length_21848_cov_18.120130||full,KSD
KSD-NODE_619_length_21803_cov_8.191190||full,KSD
KSD-NODE_62_length_64381_cov_1318.347838,KSD
KSD-NODE_62_length_64381_cov_1318.347838||full,KSD
KSD-NODE_620_length_23866_cov_8.737936||full,KSD
KSD-NODE_620_length_25513_cov_12.404588||full,KSD
KSD-NODE_622_length_23847_cov_7.713937,KSD
KSD-NODE_623_length_16253_cov_9.641252,KSD
KSD-NODE_624_length_23772_cov_5.840073||full,KSD
KSD-NODE_624_length_24169_cov_22.269263||full,KSD
KSD-NODE_625_length_21724_cov_24.335872||full,KSD
KSD-NODE_625_length_23771_cov_12.937005||full,KSD
KSD-NODE_627_length_24102_cov_7.712105||full,KSD
KSD-NODE_63_length_42532_cov_260.841561||full,KSD
KSD-NODE_63_length_50576_cov_15.262960||full,KSD
KSD-NODE_630_length_21679_cov_16.173141||full,KSD
KSD-NODE_635_length_12565_cov_11.619904||full,KSD
KSD-NODE_635_length_23596_cov_33.933860||full,KSD
KSD-NODE_637_length_17029_cov_5.662366||full,KSD
KSD-NODE_639_length_23487_cov_10.497183||full,KSD
KSD-NODE_64_length_63752_cov_15.737947,KSD
KSD-NODE_64_length_63752_cov_15.737947||full,KSD
KSD-NODE_640_length_16984_cov_79.418808||full,KSD
KSD-NODE_640_length_21538_cov_16.450077||full,KSD
KSD-NODE_642_length_23446_cov_9.142149||full,KSD
KSD-NODE_643_length_16978_cov_5.152396||full,KSD
KSD-NODE_647_length_12412_cov_12.417092||full,KSD
KSD-NODE_647_length_23020_cov_9.430786||full,KSD
KSD-NODE_648_length_15932_cov_5.371355||full,KSD
KSD-NODE_649_length_12382_cov_5.517076||full,KSD
KSD-NODE_650_length_23621_cov_6.179963||full,KSD
KSD-NODE_650_length_24885_cov_5.831172||full,KSD
KSD-NODE_651_length_21407_cov_6.705508||full,KSD
KSD-NODE_652_length_22957_cov_7.362195||full,KSD
KSD-NODE_653_length_21389_cov_6.257383||full,KSD
KSD-NODE_654_length_22950_cov_14.098100||full_1,KSD
KSD-NODE_654_length_24755_cov_40.204656||full,KSD
KSD-NODE_658_length_23043_cov_17.559857||full,KSD
KSD-NODE_659_length_21289_cov_7.254121||full,KSD
KSD-NODE_659_length_23043_cov_6.062511,KSD
KSD-NODE_66_length_61043_cov_65.952843||full,KSD
KSD-NODE_660_length_23037_cov_7.848360||full,KSD
KSD-NODE_661_length_23426_cov_32.331950||full,KSD
KSD-NODE_662_length_24506_cov_5.397652||full,KSD
KSD-NODE_663_length_21258_cov_10.561949||full,KSD
KSD-NODE_664_length_16750_cov_9.857622||full,KSD
KSD-NODE_664_length_22720_cov_5.445753||full,KSD
KSD-NODE_665_length_15682_cov_19.939656||full,KSD
KSD-NODE_665_length_27381_cov_15.376930||full,KSD
KSD-NODE_666_length_23390_cov_5.950889||full,KSD
KSD-NODE_667_length_16717_cov_7.645181||full,KSD
KSD-NODE_668_length_16716_cov_6.928096||full,KSD
KSD-NODE_669_length_15633_cov_16.206894||full,KSD
KSD-NODE_67_length_35621_cov_16.917618||full,KSD
KSD-NODE_674_length_24297_cov_8.218546||full,KSD
KSD-NODE_676_length_21054_cov_6.943331||full,KSD
KSD-NODE_677_length_15514_cov_9.586260||full,KSD
KSD-NODE_679_length_22738_cov_18.405326||full,KSD
KSD-NODE_68_length_48570_cov_22.716768||full,KSD
KSD-NODE_68_length_54307_cov_7.602724||full,KSD
KSD-NODE_68_length_60038_cov_16.356551||full,KSD
KSD-NODE_681_length_21004_cov_6.992362||full,KSD
KSD-NODE_685_length_20959_cov_10.531525||full,KSD
KSD-NODE_686_length_24019_cov_20.337298||full,KSD
KSD-NODE_687_length_22616_cov_36.429857||full,KSD
KSD-NODE_690_length_16492_cov_6.694287,KSD
KSD-NODE_692_length_23033_cov_5.784707||full,KSD
KSD-NODE_7_length_127600_cov_10.997899||full,KSD
KSD-NODE_70_length_48513_cov_10.163214,KSD
KSD-NODE_70_length_48513_cov_10.163214||full,KSD
KSD-NODE_70_length_50129_cov_7.816512||full,KSD
KSD-NODE_706_length_15217_cov_11.069384||full,KSD
KSD-NODE_708_length_20468_cov_7.841180||full,KSD
KSD-NODE_71_length_48472_cov_8.429188||full,KSD
KSD-NODE_711_length_26333_cov_5.416508||full,KSD
KSD-NODE_712_length_22722_cov_46.635461||full,KSD
KSD-NODE_712_length_23406_cov_8.902274||full,KSD
KSD-NODE_716_length_21777_cov_9.334131||0_partial,KSD
KSD-NODE_717_length_15123_cov_4.442394||full,KSD
KSD-NODE_718_length_21995_cov_37.339562||full,KSD
KSD-NODE_719_length_22588_cov_40.457951||full,KSD
KSD-NODE_72_length_41303_cov_42.081604||full,KSD
KSD-NODE_72_length_48310_cov_64.051850||full,KSD
KSD-NODE_72_length_61318_cov_29.038784,KSD
KSD-NODE_72_length_61318_cov_29.038784||full,KSD
KSD-NODE_721_length_15115_cov_12.561819||full,KSD
KSD-NODE_721_length_20299_cov_8.009583||full,KSD
KSD-NODE_723_length_21954_cov_35.532170||full,KSD
KSD-NODE_724_length_15089_cov_5.570773||full,KSD
KSD-NODE_724_length_16074_cov_11.574193||full,KSD
KSD-NODE_726_length_16021_cov_7.256733||full,KSD
KSD-NODE_728_length_20187_cov_7.088218||full,KSD
KSD-NODE_73_length_41192_cov_159.654982||full,KSD
KSD-NODE_73_length_48092_cov_16.916439||full,KSD
KSD-NODE_731_length_15029_cov_11.407106||full,KSD
KSD-NODE_731_length_21818_cov_13.382576||full,KSD
KSD-NODE_734_length_26008_cov_14.288945||full,KSD
KSD-NODE_735_length_21780_cov_7.108861,KSD
KSD-NODE_737_length_11581_cov_6.054746||full,KSD
KSD-NODE_737_length_20108_cov_7.571286||full,KSD
KSD-NODE_737_length_21280_cov_5.327868||full,KSD
KSD-NODE_74_length_48079_cov_17.939884,KSD
KSD-NODE_74_length_48079_cov_17.939884||full,KSD
KSD-NODE_740_length_20022_cov_5.990635||full,KSD
KSD-NODE_740_length_21152_cov_6.776983||full,KSD
KSD-NODE_741_length_20004_cov_12.818988||full,KSD
KSD-NODE_743_length_21642_cov_16.516561||full,KSD
KSD-NODE_744_length_21624_cov_76.337568||full,KSD
KSD-NODE_746_length_19895_cov_7.548790||full,KSD
KSD-NODE_748_length_21592_cov_8.133816||full,KSD
KSD-NODE_75_length_40994_cov_23.420333||full,KSD
KSD-NODE_75_length_47751_cov_6.916177||full,KSD
KSD-NODE_750_length_19839_cov_6.963000||full,KSD
KSD-NODE_754_length_19813_cov_10.608766||full,KSD
KSD-NODE_755_length_19807_cov_8.898339||full,KSD
KSD-NODE_755_length_22075_cov_12.788965||full,KSD
KSD-NODE_757_length_19799_cov_42.086305||full,KSD
KSD-NODE_759_length_22017_cov_10.467854||full,KSD
KSD-NODE_76_length_47738_cov_15.294172||full,KSD
KSD-NODE_76_length_57658_cov_14.576098||full,KSD
KSD-NODE_76_length_59092_cov_8.855396||full,KSD
KSD-NODE_760_length_19753_cov_12.911920||full,KSD
KSD-NODE_760_length_21419_cov_4.783982||full,KSD
KSD-NODE_763_length_22481_cov_10.886248||full,KSD
KSD-NODE_7631_length_5775_cov_25.813112||full,KSD
KSD-NODE_766_length_15641_cov_10.817400||full,KSD
KSD-NODE_767_length_14569_cov_29.842841||full,KSD
KSD-NODE_767_length_22442_cov_11.050520||full,KSD
KSD-NODE_77_length_47720_cov_16.738571||full,KSD
KSD-NODE_77_length_57410_cov_35.691326||full,KSD
KSD-NODE_77_length_59046_cov_26.688936||full,KSD
KSD-NODE_771_length_19613_cov_6.353410||full,KSD
KSD-NODE_771_length_25490_cov_12.406841||full,KSD
KSD-NODE_773_length_11357_cov_5.300301||full,KSD
KSD-NODE_776_length_19592_cov_24.573066||full,KSD
KSD-NODE_777_length_19579_cov_13.933774,KSD
KSD-NODE_778_length_19566_cov_40.883348||full,KSD
KSD-NODE_783_length_11298_cov_4.934893,KSD
KSD-NODE_785_length_14386_cov_11.000977||full,KSD
KSD-NODE_785_length_21559_cov_7.438942,KSD
KSD-NODE_79_length_40510_cov_41.848894||full,KSD
KSD-NODE_79_length_57310_cov_6.226216||full,KSD
KSD-NODE_793_length_21101_cov_5.946783||full,KSD
KSD-NODE_794_length_19411_cov_7.617741||full,KSD
KSD-NODE_797_length_11221_cov_9.301182||full,KSD
KSD-NODE_797_length_19344_cov_6.644772||full,KSD
KSD-NODE_799_length_19325_cov_7.936637||full,KSD
KSD-NODE_799_length_25113_cov_7.174954||full,KSD
KSD-NODE_8_length_102753_cov_16.887398||full,KSD
KSD-NODE_8_length_72334_cov_96.448830||full,KSD
KSD-NODE_800_length_19302_cov_13.962747||full,KSD
KSD-NODE_803_length_19278_cov_16.805389||full,KSD
KSD-NODE_805_length_21265_cov_6.108251||full,KSD
KSD-NODE_806_length_14213_cov_4.370956||full,KSD
KSD-NODE_806_length_24995_cov_5.650642||full,KSD
KSD-NODE_807_length_19236_cov_37.430270||full,KSD
KSD-NODE_808_length_11168_cov_6.590030||full,KSD
KSD-NODE_808_length_15090_cov_6.719521||full,KSD
KSD-NODE_81_length_40231_cov_71.550329||full,KSD
KSD-NODE_81_length_47196_cov_11.066906||full,KSD
KSD-NODE_81_length_58461_cov_29.388984,KSD
KSD-NODE_81_length_58461_cov_29.388984||full,KSD
KSD-NODE_811_length_20222_cov_6.540884||full,KSD
KSD-NODE_812_length_20797_cov_55.340661||full,KSD
KSD-NODE_815_length_19175_cov_27.084467||full,KSD
KSD-NODE_819_length_20734_cov_7.239131||full,KSD
KSD-NODE_82_length_45664_cov_116.221316||full,KSD
KSD-NODE_82_length_58460_cov_9.853882||full_1,KSD
KSD-NODE_820_length_19142_cov_6.318541||full,KSD
KSD-NODE_823_length_19040_cov_5.125467||full,KSD
KSD-NODE_824_length_14046_cov_9.410335||full,KSD
KSD-NODE_826_length_20985_cov_7.053368||full,KSD
KSD-NODE_832_length_18983_cov_8.139317||full,KSD
KSD-NODE_838_length_13914_cov_10.150444||full,KSD
KSD-NODE_839_length_13914_cov_5.522693||full,KSD
KSD-NODE_84_length_45524_cov_9.211925||full,KSD
KSD-NODE_84_length_46777_cov_9.636980||full,KSD
KSD-NODE_84_length_56196_cov_9.507116||full,KSD
KSD-NODE_84_length_73579_cov_11.510650,KSD
KSD-NODE_846_length_18862_cov_7.745042||full,KSD
KSD-NODE_846_length_19742_cov_5.970082||full,KSD
KSD-NODE_847_length_10834_cov_6.407459||full,KSD
KSD-NODE_847_length_20736_cov_5.578937,KSD
KSD-NODE_849_length_10821_cov_4.894297||full,KSD
KSD-NODE_850_length_20345_cov_6.827649||full,KSD
KSD-NODE_854_length_18725_cov_5.914837||full,KSD
KSD-NODE_856_length_18706_cov_5.424642||full,KSD
KSD-NODE_86_length_32187_cov_5.884663||full,KSD
KSD-NODE_860_length_18614_cov_7.658656||full,KSD
KSD-NODE_861_length_14617_cov_4.874811||full,KSD
KSD-NODE_863_length_20532_cov_11.887532||full,KSD
KSD-NODE_864_length_20238_cov_8.556359||full,KSD
KSD-NODE_864_length_20527_cov_12.841393||full,KSD
KSD-NODE_865_length_18581_cov_22.988071||full,KSD
KSD-NODE_867_length_18560_cov_271.527911||full,KSD
KSD-NODE_868_length_10700_cov_6.066698||full,KSD
KSD-NODE_868_length_20207_cov_13.958267||full,KSD
KSD-NODE_869_length_18545_cov_5.746079||full,KSD
KSD-NODE_869_length_20790_cov_7.839498||full,KSD
KSD-NODE_87_length_55562_cov_12.074279||full_1,KSD
KSD-NODE_871_length_13518_cov_14.257075||full,KSD
KSD-NODE_871_length_14536_cov_6.838823||full,KSD
KSD-NODE_871_length_20195_cov_6.291261||full,KSD
KSD-NODE_874_length_18512_cov_5.819256||full,KSD
KSD-NODE_876_length_10664_cov_21.482326||full,KSD
KSD-NODE_877_length_20160_cov_6.268093,KSD
KSD-NODE_878_length_13461_cov_24.087274||full,KSD
KSD-NODE_879_length_19249_cov_7.006304,KSD
KSD-NODE_88_length_46240_cov_18.097542||full,KSD
KSD-NODE_882_length_20119_cov_63.666218,KSD
KSD-NODE_884_length_20103_cov_7.145251,KSD
KSD-NODE_884_length_20614_cov_8.664429||full,KSD
KSD-NODE_885_length_20260_cov_8.493046||full,KSD
KSD-NODE_886_length_13367_cov_4.901668||full,KSD
KSD-NODE_887_length_13364_cov_4.778721||full,KSD
KSD-NODE_887_length_18400_cov_7.589643||full,KSD
KSD-NODE_89_length_57223_cov_8.847170||full,KSD
KSD-NODE_890_length_20586_cov_6.994545||full,KSD
KSD-NODE_898_length_18282_cov_10.676469||full,KSD
KSD-NODE_899_length_20462_cov_11.999314||full,KSD
KSD-NODE_9_length_102279_cov_60.390652||full,KSD
KSD-NODE_9_length_110704_cov_25.976078||full,KSD
KSD-NODE_90_length_45482_cov_7.940146||0_partial_1,KSD
KSD-NODE_90_length_61077_cov_8.375635,KSD
KSD-NODE_90_length_61077_cov_8.375635||full,KSD
KSD-NODE_901_length_13259_cov_3.973114||full,KSD
KSD-NODE_901_length_18263_cov_13.498847||full,KSD
KSD-NODE_903_length_18258_cov_25.831731||full,KSD
KSD-NODE_903_length_19874_cov_10.000151,KSD
KSD-NODE_909_length_19780_cov_11.140279||full,KSD
KSD-NODE_91_length_50693_cov_22.513429||full,KSD
KSD-NODE_91_length_55287_cov_13.978762||full,KSD
KSD-NODE_910_length_18216_cov_13.950003||full,KSD
KSD-NODE_911_length_19769_cov_6.098001||full,KSD
KSD-NODE_912_length_14233_cov_4.304768||full,KSD
KSD-NODE_919_length_19688_cov_6.975500||full,KSD
KSD-NODE_92_length_38609_cov_13.920812||full,KSD
KSD-NODE_92_length_50237_cov_7.805847||full,KSD
KSD-NODE_920_length_18118_cov_7.132536||full,KSD
KSD-NODE_927_length_18023_cov_33.842553||full,KSD
KSD-NODE_929_length_18015_cov_4.539477||full,KSD
KSD-NODE_929_length_20145_cov_5.398158||full,KSD
KSD-NODE_93_length_54862_cov_10.102505||full,KSD
KSD-NODE_931_length_18005_cov_5.789359||full,KSD
KSD-NODE_931_length_19613_cov_8.006596||full,KSD
KSD-NODE_932_length_14106_cov_10.888478||full,KSD
KSD-NODE_932_length_17991_cov_8.477029||full,KSD
KSD-NODE_934_length_20119_cov_10.671701||full,KSD
KSD-NODE_935_length_19556_cov_25.498128||full,KSD
KSD-NODE_937_length_14078_cov_9.748342||full,KSD
KSD-NODE_939_length_18466_cov_7.867362||full,KSD
KSD-NODE_94_length_44758_cov_7.941950||full,KSD
KSD-NODE_940_length_14062_cov_7.800600||full,KSD
KSD-NODE_940_length_17949_cov_21.124232||full,KSD
KSD-NODE_943_length_19442_cov_6.141538||full,KSD
KSD-NODE_945_length_19436_cov_19.239771||full,KSD
KSD-NODE_945_length_20060_cov_6.350862||full,KSD
KSD-NODE_949_length_14006_cov_4.411010||full,KSD
KSD-NODE_949_length_19500_cov_10.152173||full,KSD
KSD-NODE_949_length_22841_cov_9.756693||full,KSD
KSD-NODE_95_length_44214_cov_6.370593||full,KSD
KSD-NODE_95_length_49980_cov_7.593190,KSD
KSD-NODE_95_length_49980_cov_7.593190||full,KSD
KSD-NODE_95_length_54471_cov_22.459993||full,KSD
KSD-NODE_954_length_19951_cov_10.015179||full,KSD
KSD-NODE_955_length_17799_cov_8.744928||full,KSD
KSD-NODE_955_length_19938_cov_43.397073||full,KSD
KSD-NODE_958_length_18286_cov_22.582908||full,KSD
KSD-NODE_959_length_10268_cov_5.143934||full,KSD
KSD-NODE_96_length_44169_cov_9.591649||full_1,KSD
KSD-NODE_964_length_18234_cov_7.447769||full,KSD
KSD-NODE_965_length_17741_cov_6.668212||full,KSD
KSD-NODE_967_length_17708_cov_16.104685||full,KSD
KSD-NODE_97_length_49398_cov_11.435888||full,KSD
KSD-NODE_970_length_19383_cov_16.111134||full,KSD
KSD-NODE_972_length_13846_cov_6.621855||full,KSD
KSD-NODE_972_length_18164_cov_6.687559||full,KSD
KSD-NODE_972_length_19700_cov_6.030084||full,KSD
KSD-NODE_973_length_17650_cov_7.709179||full,KSD
KSD-NODE_973_length_19363_cov_13.243319||full,KSD
KSD-NODE_976_length_13825_cov_114.282280||full,KSD
KSD-NODE_976_length_19076_cov_8.438147||full,KSD
KSD-NODE_978_length_13770_cov_6.984251||full,KSD
KSD-NODE_979_length_19311_cov_15.665663||full,KSD
KSD-NODE_98_length_37008_cov_17.359484||full,KSD
KSD-NODE_98_length_43639_cov_7.047930||full,KSD
KSD-NODE_982_length_12676_cov_5.794311||full,KSD
KSD-NODE_986_length_12652_cov_5.152655||full,KSD
KSD-NODE_986_length_13717_cov_7.613453||full,KSD
KSD-NODE_987_length_12645_cov_4.581811||full,KSD
KSD-NODE_989_length_18994_cov_8.637415||full,KSD
KSD-NODE_99_length_36985_cov_5.183320||full,KSD
KSD-NODE_99_length_42866_cov_11.693350||full,KSD
KSD-NODE_99_length_43605_cov_12.700827||full,KSD
KSD-NODE_99_length_53056_cov_23.782514||full,KSD
KSD-NODE_990_length_17531_cov_6.981403||full,KSD
KSD-NODE_991_length_18993_cov_7.337258||full,KSD
KSD-NODE_994_length_13667_cov_13.899060||full,KSD
KSD-NODE_994_length_19232_cov_7.829900||full,KSD
KSD-NODE_995_length_17516_cov_16.371915||full,KSD
KSD-NODE_996_length_17516_cov_15.048508||full,KSD
KSD-NODE_996_length_19228_cov_86.678976||full,KSD
KSD-NODE_996_length_19426_cov_7.551701,KSD
KSD-NODE_997_length_18945_cov_76.997194||full,KSD
KSD-NODE_997_length_19420_cov_6.980429||full,KSD
KSD-NODE_998_length_17492_cov_7.404944||full,KSD
KSD-NODE_999_length_12591_cov_18.000877,KSD
KSD-NODE_999_length_18940_cov_77.506222||full,KSD
KSD-S1C18544,KSD
KSD-S1C1999,KSD
KSD-S1C43794,KSD
KSD-S1C4740,KSD
KSD-S1C49839,KSD
KSD-S1C62728,KSD
KSD-S1C62731,KSD
KSD-S1C76967,KSD
KSD-S1C82212,KSD
KSD-S2C115937,KSD
KSD-S2C118165,KSD
KSD-S2C13334,KSD
KSD-S2C13741,KSD
KSD-S2C17614,KSD
KSD-S2C18184,KSD
KSD-S2C19149,KSD
KSD-S2C2036,KSD
KSD-S2C22079,KSD
KSD-S2C271580,KSD
KSD-S2C33529,KSD
KSD-S2C3434,KSD
KSD-S2C35224,KSD
KSD-S2C44696,KSD
KSD-S2C45973,KSD
KSD-S2C6132,KSD
KSD-S2C80671,KSD
KSD-S2C8488,KSD
KSD-S2C868,KSD
KSD-S2C87924,KSD
KSD-S2C88213,KSD
KSD-S2C92504,KSD
KSD-S3C114271,KSD
KSD-S3C117649,KSD
KSD-S3C13357,KSD
KSD-S3C138294,KSD
KSD-S3C161699,KSD
KSD-S3C177792,KSD
KSD-S3C185381,KSD
KSD-S3C19376,KSD
KSD-S3C24607,KSD
KSD-S3C25077,KSD
KSD-S3C28215,KSD
KSD-S3C33740,KSD
