group	abundance
T0	1.103149359
T0	1.285567345
T0	1.226648719
T0	1.141602988
T0	1.575299754
T0	1.457164901
T0	1.238054262
T0	1.385439601
T0	2.431299307
T0	1.157052417
T0	1.146542341
T0	1.265236786
T0	1.563485998
T0	1.178517503
T0	2.21655857
T0	1.293967008
T0	1.393931302
T0	1.168115319
T0	1.348107185
T0	1.405300076
T0	1.522383024
T0	1.270243345
T0	1.193813689
T0	1.322383716
T0	1.416226199
T0	1.143122611
T0	1.376304817
T0	1.152621828
T0	1.208307366
T0	1.184512254
T0	1.326493858
T0	1.490133118
T0	1.321101991
T0	1.773780128
T0	1.758582869
T0	1.613100141
T0	1.537395168
T0	1.264173149
T0	1.521339147
T0	1.349351652
T0	1.271166672
T0	1.234259617
T0	1.353983744
T0	1.438827039
T0	1.336384676
T0	1.180764083
T0	1.285082093
T0	1.265772033
T0	2.29414987
T0	1.407050304
T0	1.776898583
T0	1.238977807
T0	1.441985804
T0	1.19235067
T0	1.282601723
T0	1.752151744
T0	1.731686789
T0	1.670128123
T0	1.132292869
T0	1.164437773
T0	1.80471139
T0	1.54041182
T0	1.411501521
T0	1.305535347
T0	2.243522625
T0	1.775391433
T0	1.284748273
T0	1.173258752
T0	1.268816932
T0	1.215560874
T0	1.608806341
T0	1.888622215
T0	2.21973124
T0	1.074132766
T0	1.389248238
T0	1.5781665
T0	1.806116182
T0	1.107300178
T0	1.405080357
T0	1.181769552
T0	1.253782493
T0	1.259111779
T0	1.283936982
T0	1.385429446
T0	1.219936246
T0	1.276330255
T0	1.374136458
T0	1.229061743
T0	1.246346576
T0	1.863114021
T0	1.14232319
T0	1.165001493
T0	1.359616288
T0	1.297475709
T0	1.321969504
T0	1.292128866
T0	1.512472893
T0	1.191011579
T0	1.159853871
T0	1.214809288
T0	1.22705628
T0	1.769979485
T0	1.65440095
T0	1.168358717
T0	1.125309433
T0	1.28240643
T0	1.363184149
T0	1.350020381
T0	1.429791252
T0	1.398663115
T0	1.389192726
T0	1.394413713
T0	1.15824217
T0	1.734914954
T0	1.949806534
T0	1.510972419
T0	1.119452416
T0	1.320308753
T0	1.364559437
T0	1.317560808
T0	1.254690982
T0	1.85210684
T0	1.695588267
T0	1.807511398
T0	1.068789446
T0	1.32608484
T0	1.399422173
T0	1.222460474
T0	1.524911555
T0	1.35982691
T0	1.174838832
T0	1.886518953
T0	1.180579869
T0	1.622066535
T0	1.125445284
T0	2.115576532
T0	1.357456193
T0	1.346982245
T0	1.710383837
T0	1.77097136
T0	1.284471341
T0	1.570997812
T0	1.544964817
T0	1.366864555
T0	1.084210673
T0	1.270558195
T0	1.35869454
T0	1.36324525
T0	1.664973022
T0	1.208511117
T0	1.236083207
T0	1.21126376
T0	1.471252623
T0	1.491268983
T0	1.265904747
T0	1.66354687
T0	1.199167523
T0	1.658350615
T0	1.135572132
T0	1.251028491
T0	1.17548543
T0	1.190714521
T0	1.500125581
T0	1.661874466
T0	1.161879165
T0	1.320216619
T0	2.006318956
T0	2.043782299
T0	1.610052919
T0	1.176874252
T0	1.693440132
T0	1.647166473
T0	1.559122465
T0	1.248775675
T0	1.250246274
T0	1.39973246
T0	1.605601192
T0	1.305997214
T0	1.189427874
T0	1.324623829
T0	1.080220354
T0	1.194243274
T0	1.857156632
T0	1.103136789
T0	1.646236182
T0	1.606152913
T0	1.160960923
T0	1.25145057
T0	1.23413678
T0	1.579497851
T0	1.011917022
T0	1.220546609
T0	1.507075815
T0	1.27338606
T0	1.252691293
T0	1.881867499
T0	1.076358261
T0	1.336624934
T0	1.612713061
T0	1.156495906
T0	1.052279414
T0	1.169517055
T0	1.482919596
T0	1.304718623
T0	1.77286425
T0	1.941801702
T0	1.563011509
T0	1.303058487
T0	1.18500852
T0	1.268633261
T0	1.255992716
T0	1.428415034
T0	1.042335226
T0	1.157607884
T0	1.163183179
T0	1.557457634
T0	1.762210008
T0	1.127895434
T0	1.095014443
T0	1.219028441
T0	1.670374573
T0	1.503255041
T0	1.957181115
T0	1.036816623
T0	1.582629509
T0	2.291263883
T0	1.315770671
T0	2.035425675
T0	2.00840012
T0	1.545176858
T0	1.623040934
T0	1.078629052
T0	1.105281158
T0	2.175641503
T0	1.104766684
T0	1.886317057
T0	1.246480214
T0	1.608445746
T0	1.266680393
T0	1.891085389
T0	1.140631872
T0	1.548234765
T0	1.084547664
T0	1.273629699
T0	1.300779227
T0	1.514004784
T0	1.528252802
T0	2.267251678
T0	1.80154972
T0	2.059295261
T0	1.499532248
T0	1.177155943
T0	1.095845661
T0	1.149781606
T0	1.394973344
T0	1.594527923
T0	1.327842214
T0	1.230619719
T0	1.209100146
T0	2.289519455
T0	1.505985937
T0	1.068252782
T0	2.057065168
T63	0.875009684
T63	0.894641983
T63	0.746860891
T63	0.70790094
T63	0.872772277
T63	0.789700832
T63	0.60312126
T63	0.598734504
T63	0.592323926
T63	0.606984594
T63	0.564028793
T63	0.725999217
T63	2.586458572
T63	0.58231309
T63	0.786019829
T63	0.626937825
T63	1.899612276
T63	1.726377433
T63	0.78841558
T63	0.620752898
T63	1.934644622
T63	2.294248804
T63	1.48878
T63	1.070386345
T63	1.059912985
T63	0.899799537
T63	0.853133767
T63	0.548466601
T63	1.899872297
T63	2.569037968
T63	0.856344705
T63	0.572620243
T63	1.855500651
T63	1.652710276
T63	1.588303177
T63	1.771557278
T63	0.520504494
T63	0.882406756
T63	1.694059286
T63	0.659785265
T63	0.935951193
T63	1.412073862
T63	1.052554091
T63	0.855051823
T63	2.580422305
T63	2.531689243
T63	1.799673553
T63	0.929696836
T63	2.247162268
T63	2.520682673
T63	0.907208603
T63	0.637711123
T63	1.825149094
T63	0.920579185
T63	2.588766274
T63	2.525068621
T63	1.877249277
T63	2.681231013
T63	1.816887553
T63	0.928394142
T63	1.057305056
T63	0.672485981
T63	0.778492154
T63	0.740115308
T63	0.719685267
T63	1.874824364
T63	0.838486335
T63	0.547906536
T63	2.443692093
T63	0.72517586
T63	2.576706212
T63	1.042630081
T63	1.804883572
T63	0.888955025
T63	2.517668705
T63	1.259220818
T63	0.755294388
T63	1.661106672
T63	0.596337431
T63	2.776685933
T63	2.470339857
T63	2.315398463
T63	2.57886645
T63	0.749186253
T63	0.709300072
T63	2.278339224
T63	2.672630438
T63	0.704614003
T63	0.884765993
T63	0.723222757
T63	2.626579677
T63	1.406608385
T63	2.40450914
T63	2.640972419
T63	0.717609747
T63	0.783522304
T63	0.899313603
T63	1.832461904
T63	1.711449274
T63	1.569261119
T63	1.556581843
T63	2.366207307
T63	0.975361167
T63	0.744674322
T63	0.918916196
T63	0.724271445
T63	0.848085983
T63	2.505139392
T63	0.727633832
T63	1.81770489
T63	0.594918237
T63	1.002097217
T63	0.762791586
T63	0.735682318
T63	1.812022487
T63	1.072385276
T63	1.112878729
T63	0.958698451
T63	1.799457083
T63	1.006856988
T63	1.085250644
T63	0.698744156
T63	0.659735736
T63	0.961835493
T63	0.781286327
T63	0.76616822
T63	0.691084367
T63	2.646959542
T63	0.851070932
T63	2.725469766
T63	0.578523872
T63	0.558405911
T63	0.567423335
T63	2.393727838
T63	1.088149029
T63	0.741199495
T63	1.620558615
T63	1.432202862
T63	1.380301312
T63	1.426445283
T63	1.453949031
T63	0.500044376
T63	0.630400413
T63	0.981915011
T63	1.610203872
T63	0.818372328
T63	2.280187922
T63	1.220414759
T63	0.814049654
T63	0.669494784
T63	0.733024797
T63	2.453643205
T63	1.470048526
T63	1.41743846
T63	2.564752181
T63	2.581403029
T63	1.948039057
T63	2.188618942
T63	1.935724026
T63	0.565836737
T63	0.714839966
T63	0.684135374
T63	0.52197865
T63	1.404213173
T63	0.773542857
T63	2.256456754
T63	2.233821653
T63	1.859489615
T63	1.709664066
T63	0.732087442
T63	0.553757937
T63	0.726435653
T63	2.305701394
T63	1.599576928
T63	1.871427679
T63	0.732886646
T63	2.218338374
T63	2.291483271
T63	1.556695842
T63	0.744455504
T63	1.473846694
T63	1.425455538
T63	1.444371331
T63	0.554508712
T63	0.74001664
T63	0.63530924
T63	0.748991426
T63	0.753310808
T63	1.886683633
T63	2.683179559
T63	0.794482728
T63	0.721212822
T63	0.745578546
T63	0.718220178
T63	0.905647494
T63	0.611119017
T63	0.72232125
T63	1.662340104
T63	0.80903872
T63	0.815913433
T63	0.758576206
T63	1.386776433
T63	1.089201797
T63	1.696792352
T63	0.808513145
T63	1.378525736
T63	0.969422809
T63	0.974027389
T63	0.967834853
T63	1.642978346
T63	0.799806263
T63	0.937069525
T63	1.390826767
T63	0.608047672
T63	0.621180001
T63	2.535686909
T63	1.58673864
T63	1.093417272
T63	1.047799404
T63	0.772632864
T63	1.325431362
T63	0.872812389
T63	0.874543507
T63	0.88263563
T63	0.71529802
T63	1.683243535
T63	0.713990635
T63	0.666087685
T63	1.525023636
T63	0.814961397
T63	1.215706495
T63	0.907088261
T63	2.237317107
T63	0.686541536
T63	0.716713085
T63	0.579177711
T63	0.514834438
T63	0.693564841
T63	0.655954679
T63	0.748322482
T63	0.764619843
T63	1.197414907
T63	0.589645846
T63	1.125660477
T63	0.87330473
T63	2.190635234
T63	1.135069555
T63	1.137724686
T63	1.652278675
T63	0.929010804
T63	1.475803083
T63	0.63746209
T63	0.467801209
T63	0.925362842
T63	1.692057831
T63	0.609652507
T63	1.905245893
T63	1.938199791
T63	1.008652923
T63	1.107072331
T63	0.703928962
T63	0.677671508
T63	1.118134948
T63	0.631393081
T63	1.667160383
T63	2.166464927
T63	0.462218253
T63	0.611475913
T63	0.681160071
T63	1.214128103
T63	1.961854479
T63	2.147322624
T63	2.038215758
T63	2.265085327
T63	0.675482242
T63	0.697214107
T63	2.197498891
T63	1.169829847
T63	0.718569751
T63	1.856200107
T63	0.963105355
T63	0.634088045
T63	2.713461141
T63	2.123323473
T63	1.550389049
T63	1.059979452
T63	0.776141033
T63	1.059378036
T63	1.85207778
T63	2.119582247
T63	0.841958496
T63	0.75068308
T63	1.61764611
T63	0.754590311
T63	1.077662726
T63	2.189338326
T63	2.667496418
T63	1.985580134
T63	2.280421878
T63	1.598366321
T63	0.693868327
T63	0.957124459
T63	1.203589548
T63	0.924323075
T63	1.096632601
T63	1.017852423
T63	0.895935826
T63	1.982287202
T63	1.220176209
T63	2.587020989
T63	0.954749518
T63	2.163178048
T63	1.084842206
T63	1.894630092
T63	0.862068677
T63	2.113728156
T63	0.812489947
T63	1.035554405
T63	0.922715874
T63	2.092119689
T63	1.080596258
T63	2.914948916
T63	2.067474298
T63	1.925015205
T63	0.65641971
T63	0.588180254
T63	2.178174747
T63	0.964905122
T63	0.515177753
T63	0.957055713
T63	1.872908321
T63	2.274281698
T63	1.060792657
T63	0.812774073
T63	0.92667094
T63	2.758819849
T63	1.919568464
T63	1.12087336
T63	2.0050475
T63	0.907164097
T63	2.248181825
T63	0.898842913
T63	1.122577749
T63	0.899291457
T63	0.761904695
T63	1.919668279
T63	2.160865547
T63	0.593433503
T63	0.940120883
T63	1.69141836
T63	1.658728774
T63	1.955264793
T63	0.993137148
T63	1.113279611
T63	0.655646627
T63	0.583875542
T63	0.672036174
T63	2.104547847
T63	0.870988025
T63	1.90184373
T63	1.008728376
T63	0.834688739
T63	1.033164227
T63	0.956008231
T63	0.512997653
T63	1.903595537
T63	1.074835121
T63	1.272223571
T63	0.871738566
T63	0.545683515
T63	0.444262326
T63	1.889767017
T63	1.016571614
T63	1.268140228
T63	0.946020783
T63	1.20171721
T63	0.868258303
T63	1.083527451
T63	0.523087517
T63	0.962813633
T63	2.249312213
T63	0.640604354
T63	2.854078266
T63	0.883470389
T63	1.97972558
T63	0.443215705
T63	1.287838173
T63	0.568644537
T63	1.393823952
T63	1.885533546
T63	1.843912039
T63	1.864363918
T63	1.906782275
T63	0.673187696
T63	0.766553747
T63	1.729726797
T63	0.721486859
T63	1.883714853
T63	1.255758161
T63	0.698991501
T63	1.041734853
T63	0.532300476
T63	2.597398865
T63	1.551092571
T63	1.534492303
T63	2.71596768
T63	2.176912659
T63	2.062665541
T63	1.786094069
T63	1.996699096
T63	0.87822196
T63	0.465276689
T63	0.645781858
T63	0.518996002
T63	1.872010162
T63	0.549172959
T63	1.866889026
T63	1.844512713
T63	1.954112419
T63	0.844629146
T63	0.907012019
T63	1.818913224
T63	0.913396199
T63	0.901584755
T63	1.91413871
T63	2.052060811
T63	1.623762592
T63	0.922368038
T63	1.809391519
T63	2.406133797
T63	1.964155566
T63	1.096217404
T63	1.583087975
T63	1.902729862
T63	1.89541586
T63	0.504299095
T63	1.265482823
T63	0.921220334
T63	0.589261476
T63	1.084455838
T63	0.601234504
T63	2.012159344
T63	2.818659866
T63	0.889517076
T63	0.906934342
T63	0.927817748
T63	1.021863834
T63	0.660809528
T63	0.694017513
T63	0.572880346
T63	1.78068193
T63	0.696429243
T63	0.771383513
T63	0.604710022
T63	1.524762359
T63	1.04026486
T63	2.181705563
T63	0.570360077
T63	1.788512629
T63	0.890989561
T63	0.986888217
T63	0.907773749
T63	0.902347072
T63	0.729782572
T63	1.699554822
T63	0.451262388
T63	0.719730505
T63	0.773437224
T63	1.475027331
T63	0.539017001
T63	0.870697025
T63	2.703229042
T63	2.012740826
T63	0.960085259
T63	1.202469299
T63	0.926918174
T63	1.776385734
T63	0.695732829
T63	0.81588618
T63	0.806382457
T63	0.969634449
T63	0.922435416
T63	1.79827836
T63	0.927700219
T63	0.958523271
T63	0.880207351
T63	1.971114165
T63	1.027056635
T63	1.533129671
T63	0.854729403
T63	2.348795533
