Contig	C0_1_V	C0_2_V	C63_1_V	C63_2_V	T0_1_V	T0_2_V	T63_1_V	T63_2_V
KSW-cf_coassembly_k141_1396349||full	0	0	0	1.5281423	0	0	2.7281857	3.3691733
KSW-cf_coassembly_k141_317986||full	0	0	0	0	0	0	1.4578503	0
KSW-cf_coassembly_k141_2338755||full	0	0	0	0	0	0	1.5344507	0
KSW-cf_coassembly_k141_185366||full	197.7862	124.248314	399.8455	345.65723	43.074547	26.262024	386.19077	384.13373
KSW-cf_coassembly_k141_3143506||full	0	0	0	1.2504976	0	0	2.0310895	1.9024987
KSW-cf_coassembly_k141_1662395||full	0	0	6.2288823	2.1865134	5.9416833	0	6.3834662	1.8730633
KSW-cf_coassembly_k141_1266337||full	0	0	0	0	0	0	0.518615	0
KSW-cf_coassembly_k141_3015303||full	0	0	0	0	0	0	0.71361667	0
KSW-cf_coassembly_k141_3818879||full	0	2.253408	8.270365	3.4008634	8.023497	1.9201969	4.7309327	3.47571
KSW-cf_coassembly_k141_728866||full	0	0	0	0	0	0	1.4460857	0
KSW-cf_coassembly_k141_3958939||full	0	0	1.3441831	0	1.5402396	0	0.7132222	0
KSW-cf_coassembly_k141_1669184||full	0	0	0	1.8881093	0	0	1.5156825	3.4662817
KSW-cf_coassembly_k141_2479315||full	0	0	0	0	0	0	1.3630197	0
KSW-cf_coassembly_k141_3824263||full	0	0	0	0	0	0	0.7795144	0
KSW-cf_coassembly_k141_331915||full	0	0	0	0	0	0	0.94033724	0
KSW-cf_coassembly_k141_2617720||full	0	0	0	0	0	0	0.6393832	0
KSW-cf_coassembly_k141_2353094||full	0	0	4.6136394	0	0	0	0	0
KSW-cf_coassembly_k141_3561374||full	0	0	0	0	0	0	0.7431832	0
KSW-cf_coassembly_k141_736821||full	0	0	0	1.9085774	0	0	3.104255	3.6168857
KSW-cf_coassembly_k141_609703||full	0	0	0	1.5888413	0	0	1.5554625	1.4165504
KSW-cf_coassembly_k141_2621859||full	0	0	2.0269861	0	0	0	1.8750865	0
KSW-cf_coassembly_k141_1816976||full	0	0	0	0	1.2646528	0	0	0
KSW-cf_coassembly_k141_3161010||full	0	0	0	0	0	0	2.967661	4.9086742
KSW-cf_coassembly_k141_1009908||full	2.9079134	8.133811	17.325964	11.007527	10.845797	7.8109045	11.829845	8.02197
KSW-cf_coassembly_k141_1282315||full	0	0	0	0	0	0	0.98082036	0
KSW-cf_coassembly_k141_879315||full	3.4922738	0	0	0	3.8785682	0	3.5373466	1.771061
KSW-cf_coassembly_k141_2221663||full	2.504964	0	0	0	0	0	0	0
KSW-cf_coassembly_k141_72956||full	0	0	0	0	0	0	1.2927077	0
KSW-cf_coassembly_k141_3301200||full	0	0	0	0	0	0	0.8441124	0
KSW-cf_coassembly_k141_3434188||full	0	0	0	0	0	0	0.76343125	0.91091734
KSW-cf_coassembly_k141_1682742||full	0	0	0	0	0	0	0.4637077	0
KSW-cf_coassembly_k141_3703214||full	2.4670603	0	0	0	3.1461885	0	2.475463	1.538382
KSW-cf_coassembly_k141_1148934||full	0	0	2.455103	2.7949243	0	0	34.380997	50.79784
KSW-cf_coassembly_k141_1954540||full	0	0	0	0	0	0	0.5126861	0.9437071
KSW-cf_coassembly_k141_206239||full	53.227783	13.6170025	30.524952	34.4488	48.576607	14.907442	38.409206	14.031382
KSW-cf_coassembly_k141_3304119||full	0	0	0	0	0	0	1.049147	0
KSW-cf_coassembly_k141_207622||full	0	0	6.6568503	7.535066	2.5360649	0	14.497286	4.9160795
KSW-cf_coassembly_k141_3167730||full	0	0	0	0	0	0	0.947582	0
KSW-cf_coassembly_k141_2365873||full	0	0	0	0	0	0	0.7239076	0
KSW-cf_coassembly_k141_3438426||full	0	0	0	0	0	0	0.87903106	0
KSW-cf_coassembly_k141_1425213||full	0	0	0	0	0	0	0.85544217	0
KSW-cf_coassembly_k141_1425519||full	0	0	0	0	0	0	11.8593	329.30457
KSW-cf_coassembly_k141_3710460||full	0	0	0	1.5255095	0	0	10.032097	11.918552
KSW-cf_coassembly_k141_1692054||full	0	0	2.31598	1.1007175	2.8256762	0	5.0227456	3.2346096
KSW-cf_coassembly_k141_2100096||full	0	0	0	0.74544454	0	0	0	0
KSW-cf_coassembly_k141_2502008||full	0	0	0	0	1.9231321	0	1.1300218	0
KSW-cf_coassembly_k141_2908342||full	2.589892	0	0	0	4.399815	0	3.9737132	2.4306757
KSW-cf_coassembly_k141_894514||full	0	0	0	0	0	0	0	1.1563821
KSW-cf_coassembly_k141_1967829||full	0	0	0	0	0	0	1.8634757	2.8908112
KSW-cf_coassembly_k141_1030751||full	0	0	0	0	0	0	0.91906244	0
KSW-cf_coassembly_k141_2380341||full	6.573104	3.898339	9.083302	20.500221	14.228844	2.9672203	38.013943	15.325883
KSW-cf_coassembly_k141_760061||full	2.1089556	0	0	0	0	0	0	0
KSW-cf_coassembly_k141_361396||full	0	0	1.3767849	0	1.6792208	0	3.201473	0
KSW-cf_coassembly_k141_1569148||full	2.310296	0	2.5207036	1.6597669	3.2371976	0	7.559232	6.614887
KSW-cf_coassembly_k141_1703967||full	0	0	0	0	0	0	0.677703	0
KSW-cf_coassembly_k141_224849||full	0	0	0	1.0259882	0	0	1.2546084	0.9316525
KSW-cf_coassembly_k141_1035578||full	0	0	0	0	0	0	1.1031522	0
KSW-cf_coassembly_k141_3052270||full	0	0	0	0	0	0	2.4909577	1.398522
KSW-cf_coassembly_k141_3457988||full	2.5052538	3.285221	5.380401	7.449118	8.802873	4.2334795	10.153262	9.671427
KSW-cf_coassembly_k141_3725119||full	12.593487	0	1.3313701	3.5992415	6.4822235	0	27.028898	41.418472
KSW-cf_coassembly_k141_767052||full	0	0	0	0	0	0	0.8509926	0.9467868
KSW-cf_coassembly_k141_3594043||full	0	0	0	0	0	0	0.5104834	0
KSW-cf_coassembly_k141_2389553||full	0	0	0	0	0	0	1.028748	0
KSW-cf_coassembly_k141_3329441||full	0	0	0	0	1.1458355	0	0.9538228	0
KSW-cf_coassembly_k141_2118141||full	0	0	0	0.9142888	0	0	1.8658705	1.3304203
KSW-cf_coassembly_k141_1446476||full	0	0	1.4489249	4.263273	1.2371372	1.2374699	6.1453667	16.911015
KSW-cf_coassembly_k141_102637||full	0	0	0	0	0	0	1.3014001	0
KSW-cf_coassembly_k141_3596736||full	0	0	0	0	0	0	2.3264666	0
KSW-cf_coassembly_k141_2119854||full	0	0	0	0	0	0	1.0412571	0
KSW-cf_coassembly_k141_1180611||full	0	0	0	0.9814531	0	0	0.73199826	1.151695
KSW-cf_coassembly_k141_1451040||full	0	0	2.6638231	1.1638727	2.2328112	0	2.51402	1.3748773
KSW-cf_coassembly_k141_3198725||full	0	0	0	0.97448546	0	0	0	0
KSW-cf_coassembly_k141_513694||full	83.48642	38.955017	63.528923	61.31128	91.98978	28.77005	76.04808	29.27654
KSW-cf_coassembly_k141_515434||full	0	0	0	0	0	0	0.89897007	0
KSW-cf_coassembly_k141_3872513||full	0	0	0	0	0	0	1.0272441	0
KSW-cf_coassembly_k141_2131901||full	0	0	0	0	0	0	0	0.973899
KSW-cf_coassembly_k141_1055300||full	0	0	0	0	0	0	0.89764977	1.871275
KSW-cf_coassembly_k141_3612087||full	0	0	0	0	0	0	3.9943733	4.445888
KSW-cf_coassembly_k141_1727353||full	0	0	0	0	0	0	0	0.8472834
KSW-cf_coassembly_k141_390303||full	0	0	0	0	0	0	1.2442242	0
KSW-cf_coassembly_k141_522354||full	0	0	0	0	0	0	0	0.9052827
KSW-cf_coassembly_k141_1729653||full	0	0	0	1.1860712	0	0	0	1.6245654
KSW-cf_coassembly_k141_2140935||full	0	0	0	1.537877	0	0	4.799889	5.599809
KSW-cf_coassembly_k141_127728||full	0	0	5.023616	2.3440044	2.726727	0	3.9752462	2.3231406
KSW-cf_coassembly_k141_3753156||full	0	0	0	0	0	0	1.2405457	0.97270614
KSW-cf_coassembly_k141_534118||full	60.45253	9.656727	37.118786	55.916653	81.78984	39.338047	50.980236	43.911236
KSW-cf_2nd_assembly_k141_1453384||full	0	0	0	0	0	0	2.734964	2.3113434
KSW-cf_2nd_assembly_k141_4192633||full	0	0	0	2.7705462	0	0	8.585263	49.66216
KSW-cf_2nd_assembly_k141_189765||full	0	0	2.4179254	0	0	0	1.8530372	0
KSW-cf_2nd_assembly_k141_33221||full	0	0	0	6.788143	0	0	4.1420245	30.592926
KSW-cf_2nd_assembly_k141_3909923||full	0	0	0	0	0	0	0.50636655	0
KSW-cf_2nd_assembly_k141_2145444||full	0	0	0	0	0	0	1.3389096	0
KSW-cf_2nd_assembly_k141_222678||full	0	0	0	0	0	0	3.385945	1.2808115
KSW-cf_2nd_assembly_k141_1527226||full	0	0	0	0	0	0	0.71363664	0
KSW-cf_2nd_assembly_k141_2495477||full	466.69504	37.057407	436.31464	423.05832	609.9393	336.52295	434.16443	364.45468
KSW-cf_2nd_assembly_k141_3807520||full	30.345995	13.844753	16.443792	78.32952	21.911741	10.448734	95.62679	45.07347
KSW-cf_2nd_assembly_k141_3970489||full	0	0	0	0	0	0	0.59441936	0
KSW-cf_2nd_assembly_k141_2206485||full	0	0	0	0	0	0	0	0.88487
KSW-cf_2nd_assembly_k141_2541200||full	0	0	0	0	0	0	1.5139889	5.882068
KSW-cf_2nd_assembly_k141_4795313||full	0	0	0	4.642979	0	0	7.538444	6.599074
KSW-cf_2nd_assembly_k141_3191602||full	0	0	0	0	0	0	0.6238578	0
KSW-cf_2nd_assembly_k141_1104477||full	0	0	0	0	0	0	0.8318294	0
KSW-cf_2nd_assembly_k141_3194854||full	0	0	0	0	0	0	1.163231	0
KSW-cf_2nd_assembly_k141_3209086||full	0	0	0	0	0	0	0.49554816	0
KSW-cf_2nd_assembly_k141_1445683||full	4.556547	0	2.7601132	3.5291767	4.9750566	0	16.485815	12.283249
KSW-cf_coassembly_k141_1216892||full	0	0	0	0	0	0	0.6552867	0
KSW-cf_coassembly_k141_839660||full	2.4318109	0	0	0	2.4275815	0	3.0027542	0
KSW-cf_coassembly_k141_3812067||0_partial	0	0	0	0.9130755	0	0	1.5899922	1.7136226
KSW-cf_coassembly_k141_277053||lt2gene	0	0	0	0	0	0	0.6869982	0
KSW-cf_coassembly_k141_15389||lt2gene	0	0	0	0	0	0	0	1.381844
KSW-cf_coassembly_k141_2172470||lt2gene	0	0	0	0.8816232	0	0	0.8773812	0
KSW-cf_coassembly_k141_1142857||lt2gene	0	0	0	0	0	0	13.836773	36.39698
KSW-cf_coassembly_k141_3478490||lt2gene	0	0	0	0	0	0	0.73862886	0
KSW-cf_coassembly_k141_2012689||lt2gene	0	0	0	0	0	0	0.9799139	0
KSW-cf_2nd_assembly_k141_506023||lt2gene	0	0	0	1.8431393	0	0	1.176094	1.9675059
KSW-C0_1_V_NODE_67_length_11550_cov_4.935537	5.173844	4.4733543	2.7920203	2.9522145	7.8564243	4.687686	1.7369031	2.55116
KSW-C0_1_V_NODE_129_length_7892_cov_6.697971	6.346439	6.6703115	2.49155	0	9.060717	3.3202882	0	0
KSW-C0_1_V_NODE_135_length_7789_cov_7.799845	5.0999427	7.300868	2.4992528	0	1.7140869	2.138826	0	0
KSW-C0_1_V_NODE_155_length_7268_cov_6.191599	4.7526326	4.381566	1.2986228	0	1.8992294	1.384838	0	0
KSW-C0_1_V_NODE_173_length_6782_cov_5.797830	5.1950717	5.270515	0	0	2.6025517	0	0	0
KSW-C0_1_V_NODE_174_length_6690_cov_25.879126	9.965071	12.726041	2.9098175	0	5.682582	5.161939	0	0
KSW-C0_1_V_NODE_271_length_5557_cov_4.311523	3.9782197	0	2.406164	0.88359237	5.0901685	0	3.745673	1.2093383
KSW-C0_1_V_NODE_281_length_5439_cov_7.457281	6.9223986	5.914722	2.0968416	0.8024552	2.9955456	1.9781468	0	0
KSW-C0_1_V_NODE_289_length_5374_cov_109.708404	58.427242	63.006916	43.98084	8.172371	29.517725	33.13108	2.2608411	1.4188589
KSW-C0_1_V_NODE_293_length_5347_cov_174.568783	120.80381	169.73793	106.02082	30.278223	107.45213	142.31325	5.1786327	5.534905
KSW-C0_1_V_NODE_306_length_5273_cov_20.700077	21.879524	22.061926	5.8546185	4.423115	11.0719595	6.4174533	1.5003738	0
KSW-C0_1_V_NODE_317_length_5225_cov_71.414894	138.96185	130.72678	72.63195	53.486664	105.1971	69.94521	36.3578	47.3166
KSW-C0_1_V_NODE_365_length_5012_cov_4.224127	6.133779	0	1.4908339	0	2.5283632	0	1.0711291	0
KSW-C0_2_V_NODE_199_length_5822_cov_95.549159	20.646965	44.484047	82.78045	15.836687	63.937588	13.830302	11.777067	5.616079
KSW-C0_2_V_NODE_292_length_5079_cov_31.475916	0	20.409418	0	2.4705832	0	6.150072	0	0
KSW-C0_2_V_NODE_297_length_5058_cov_95.484509	31.550941	42.144722	6.608864	8.979566	21.92198	15.850721	4.5434837	3.679328
KSW-C63_1_V_NODE_32_length_20744_cov_16.429069	0	4.7464433	13.934183	3.6096883	9.44687	0.9787669	7.7185264	3.4701447
KSW-C63_1_V_NODE_53_length_16039_cov_8.623936	0	0	5.4678206	1.30108	2.5818818	0	2.8303995	1.4584318
KSW-C63_1_V_NODE_163_length_9656_cov_4.055515	0	0	2.6065702	1.144136	1.9685414	0	1.6191565	2.0076077
KSW-C63_1_V_NODE_392_length_6510_cov_6.432843	0	0	3.624574	1.8018031	2.8155715	0	3.2262785	1.9851981
KSW-C63_1_V_NODE_515_length_5691_cov_4.588361	10.439725	7.251591	3.3860564	2.875958	6.5210543	1.8600609	1.0922784	1.998384
KSW-C63_1_V_NODE_551_length_5428_cov_9.698492	7.572797	3.891273	4.528213	1.985076	9.463429	0	8.779882	2.7142503
KSW-C63_1_V_NODE_616_length_5104_cov_7.003763	3.1131234	4.2019553	3.6599038	0	1.5074079	2.6179779	0	0
KSW-C63_2_V_NODE_140_length_11984_cov_4.384190	0	0	1.9033247	1.7868485	1.907138	0	1.5089589	1.8548616
KSW-C63_2_V_NODE_193_length_10316_cov_18.434461	9.77734	11.497402	10.63603	8.422053	18.404041	6.6446424	5.158401	4.7856054
KSW-C63_2_V_NODE_325_length_8024_cov_5.162505	2.3246202	3.2397928	6.788058	2.0907593	4.5404353	1.6003932	0	0
KSW-C63_2_V_NODE_338_length_7872_cov_13.447870	0	3.7977023	14.587621	8.437888	10.751004	1.6092505	16.953632	10.802535
KSW-C63_2_V_NODE_375_length_7333_cov_6.268343	0	0	0	3.1247656	0	0	1.399983	1.1808045
KSW-C63_2_V_NODE_392_length_7170_cov_8.375545	0	0	1.7003144	5.2122025	1.6095837	1.6457946	12.255766	51.388145
KSW-C63_2_V_NODE_430_length_6848_cov_3.943471	0	0	2.268402	1.2547773	0	0	2.668185	1.0190954
KSW-C63_2_V_NODE_438_length_6793_cov_17.212971	13.576844	52.763313	9.581269	6.9069557	9.493925	18.546455	1.8301651	2.796666
KSW-C63_2_V_NODE_608_length_5649_cov_3.606364	0	0	1.9144665	2.2937279	2.083024	1.2595	1.4005083	1.1667652
KSW-C63_2_V_NODE_680_length_5334_cov_25.086569	120.32112	172.10109	23.040064	16.467312	105.88979	83.48136	5.014681	5.693767
KSW-C63_2_V_NODE_694_length_5282_cov_5.092214	0	0	0	2.943719	0	0	2.014921	3.5722294
KSW-C63_2_V_NODE_729_length_5149_cov_5.575186	2.6163201	2.839931	3.9334264	3.2316682	3.7795324	1.1458873	1.8474661	1.0792707
KSW-C63_2_V_NODE_731_length_5143_cov_7.888365	0	4.486007	6.232004	1.9624791	3.5639453	0	1.0255326	0
KSW-C63_2_V_NODE_777_length_5013_cov_7.695845	4.9611683	2.3984032	1.4905365	4.489274	5.687683	1.5231438	3.1563818	1.9592992
KSW-T0_1_V_NODE_305_length_7273_cov_6.620809	0	1.6978064	7.461948	2.1753757	4.9781613	0	3.8849518	2.1145513
KSW-T0_1_V_NODE_444_length_5940_cov_6.075786	1.6864005	0	4.3034186	0.96439004	3.7333798	0.876437	0.74522835	0
KSW-T0_1_V_NODE_463_length_5820_cov_9.622029	9.140015	6.1975236	2.7366464	2.5544262	5.132317	1.8486496	0.857691	0
KSW-T0_1_V_NODE_507_length_5618_cov_10.164300	2.274936	6.7674074	7.280116	1.5052195	9.264215	3.7375717	0	0
KSW-T0_1_V_NODE_549_length_5484_cov_10.104992	8.503261	2.4886854	2.5816164	4.97419	10.76975	5.0946493	3.486395	4.9724436
KSW-T0_1_V_NODE_590_length_5332_cov_6.509191	0	0	3.9090607	0.9720382	3.3102973	0	2.4199612	1.1391805
KSW-T0_1_V_NODE_593_length_5324_cov_3.638451	0	0	1.1449337	0.84540683	2.2526844	0	0.5307148	0
KSW-T0_1_V_NODE_652_length_5073_cov_5.382224	2.0427048	6.149284	5.8916297	1.9626727	4.817497	2.5655606	1.4109991	1.3247178
KSW-T0_2_V_NODE_164_length_7560_cov_18.808261	6.9449797	3.3956544	9.831657	20.51297	39.031776	13.359405	15.2987	49.523525
KSW-T0_2_V_NODE_192_length_6714_cov_14.157531	2.3666046	6.0498815	15.199969	8.207104	7.178948	7.1078334	8.571125	5.0816813
KSW-T0_2_V_NODE_214_length_6382_cov_8.345661	4.1134477	12.474624	8.4421	2.5218258	10.743564	4.921615	0.8559515	1.0327573
KSW-T0_2_V_NODE_251_length_5857_cov_6.100655	7.5489044	7.5453925	3.0886545	0.95476943	3.1681168	3.8813426	0	0
KSW-T0_2_V_NODE_265_length_5761_cov_16.135997	4.9166036	9.363288	12.185042	1.8940088	11.037506	4.277365	2.0599213	1.6151745
KSW-T0_2_V_NODE_314_length_5329_cov_4.110542	4.4077034	0	3.6898692	7.678305	17.834713	2.8656483	16.737177	17.630861
KSW-T0_2_V_NODE_321_length_5293_cov_90.747423	66.56523	90.369965	24.407324	0	33.85991	77.341385	0	0
KSW-T63_1_V_NODE_214_length_13550_cov_54.242682	0	0	0	4.559831	0	0	10.725181	48.213284
KSW-T63_1_V_NODE_323_length_11263_cov_9.376071	0	0	2.566374	0	1.7479447	0	2.1992755	0
KSW-T63_1_V_NODE_371_length_10553_cov_8.153934	0	0	0	0	0	0	2.0080965	0.8817417
KSW-T63_1_V_NODE_393_length_10243_cov_6.522576	0	0	1.6509274	2.8894982	2.4522138	0	2.4918396	1.9556421
KSW-T63_1_V_NODE_511_length_8933_cov_6.725389	0	0	0	1.2672744	0	0	2.0032458	3.1538718
KSW-T63_1_V_NODE_585_length_8286_cov_5.374681	0	0	0	0	0	0	2.0573664	0
KSW-T63_1_V_NODE_669_length_7622_cov_3.008193	0	0	0	0.94841146	0	0	1.3963281	1.2377666
KSW-T63_1_V_NODE_708_length_7453_cov_4.140849	0	0	0	0	0	0	1.1247004	0
KSW-T63_1_V_NODE_764_length_7155_cov_5.654789	0	0	0	1.2200011	0	0	2.2246158	1.0837435
KSW-T63_1_V_NODE_825_length_6832_cov_12.010624	2.2751698	0	0	1.3974621	2.3516517	0	4.383866	1.4376415
KSW-T63_1_V_NODE_997_length_6178_cov_25.294627	0	0	0	5.673814	0	0	6.311468	2.6985264
KSW-T63_1_V_NODE_1068_length_5954_cov_3.442278	0	0	0	1.1911991	0	0	1.8033249	0.9984673
KSW-T63_1_V_NODE_1138_length_5736_cov_7.766942	4.938032	2.7759085	3.4280531	1.9498203	5.44418	2.3295255	1.4285258	1.104007
KSW-T63_1_V_NODE_1156_length_5690_cov_317.496007	18.940502	5.9393544	7.3953404	33.12727	14.078407	3.3242993	76.39016	28.595543
KSW-T63_1_V_NODE_1162_length_5677_cov_5.817503	0	0	0	0	0	0	0.96224815	0.81953675
KSW-T63_1_V_NODE_1167_length_5668_cov_4.722252	0	0	1.214213	1.1309876	1.3973356	0	1.2130286	1.5960741
KSW-T63_1_V_NODE_1198_length_5584_cov_6.202749	0	0	0	0	0	0	1.2818764	4.628811
KSW-T63_1_V_NODE_1253_length_5438_cov_77.737321	0	0	0	0	2.3719099	0	18.999641	5.1333327
KSW-T63_1_V_NODE_1256_length_5436_cov_7.837948	14.487871	11.537084	3.0746536	3.6883128	6.6188145	4.245786	1.5246888	1.0460637
KSW-T63_1_V_NODE_1273_length_5402_cov_3.235833	0	0	0	0	0	0	1.185584	0.9091047
KSW-T63_1_V_NODE_1303_length_5343_cov_3.531959	0	0	0	0	0	0	1.7451308	1.1610233
KSW-T63_1_V_NODE_1310_length_5318_cov_32.474064	66.187355	151.04916	200.81131	37.57328	111.56986	98.67779	13.548495	18.201967
KSW-T63_1_V_NODE_1372_length_5200_cov_5.098154	0	0	0	0	0	0	2.372717	8.996841
KSW-T63_1_V_NODE_1431_length_5086_cov_2.973166	0	0	0	0	0	0	1.3518375	0
KSW-T63_1_V_NODE_1434_length_5072_cov_6.770779	0	0	2.675017	1.7748209	2.1415317	0	2.766846	1.3504592
KSW-T63_1_V_NODE_1441_length_5053_cov_14.894158	0	0	4.51404	1.6195406	3.7617722	0	5.069879	2.2762794
KSW-T63_2_V_NODE_64_length_28306_cov_9.359067	0	0	0	0.9444249	0	0	2.1727645	3.5840662
KSW-T63_2_V_NODE_129_length_21705_cov_14.780323	0	0	0	0	0	0	0	6.198345
KSW-T63_2_V_NODE_235_length_16018_cov_8.606026	3.342509	4.8282175	2.9461825	2.9035943	7.5580196	4.127647	1.8698071	2.9933014
KSW-T63_2_V_NODE_422_length_11622_cov_6.607936	0	0	0	0	0	0	2.3582513	3.235914
KSW-T63_2_V_NODE_489_length_10806_cov_29.699749	0	0	1.2737664	2.9661477	0	1.1883727	3.9831734	10.213574
KSW-T63_2_V_NODE_662_length_9028_cov_4.452691	3.8261116	3.095459	3.332396	1.9640009	4.2360168	2.787163	1.0954075	1.0593147
KSW-T63_2_V_NODE_835_length_7863_cov_3.347976	0	0	0	0	0	0	0	2.1202462
KSW-T63_2_V_NODE_844_length_7814_cov_11.251321	0	0	7.851233	1.6582121	2.4325871	0	4.929784	4.300162
KSW-T63_2_V_NODE_953_length_7289_cov_9.445120	0	0	0	0.8607554	0	0	3.5146244	3.6879094
KSW-T63_2_V_NODE_968_length_7241_cov_48.314083	51.42442	31.682856	30.359873	32.021397	50.220364	28.542967	24.336226	27.235844
KSW-T63_2_V_NODE_1054_length_6900_cov_5.869248	0	0	0	0.73137903	0	0	1.733535	3.5212235
KSW-T63_2_V_NODE_1097_length_6714_cov_4.328878	3.241219	0	2.3429625	2.5596411	4.2804055	1.2664868	2.7354655	2.425348
KSW-T63_2_V_NODE_1098_length_6713_cov_3.975218	0	0	0	0	0	0	0	2.560471
KSW-T63_2_V_NODE_1133_length_6600_cov_4.006723	0	0	0	0	0	0	0	2.447659
KSW-T63_2_V_NODE_1347_length_6020_cov_10.037385	0	0	0	0	0	0	3.4263015	5.7319136
KSW-T63_2_V_NODE_1405_length_5876_cov_81.733723	0	0	2.1416814	2.0658467	6.4697876	0	29.332378	26.040827
KSW-T63_2_V_NODE_1774_length_5187_cov_4.540920	0	3.445598	4.814422	2.655798	4.6679916	1.3382266	3.0505	1.96832
KSW-T63_2_V_NODE_1777_length_5182_cov_5.561927	36.19525	56.750454	17.910236	7.896119	21.17907	17.212803	2.344608	1.5961269
KSW-T63_2_V_NODE_1787_length_5175_cov_2.853711	0	0	0	0	0	0	0	1.4734198
KSW-T63_2_V_NODE_1858_length_5076_cov_2.553675	0	0	0	0	0	0	0	1.6549186
KSW-T63_2_V_NODE_1865_length_5061_cov_7.505593	0	0	0	0	1.8332009	0	4.149985	1.6087518
KSW-T63_2_V_NODE_1902_length_5017_cov_172.154172	495.10165	692.71545	412.47104	111.653015	323.17267	278.89355	40.230556	32.48298
KSW-megahit_k141_1049293	0	0	1.6726192	0	0	0	2.9482632	1.1432958
KSW-megahit_k141_977537	0	0	0	4.439919	0	0	10.656953	48.004818
KSW-megahit_k141_181580	0	0	0	0	0	0	3.1204035	2.7593267
KSW-megahit_k141_73458	24.63724	27.667252	13.248607	2.65641	12.507065	14.912231	0	0
KSW-megahit_k141_1050436	0	0	0	0	0	0	1.4628956	0.7668477
KSW-megahit_k141_254701	0	0	1.3924145	0.7978614	0	1.0151343	0	0
KSW-megahit_k141_37888	8.73043	0	0	0	0	0	0	0
KSW-megahit_k141_834128	0	0	0	0	0	0	0.9411066	0
KSW-megahit_k141_726090	0	0	0	2.3440373	1.5265207	0	19.060724	10.586342
KSW-megahit_k141_256367	7.903994	5.8008165	8.232936	45.99533	4.994359	4.928358	0	0
KSW-megahit_k141_907731	0	0	0	0.6480471	0	0	1.0217954	0.78802687
KSW-megahit_k141_690683	0	0	0	1.1298236	1.6495519	0	0.6449546	0.9278072
KSW-megahit_k141_473751	0	1.7633954	2.0237317	0	0	0	0	0
KSW-megahit_k141_473951	5.2174873	6.135364	1.8900541	0	2.0585809	0	0	0
KSW-megahit_k141_836043	0	0	1.8099624	0	0	0	0	0
KSW-megahit_k141_401954	0	0	0	0	2.1922934	0	4.6352997	2.704424
KSW-megahit_k141_510792	250.08011	396.25574	172.2643	37.589764	146.90327	235.8259	8.149805	9.417171
KSW-megahit_k141_294044	0	0	0	0	0	0	0	2.5554519
KSW-megahit_k141_149205	32.741577	76.20173	118.01659	23.147234	76.233986	29.034239	12.254868	7.4430246
KSW-megahit_k141_294521	0	0	0	0	0	0	0	1.0798496
KSW-megahit_k141_294658	0	0	0	0	2.1010396	0	0	0
KSW-megahit_k141_728324	0	0	0	0	0	0	5.3360677	6.776973
KSW-megahit_k141_330610	0	0	0	0	0	0	4.416936	0
KSW-megahit_k141_77569	0	0	0	0	1.0334084	0	0	0
KSW-megahit_k141_403118	0	0	0	2.9100575	0	0	11.282139	57.52651
KSW-megahit_k141_367035	0	0	0	0	1.3913772	0	0	0
KSW-megahit_k141_946538	91.0257	34.401913	27.89678	138.2939	83.55375	47.165657	142.7409	77.71608
KSW-megahit_k141_331594	0	0	0	0	0	0	1.3197097	0
KSW-megahit_k141_150704	6.370375	6.36165	1.6458156	0	5.104253	0	0	0
KSW-megahit_k141_946758	0	0	3.2999246	1.8689631	3.5188825	1.7901175	2.2911627	2.2882504
KSW-megahit_k141_367825	0	0	0	0	1.3090699	0	2.9872901	2.758487
KSW-megahit_k141_259416	0	0	0	0	0	0	1.4229904	1.0634588
KSW-megahit_k141_910855	0	0	0	0	0	0	0.99023247	0
KSW-megahit_k141_983419	0	0	0	0	0	0	2.5196707	1.5899029
KSW-megahit_k141_839057	0	0	3.8637419	0	2.4034894	0	2.0674171	1.0294987
KSW-megahit_k141_983561	0	0	0	0	0	0	0.64674246	0
KSW-megahit_k141_766695	7.6886344	0	30.70935	19.45973	12.757372	10.606471	11.684957	22.848034
KSW-megahit_k141_730966	0	0	0	0	0	0	0.5213147	0
KSW-megahit_k141_840197	0	1.9488748	1.9006114	1.0880253	1.4757375	1.1519121	0.5703479	0
KSW-megahit_k141_478146	0	0	0	0	0	0	0.91545516	0
KSW-megahit_k141_840505	0	0	13.69668	66.38653	48.148857	0	88.59561	51.900955
KSW-megahit_k141_514747	0	0	2.4275694	2.1362348	0	1.2790457	1.0933486	1.0954256
KSW-megahit_k141_116145	0	0	0	1.0082291	1.6727535	0	1.1981485	0
KSW-megahit_k141_985501	4246.118	3485.2192	1369.378	796.31006	2381.8557	1340.5835	248.22119	251.39409
KSW-megahit_k141_443151	0	0	0	1.6118163	0	0	6.6076856	18.133694
KSW-megahit_k141_985926	0	0	2.1457238	0	2.153488	0	1.4699472	0
KSW-megahit_k141_769449	0	0	1.3190819	0	0	0	0.9764483	0
KSW-megahit_k141_9139	0	0	0	0	0	0	0.6699792	0
KSW-megahit_k141_1022538	0	0	0	0	2.0014288	1.3155783	0	0
KSW-megahit_k141_226751	133.2768	165.55544	105.51868	20.015991	68.464935	82.68198	4.1811004	0
KSW-megahit_k141_372065	0	0	0	0	0	0	6.289638	5.502097
KSW-megahit_k141_191774	0	0	1.014176	0	0	0	0	0
