gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-cf_2nd_assembly_k141_880756||full	30.69402169348	0.445025639186316	1.347625792983	0.330229386750786	0.741226643740923	0.875016266228536
KSW-megahit_k141_261625	32.2059955876283	-0.456807266207034	1.38528458542607	-0.329756983520129	0.741583593060976	0.875016266228536
KSW-T0_1_V_NODE_136_length_10865_cov_9.134505	414.919843737017	-0.320641140065325	0.972471997377405	-0.329717607221638	0.741613348423822	0.875016266228536
KSW-megahit_k141_434741||full	39.5289291454691	0.38620042678922	1.17836063084345	0.327743830437364	0.743105360232723	0.875127655949745
KSW-megahit_k141_656785	19.4810240621307	0.50107032246839	1.52720694381886	0.328095890669169	0.74283916095323	0.875127655949745
KSW-cf_coassembly_k141_193181||full	12.9195616939076	0.643117734226101	1.96208280094816	0.327772983849264	0.74308331562966	0.875127655949745
KSW-megahit_k141_797412||full	303.859982508819	-0.372673803446334	1.14096025280221	-0.326631714409896	0.743946453448247	0.875273465290048
KSW-megahit_k141_989735||full	18.1145506773877	-0.443444399505915	1.3584628772897	-0.326431002951395	0.744098284079059	0.875273465290048
KSW-cf_coassembly_k141_1226493	23.4058649318049	0.434888813629569	1.33234561770424	0.326408409237631	0.744115375992451	0.875273465290048
KSW-C0_1_C_NODE_7870_length_6630_cov_5.155741||full	12.3798257626984	-0.511820120236539	1.5657047047382	-0.326894412904074	0.743747747008291	0.875273465290048
KSW-vf_coassembly_k141_561871||full	21.2556710762726	-0.471177613280452	1.44124685362179	-0.326923602363053	0.743725669010272	0.875273465290048
KSW-vf_coassembly_k141_192416||full	26.531486849337	-0.416882965516776	1.27647612917194	-0.326588923983413	0.743978821953639	0.875273465290048
KSW-T63_1_V_NODE_13_length_45344_cov_347.440747||full	54403.7672364709	0.317612306110733	0.973707696076836	0.326188554727897	0.744281700260365	0.875295367283771
KSW-C0_2_C_NODE_9939_length_5113_cov_7.787268||full	26.9606627190037	0.443022562657635	1.3607357404406	0.325575752507379	0.744745360149698	0.875529394787249
KSW-C0_1_C_NODE_10158_length_5415_cov_5.311754||full	16.3466440545374	-0.506422379045964	1.55566177313065	-0.32553501525388	0.744776186149599	0.875529394787249
KSW-vf_coassembly_k141_941017||full	23.3775385988328	0.430994468131647	1.32822918169185	0.324488028174974	0.745568584498863	0.87615904041232
KSW-megahit_k141_237669	27.0983656827746	0.407103376305331	1.25534525828491	0.324295944576657	0.745713989687647	0.87615904041232
KSW-vf_coassembly_k141_520697	169.248979563929	-0.440040015396668	1.35769695123052	-0.324107684706699	0.745856509144982	0.87615904041232
KSW-vf_coassembly_k141_968811||full	252.950890996667	-0.331919433238485	1.02429723144776	-0.324046012278431	0.745903199271035	0.87615904041232
KSW-T0_1_V_NODE_212_length_8963_cov_38.502470||full	712.405339607941	0.321478753747777	0.992956642071982	0.323759105006795	0.746120419404385	0.876238322739328
KSW-vf_coassembly_k141_337206	85.5584229275838	0.34034878468258	1.05186729147771	0.323566278217895	0.746266421678264	0.876238322739328
KSW-vf_coassembly_k141_809541||full	34.2732763471809	-0.379512789432932	1.17714010905264	-0.322402394170701	0.747147870695335	0.876544619711376
KSW-vf_coassembly_k141_445668||full	62.8337196773694	0.355873736541846	1.10245473840619	0.322801221804652	0.746845787637169	0.876544619711376
KSW-cf_coassembly_k141_1105179||full	14.5557599570136	-0.496678831163546	1.53965652463517	-0.322590670851888	0.747005259897156	0.876544619711376
KSW-cf_coassembly_k141_1080901||full	21.36357872377	-0.440668423232054	1.36749367411037	-0.322245310215955	0.747266861083677	0.876544619711376
KSW-vf_coassembly_k141_566629||full	67.658472680536	-0.369532815026304	1.14586702859528	-0.322491882395217	0.747080086462385	0.876544619711376
KSW-T0_1_V_NODE_556_length_5450_cov_4.624096||full	135.670342340902	-0.326075762531108	1.0131776076453	-0.321834750462884	0.74757788668572	0.876735910647057
KSW-T0_1_V_NODE_353_length_6707_cov_5.937462||full	155.201423169775	0.323262564375456	1.00659086512538	0.321145934833405	0.748099801431956	0.877031590457074
KSW-T63_1_V_NODE_1081_length_5919_cov_3.797578||full	37.3853888579141	-0.424206425037413	1.32105705003055	-0.321111359291866	0.748126002322057	0.877031590457074
KSW-cf_coassembly_k141_29759||full	44775.9788557047	0.311399506964622	0.971010706022115	0.320696265276327	0.748440577803077	0.877226832290553
KSW-T63_1_V_NODE_344_length_10948_cov_5.484164||full	75.8838655348974	0.348792600045065	1.0898043655058	0.32005065412193	0.748929931947611	0.877285142966318
KSW-C0_2_C_NODE_1666_length_19124_cov_6.354292||full	12776.1593982549	0.374765893232804	1.17128989899631	0.319959980491547	0.748998667978297	0.877285142966318
KSW-megahit_k141_1060479	60.6570368860936	-0.37894765091237	1.1839330865092	-0.320075226573564	0.748911304904274	0.877285142966318
KSW-vf_coassembly_k141_334740	39.4841268148798	0.384835321778161	1.20317657901695	0.319849412371863	0.749082487919266	0.877285142966318
KSW-megahit_k141_887923||full	67.522509048213	0.392586925377555	1.23337623128901	0.318302652036078	0.75025537281684	0.87848514904418
KSW-T63_1_V_NODE_1194_length_5596_cov_26.852734||full	77.8640239422887	0.336382109125757	1.05874937907637	0.317716464135459	0.750700021272494	0.878826354560549
KSW-vf_coassembly_k141_902739	66.6738753214419	0.428264376822819	1.34874734452987	0.317527503249393	0.750843373800213	0.878826354560549
