	C0_1_V	C0_2_V	C63_1_V	C63_2_V
KSW-vf_coassembly_k141_314035	2.23915752259752	3.41680699207649	5.37013710962348	4.21789795860652
KSW-vf_coassembly_k141_348803	4.84467688080775	5.39773948662535	4.90027736253153	6.54329514349116
KSW-vf_coassembly_k141_209512	6.4831984581478	6.17589495906597	7.07539047557877	7.63070494301334
KSW-vf_coassembly_k141_140126	3.26875536235695	6.30329679079186	6.69728145714558	5.95547099609683
KSW-vf_coassembly_k141_592679	11.1921239262092	9.53292081675546	10.4388846334526	10.2080625331946
KSW-vf_coassembly_k141_766710	4.19021584094365	4.44053140524565	5.79723364878628	7.622292889785
KSW-vf_coassembly_k141_905807	7.58825724169691	6.10767079697873	9.50434230694998	9.41345535370273
KSW-vf_coassembly_k141_557827	3.6672964896266	5.50848110958901	7.02932026631616	4.98968347445267
KSW-vf_coassembly_k141_836137	4.19021584094365	6.17589495906597	8.08655286403581	6.59589516480565
KSW-vf_coassembly_k141_732021	6.06181282443553	5.27752952338248	6.59546305750236	5.04214513889523
KSW-vf_coassembly_k141_593074	3.26875536235695	4.1851048574067	5.55670751703095	4.55229336212944
KSW-vf_coassembly_k141_697463	4.70866848685379	4.44053140524565	6.26465301241096	8.12917205606611
KSW-vf_coassembly_k141_36174	3.6672964896266	4.1851048574067	5.37013710962348	4.39579459014771
KSW-vf_coassembly_k141_871535	3.26875536235695	2.23915752259752	4.39817038358999	4.55229336212944
KSW-vf_coassembly_k141_140663	4.96836376595033	5.14602264102238	5.37013710962348	4.39579459014771
KSW-vf_coassembly_k141_767220	3.6672964896266	6.47538604007286	9.01120157352825	6.72741367325571
KSW-vf_coassembly_k141_105912	2.23915752259752	4.44053140524565	7.32456817116405	7.45235834607656
KSW-vf_coassembly_k141_523978	4.55741693058923	3.86398464604909	4.04992772579181	3.6118109478072
KSW-vf_coassembly_k141_976580	3.26875536235695	2.23915752259752	4.49606873489519	6.45110346355852
KSW-vf_coassembly_k141_628648	4.70866848685379	3.41680699207649	4.82851015656787	5.84347096943823
KSW-vf_coassembly_k141_106294	6.06181282443553	5.96059524894663	7.16332960972372	7.01157948702002
KSW-vf_coassembly_k141_489255	5.28433397679148	5.79658804805441	5.72150019219042	6.43193224692621
KSW-vf_coassembly_k141_768048	4.84467688080775	4.83844739956246	5.75987141607265	5.87230727384692
KSW-vf_coassembly_k141_211021	2.23915752259752	2.23915752259752	5.64149804169029	5.75328022748475
KSW-vf_coassembly_k141_768213	4.19021584094365	4.65417222651686	5.72150019219042	4.11867247400423
KSW-vf_coassembly_k141_37443	4.70866848685379	7.31199464036632	8.44313772204729	7.17012240142947
KSW-vf_coassembly_k141_1012059	5.08185847432433	6.6290244709193	7.21910623119287	7.43324663703527
KSW-vf_coassembly_k141_106748	4.96836376595033	4.44053140524565	4.49606873489519	5.09269138897802
KSW-vf_coassembly_k141_524680	3.26875536235695	5.27752952338248	6.41585617435218	4.55229336212944
KSW-vf_coassembly_k141_524765	2.23915752259752	5.88095110340132	7.73158129665499	5.84347096943823
KSW-vf_coassembly_k141_72454	3.6672964896266	4.83844739956246	6.12517979453204	5.09269138897802
KSW-vf_coassembly_k141_942883	5.37554562538683	3.41680699207649	4.58721093789152	5.04214513889523
KSW-vf_coassembly_k141_559865	3.6672964896266	5.00078212983361	4.67252712324529	5.04214513889523
KSW-vf_coassembly_k141_454856	5.4611978727899	5.70690241504552	6.36720644311657	5.87230727384692
KSW-vf_coassembly_k141_1012572	3.26875536235695	5.50848110958901	5.46650580657776	4.69229377714692
KSW-vf_coassembly_k141_73033	2.23915752259752	3.41680699207649	5.03346061912585	4.87836240013397
KSW-vf_coassembly_k141_943430	5.1867669940486	5.14602264102238	4.67252712324529	4.21789795860652
KSW-vf_coassembly_k141_282034	7.12638554238225	6.03602593688793	6.06534468216454	5.32109354667995
KSW-vf_coassembly_k141_73220	11.0559741151912	12.0055546646746	10.5159860900181	8.78913283984363
KSW-vf_coassembly_k141_804303	5.28433397679148	2.23915752259752	4.49606873489519	3.43842987134302
KSW-vf_coassembly_k141_455272	3.95722287017661	5.50848110958901	6.46290931683203	5.51745202405882
KSW-vf_coassembly_k141_386531	5.61832351740747	5.27752952338248	7.95321595755448	8.83715156059127
KSW-vf_coassembly_k141_699640	8.97599338215181	7.42803135021482	8.49485228964352	5.90057123486696
KSW-vf_coassembly_k141_142874	4.84467688080775	4.83844739956246	5.31935764581905	5.48030878949065
KSW-vf_coassembly_k141_908664	7.34266868510704	7.81655110409118	7.44638450834838	7.09911170129633
KSW-vf_coassembly_k141_108235	6.84046643131855	5.70690241504552	5.97061181867495	6.31118764721966
KSW-vf_coassembly_k141_839513	6.00630292583265	5.14602264102238	5.41914580128668	5.87230727384692
KSW-vf_coassembly_k141_177930	6.35603085554964	6.4202866004494	7.39888693379537	5.09269138897802
KSW-vf_coassembly_k141_74234	6.80848165092828	7.56105392629544	6.69728145714558	6.43193224692621
KSW-vf_coassembly_k141_1014219	5.37554562538683	7.04743307966514	7.23271917877151	6.75849462630478
KSW-vf_coassembly_k141_387453	7.15208518355326	6.72301652259005	8.24931718158638	6.43193224692621
KSW-vf_coassembly_k141_909800	3.26875536235695	5.61116466959884	7.16332960972372	5.55364341036896
KSW-vf_coassembly_k141_562067	2.23915752259752	2.23915752259752	4.17695719241538	3.43842987134302
KSW-vf_coassembly_k141_5089	7.45012760854176	8.12227094128485	7.2595649516253	6.86227219026086
KSW-vf_coassembly_k141_597131	14.385896510299	15.2756419796322	13.9238496173949	11.3349220644771
KSW-vf_coassembly_k141_5115	7.51095439294099	7.53541384345682	6.91571426340752	6.31118764721966
KSW-vf_coassembly_k141_283801	9.68322848764724	8.1895469132336	7.33722400259139	10.2591163188017
KSW-vf_coassembly_k141_910129	6.16675325530687	6.03602593688793	7.46955864145208	5.98214802989312
KSW-vf_coassembly_k141_423559	8.05101332777018	8.05170165131548	7.7411328645452	7.21558861765774
KSW-vf_coassembly_k141_40761	5.7597426934505	8.38875536149296	8.11621207814296	7.21558861765774
KSW-vf_coassembly_k141_75626	7.25052778147731	7.01066292977688	6.82869643817651	7.44283418510931
KSW-vf_coassembly_k141_980368	3.6672964896266	4.83844739956246	5.79723364878628	3.43842987134302
KSW-vf_coassembly_k141_75754	6.16675325530687	5.61116466959884	5.97061181867495	3.76085069601665
KSW-vf_coassembly_k141_457585	4.55741693058923	6.6290244709193	5.59973753156426	6.35257643100511
KSW-vf_coassembly_k141_668170	7.42926758618644	5.14602264102238	5.03346061912585	5.44216112406512
KSW-vf_coassembly_k141_528557	3.6672964896266	4.83844739956246	5.55670751703095	5.09269138897802
KSW-vf_coassembly_k141_284989	4.55741693058923	6.76780302671942	9.14668311234162	6.80389102825335
KSW-vf_coassembly_k141_875950	4.70866848685379	5.00078212983361	4.49606873489519	3.89247331554864
KSW-vf_coassembly_k141_633396	4.96836376595033	3.86398464604909	6.34224803590031	6.695645567262
KSW-vf_coassembly_k141_458331	5.1867669940486	3.41680699207649	5.72150019219042	6.56104349341071
KSW-vf_coassembly_k141_6375	5.4611978727899	4.44053140524565	5.97061181867495	4.11867247400423
KSW-vf_coassembly_k141_180146	3.6672964896266	5.88095110340132	5.93758303064066	7.34396000192377
KSW-vf_coassembly_k141_772760	11.2659886288771	12.2238024014756	10.1984541783683	8.71198763797768
KSW-vf_coassembly_k141_564004	4.19021584094365	6.36298505898656	7.41090895790938	5.92828540017728
KSW-vf_coassembly_k141_250867	5.08185847432433	4.83844739956246	6.03446031794934	6.48869391275338
KSW-vf_coassembly_k141_911668	4.70866848685379	7.18578260100877	8.08655286403581	7.25966292171838
KSW-vf_coassembly_k141_215599	3.6672964896266	2.23915752259752	2.23915752259752	2.23915752259752
KSW-vf_coassembly_k141_842651	6.06181282443553	5.39773948662535	6.34224803590031	5.36261870353223
KSW-vf_coassembly_k141_215999	4.55741693058923	4.65417222651686	3.32852793903488	3.22736465344532
KSW-vf_coassembly_k141_321065	6.90237754734387	6.10767079697873	7.24620462870072	4.87836240013397
KSW-vf_coassembly_k141_947737	2.23915752259752	2.23915752259752	5.26667086784035	5.18858139328051
KSW-vf_coassembly_k141_147002	3.26875536235695	7.50930920586411	5.41914580128668	6.10853064737492
KSW-vf_coassembly_k141_286206	6.26451745483072	8.1895469132336	8.09402506044319	9.7851198921755
KSW-vf_coassembly_k141_7495	9.98409931185651	10.5269951414132	9.75109580003903	9.70178845316652
KSW-vf_coassembly_k141_321409	16.64709489635	16.1108550126659	15.2301030961542	13.6913238746891
KSW-vf_coassembly_k141_390991	3.6672964896266	2.23915752259752	4.90027736253153	7.29185532624156
KSW-vf_coassembly_k141_391151	3.95722287017661	4.1851048574067	5.26667086784035	4.309916487109
KSW-vf_coassembly_k141_112205	6.56211650771958	6.81123603083457	9.24054721533614	7.22673431771115
KSW-vf_coassembly_k141_78517	9.55919418485645	10.3655093103948	9.14308658377611	7.18162427450695
KSW-vf_coassembly_k141_774358	2.23915752259752	2.23915752259752	3.01838327880068	2.23915752259752
KSW-vf_coassembly_k141_391658	3.95722287017661	6.17589495906597	6.21048400619792	4.98968347445267
KSW-vf_coassembly_k141_8286	4.70866848685379	3.41680699207649	7.01362982309549	6.67949416380449
KSW-vf_coassembly_k141_78646	6.3996852740558	6.03602593688793	7.19148801710146	7.27047388538638
KSW-vf_coassembly_k141_148042	10.2238710113257	9.07142905461193	8.27583945075781	9.69779291304348
KSW-vf_coassembly_k141_844350	10.7292595583183	5.00078212983361	3.74704344404041	3.22736465344532
KSW-vf_coassembly_k141_494990	3.6672964896266	5.00078212983361	5.75987141607265	4.47636514834645
KSW-vf_coassembly_k141_1018891	7.22654093746149	8.37437145673029	6.26465301241096	5.90057123486696
KSW-vf_coassembly_k141_601857	5.28433397679148	5.50848110958901	5.09552920124823	6.52532457681614
KSW-vf_coassembly_k141_601926	5.7597426934505	5.61116466959884	5.51232676144151	6.31118764721966
KSW-vf_coassembly_k141_113577	5.69079444756632	4.65417222651686	4.58721093789152	6.93206560145996
KSW-vf_coassembly_k141_183571	3.95722287017661	2.23915752259752	4.58721093789152	5.27830174727495
KSW-vf_coassembly_k141_566877	12.4814289784233	13.3979334821051	11.5293576258309	10.5712034815794
KSW-vf_coassembly_k141_149171	5.37554562538683	4.1851048574067	6.34224803590031	4.81912025585016
KSW-vf_coassembly_k141_879656	3.6672964896266	5.70690241504552	6.46290931683203	5.95547099609683
KSW-vf_coassembly_k141_950277	2.23915752259752	4.44053140524565	4.29232356017271	4.47636514834645
KSW-vf_coassembly_k141_323739	5.28433397679148	4.1851048574067	4.04992772579181	3.89247331554864
KSW-vf_coassembly_k141_149999	4.19021584094365	3.86398464604909	3.55879335941547	3.89247331554864
KSW-vf_coassembly_k141_602918	3.95722287017661	5.27752952338248	6.43957570400171	5.27830174727495
KSW-vf_coassembly_k141_742081	8.32378918649156	8.87088275658586	9.17513701492243	9.25116639441536
KSW-vf_coassembly_k141_80718	9.69637415038629	9.63296452680835	10.3805205648812	10.9793512716508
KSW-vf_coassembly_k141_603183	4.3867302291115	4.83844739956246	5.09552920124823	4.21789795860652
KSW-vf_coassembly_k141_672987	4.19021584094365	3.86398464604909	5.59973753156426	5.09269138897802
KSW-vf_coassembly_k141_638110	4.55741693058923	4.44053140524565	5.31935764581905	5.09269138897802
KSW-vf_coassembly_k141_777003	8.46364105526495	6.24101275570076	9.42066708104236	9.34101085542133
KSW-vf_coassembly_k141_707463	6.60000588384851	5.27752952338248	5.03346061912585	3.22736465344532
KSW-vf_coassembly_k141_150539	6.84046643131855	7.45563662162815	5.64149804169029	7.03713667245625
KSW-vf_coassembly_k141_184907	3.26875536235695	2.23915752259752	3.01838327880068	5.32109354667995
KSW-vf_coassembly_k141_463452	5.08185847432433	5.79658804805441	7.7411328645452	6.00833538228732
KSW-vf_coassembly_k141_673670	4.55741693058923	5.88095110340132	7.34976959117391	5.92828540017728
KSW-vf_coassembly_k141_847244	3.26875536235695	4.65417222651686	4.75275924317775	4.55229336212944
KSW-vf_coassembly_k141_255873	5.37554562538683	4.83844739956246	6.59546305750236	7.1468392380988
KSW-vf_coassembly_k141_12001	6.00630292583265	5.39773948662535	4.75275924317775	4.69229377714692
KSW-vf_coassembly_k141_325819	5.4611978727899	7.45563662162815	7.3745376194486	9.07753267843494
KSW-vf_coassembly_k141_46001	6.4831984581478	8.37437145673029	9.01120157352825	8.35911501053543
KSW-vf_coassembly_k141_604646	5.28433397679148	6.6290244709193	4.75275924317775	4.69229377714692
KSW-vf_coassembly_k141_569483	3.26875536235695	5.50848110958901	4.82851015656787	5.92828540017728
KSW-vf_coassembly_k141_256440	8.30101682662607	6.36298505898656	6.81064260368968	4.39579459014771
KSW-vf_coassembly_k141_151781	6.11524588617322	6.76780302671942	8.03313425248631	7.11119277048336
KSW-vf_coassembly_k141_744298	3.26875536235695	5.00078212983361	5.83363931297639	5.78398383995801
KSW-vf_coassembly_k141_812301	2.23915752259752	5.79658804805441	5.68206305445178	5.27830174727495
KSW-vf_coassembly_k141_291532	7.25052778147731	7.70599386727121	7.94497495893	7.71223033935218
KSW-vf_coassembly_k141_533570	5.08185847432433	6.97292839792759	8.94251360068369	6.86227219026086
KSW-vf_coassembly_k141_744619	9.26780813570541	10.1959612229853	8.68988750588397	6.5071261284237
KSW-vf_coassembly_k141_744835	5.88835115302441	6.6290244709193	7.12003152349944	4.62412046986146
KSW-vf_coassembly_k141_745286	7.27412158119991	6.30329679079186	8.06390107961413	5.92828540017728
KSW-vf_coassembly_k141_675842	2.23915752259752	4.1851048574067	4.58721093789152	5.58893143432309
KSW-vf_coassembly_k141_292397	2.23915752259752	4.83844739956246	6.09557539214632	5.78398383995801
KSW-vf_coassembly_k141_187669	6.84046643131855	7.79510767945547	7.38676372777187	7.35415848890378
KSW-vf_coassembly_k141_813155	6.4831984581478	5.61116466959884	4.90027736253153	5.04214513889523
KSW-vf_coassembly_k141_465948	4.55741693058923	2.23915752259752	5.31935764581905	5.68980722225249
KSW-vf_coassembly_k141_1024131	2.23915752259752	5.88095110340132	6.15418354043284	4.81912025585016
KSW-vf_coassembly_k141_710438	3.26875536235695	4.1851048574067	5.55670751703095	6.00833538228732
KSW-vf_coassembly_k141_918939	5.69079444756632	7.63534535602814	9.09549691631817	5.62336090647237
KSW-vf_coassembly_k141_466198	4.19021584094365	4.83844739956246	4.67252712324529	4.21789795860652
KSW-vf_coassembly_k141_188156	4.55741693058923	7.34189192579163	8.84404902961322	7.0622478531132
KSW-vf_coassembly_k141_466730	7.34266868510704	8.03350611238739	6.69728145714558	5.92828540017728
KSW-vf_coassembly_k141_535137	4.55741693058923	7.48272284508295	8.30832069126806	6.59589516480565
KSW-vf_coassembly_k141_919830	6.3996852740558	5.61116466959884	6.00289310303278	6.56104349341071
KSW-vf_coassembly_k141_989784	6.21647002635221	5.14602264102238	5.21192334021091	5.51745202405882
KSW-vf_coassembly_k141_433685	4.19021584094365	5.39773948662535	6.12517979453204	3.6118109478072
KSW-vf_coassembly_k141_293769	5.7597426934505	6.30329679079186	6.7923591567782	8.39904222923917
KSW-vf_coassembly_k141_781509	6.26451745483072	4.1851048574067	7.61173398529177	7.50821775604338
KSW-vf_coassembly_k141_293958	6.70802162054297	7.18578260100877	6.06534468216454	5.95547099609683
KSW-vf_coassembly_k141_851619	3.26875536235695	4.1851048574067	6.15418354043284	4.62412046986146
KSW-vf_coassembly_k141_86682	5.94854632114379	5.00078212983361	6.15418354043284	4.47636514834645
KSW-vf_coassembly_k141_190192	7.62540713374418	6.36298505898656	2.23915752259752	2.23915752259752
KSW-vf_coassembly_k141_399320	4.3867302291115	6.10767079697873	6.29098785275289	8.24324843714001
KSW-vf_coassembly_k141_330545	5.7597426934505	4.44053140524565	5.72150019219042	5.62336090647237
KSW-vf_coassembly_k141_399570	6.11524588617322	7.21838783632802	6.03446031794934	6.5071261284237
KSW-vf_coassembly_k141_679275	7.10021869598974	5.00078212983361	7.85107132713085	7.66387054982257
KSW-vf_coassembly_k141_262173	6.16675325530687	6.03602593688793	5.37013710962348	5.90057123486696
KSW-vf_coassembly_k141_749710	3.26875536235695	4.83844739956246	4.90027736253153	5.2341612204572
KSW-vf_coassembly_k141_226457	6.21647002635221	6.36298505898656	5.55670751703095	5.81403833920219
KSW-vf_coassembly_k141_88281	11.1952140149085	13.2203700577265	13.2088696243853	12.2356976704452
KSW-vf_coassembly_k141_749976	4.55741693058923	4.1851048574067	5.59973753156426	7.44283418510931
KSW-vf_coassembly_k141_1028794	2.23915752259752	5.88095110340132	3.74704344404041	2.94461696493448
KSW-vf_coassembly_k141_784818	4.55741693058923	4.83844739956246	6.71680690578434	5.27830174727495
KSW-vf_coassembly_k141_401783	3.6672964896266	5.88095110340132	5.46650580657776	6.15611116011304
KSW-vf_coassembly_k141_332957	2.23915752259752	5.14602264102238	5.72150019219042	4.69229377714692
KSW-vf_coassembly_k141_681064	5.69079444756632	5.50848110958901	5.59973753156426	6.13251883212722
KSW-vf_coassembly_k141_715663	3.95722287017661	4.1851048574067	4.58721093789152	4.75718791168601
KSW-vf_coassembly_k141_263627	5.28433397679148	5.14602264102238	3.74704344404041	4.75718791168601
KSW-vf_coassembly_k141_471398	9.73085464385234	9.55221515010296	9.95149944159567	10.6384082669177
KSW-vf_coassembly_k141_890128	5.88835115302441	5.79658804805441	5.68206305445178	4.47636514834645
KSW-vf_coassembly_k141_785931	5.08185847432433	5.14602264102238	3.90817403601679	4.62412046986146
KSW-vf_coassembly_k141_716773	3.6672964896266	5.79658804805441	5.51232676144151	6.37283100600619
KSW-vf_coassembly_k141_890772	4.84467688080775	5.14602264102238	5.21192334021091	4.11867247400423
KSW-vf_coassembly_k141_298463	4.19021584094365	3.86398464604909	6.84652637529407	5.18858139328051
KSW-vf_coassembly_k141_612868	2.23915752259752	5.00078212983361	4.96847688528346	4.87836240013397
KSW-vf_coassembly_k141_91175	3.6672964896266	5.00078212983361	6.48586943905951	5.48030878949065
KSW-vf_coassembly_k141_334740	5.7597426934505	5.00078212983361	5.26667086784035	6.10853064737492
KSW-vf_coassembly_k141_91265	3.6672964896266	5.14602264102238	6.46290931683203	4.47636514834645
KSW-vf_coassembly_k141_752898	12.3579539576662	12.5619153291119	12.4772247595386	12.6109045137046
KSW-vf_coassembly_k141_91334	4.84467688080775	5.00078212983361	5.41914580128668	4.11867247400423
KSW-vf_coassembly_k141_160556	7.69695165976488	3.41680699207649	6.26465301241096	5.55364341036896
KSW-vf_coassembly_k141_925493	4.96836376595033	4.65417222651686	5.79723364878628	4.81912025585016
KSW-vf_coassembly_k141_752994	4.3867302291115	2.23915752259752	5.72150019219042	7.91865224799574
KSW-vf_coassembly_k141_996053	2.23915752259752	5.14602264102238	3.01838327880068	6.77378662074561
KSW-vf_coassembly_k141_195019	6.84046643131855	5.96059524894663	5.93758303064066	5.51745202405882
KSW-vf_coassembly_k141_160884	3.6672964896266	4.1851048574067	5.15494174773325	4.0108358694967
KSW-vf_coassembly_k141_265902	6.672911201624	8.94087570535207	10.6461819643637	8.72775030698619
KSW-vf_coassembly_k141_579191	5.69079444756632	5.14602264102238	6.00289310303278	6.59589516480565
KSW-vf_coassembly_k141_996567	3.6672964896266	6.24101275570076	5.59973753156426	4.47636514834645
KSW-vf_coassembly_k141_753746	2.23915752259752	2.23915752259752	6.55262443856151	5.72189839988621
KSW-vf_coassembly_k141_161554	3.95722287017661	5.27752952338248	6.09557539214632	5.40295186382809
KSW-vf_coassembly_k141_336482	2.23915752259752	5.14602264102238	5.21192334021091	4.55229336212944
KSW-vf_coassembly_k141_196235	3.26875536235695	4.1851048574067	7.55869824653577	3.6118109478072
KSW-vf_coassembly_k141_93257	6.3996852740558	8.538176725477	10.3850949002298	8.82986731914977
KSW-vf_coassembly_k141_126629	3.95722287017661	6.76780302671942	6.65741596868879	5.72189839988621
KSW-vf_coassembly_k141_684816	4.19021584094365	7.48272284508295	7.63241353180659	7.67204404810912
KSW-vf_coassembly_k141_267572	3.26875536235695	5.27752952338248	4.67252712324529	7.08692836649585
KSW-vf_coassembly_k141_541554	2.23915752259752	2.23915752259752	3.55879335941547	5.2341612204572
KSW-vf_coassembly_k141_475001	2.23915752259752	5.79658804805441	7.09042519729144	4.47636514834645
KSW-vf_coassembly_k141_54322	6.26451745483072	4.1851048574067	5.26667086784035	5.36261870353223
KSW-vf_coassembly_k141_406470	3.26875536235695	5.88095110340132	6.65741596868879	4.21789795860652
KSW-vf_coassembly_k141_163230	4.84467688080775	5.14602264102238	4.58721093789152	5.36261870353223
KSW-vf_coassembly_k141_127332	3.6672964896266	5.70690241504552	5.26667086784035	4.39579459014771
KSW-vf_coassembly_k141_616190	4.3867302291115	6.24101275570076	8.05627070495609	6.03405089127076
KSW-vf_coassembly_k141_509930	6.4831984581478	6.52844726640221	7.09042519729144	5.48030878949065
KSW-vf_coassembly_k141_510137	2.23915752259752	3.41680699207649	5.41914580128668	4.75718791168601
KSW-vf_coassembly_k141_127603	4.55741693058923	2.23915752259752	5.26667086784035	4.98968347445267
KSW-vf_coassembly_k141_894380	2.23915752259752	3.41680699207649	3.55879335941547	4.47636514834645
KSW-vf_coassembly_k141_821807	2.23915752259752	6.30329679079186	8.03313425248631	6.39280335031916
KSW-vf_coassembly_k141_22904	4.70866848685379	6.97292839792759	7.28591937328436	7.68825327783148
KSW-vf_coassembly_k141_302194	4.55741693058923	6.17589495906597	8.46058277044342	7.44283418510931
KSW-vf_coassembly_k141_685747	5.4611978727899	5.27752952338248	6.36720644311657	6.00833538228732
KSW-vf_coassembly_k141_373135	8.33504191732379	7.48272284508295	7.44638450834838	6.45110346355852
KSW-vf_coassembly_k141_894739	3.26875536235695	4.44053140524565	4.17695719241538	4.11867247400423
KSW-vf_coassembly_k141_268607	5.28433397679148	5.70690241504552	4.04992772579181	4.39579459014771
KSW-vf_coassembly_k141_582034	3.26875536235695	5.00078212983361	6.18261072385858	6.6466361471014
KSW-vf_coassembly_k141_94972	5.94854632114379	5.27752952338248	5.55670751703095	5.51745202405882
KSW-vf_coassembly_k141_582160	3.95722287017661	5.50848110958901	6.99776638951533	4.55229336212944
KSW-vf_coassembly_k141_929295	5.61832351740747	5.00078212983361	4.49606873489519	3.89247331554864
KSW-vf_coassembly_k141_617451	3.26875536235695	5.14602264102238	6.39173766718708	5.18858139328051
KSW-vf_coassembly_k141_339051	7.83019386496605	6.6290244709193	3.01838327880068	2.94461696493448
KSW-vf_coassembly_k141_303250	5.94854632114379	5.14602264102238	5.68206305445178	4.39579459014771
KSW-vf_coassembly_k141_96343	8.85615376399129	8.66176462030445	10.0641806815582	9.68372072603294
KSW-vf_coassembly_k141_687916	6.90237754734387	6.47538604007286	6.09557539214632	7.23779440147746
KSW-vf_coassembly_k141_931122	3.6672964896266	2.23915752259752	3.32852793903488	4.55229336212944
KSW-vf_coassembly_k141_722441	7.3648113950564	7.34189192579163	7.34976959117391	7.82647416039861
KSW-vf_coassembly_k141_931490	6.00630292583265	4.1851048574067	5.31935764581905	4.39579459014771
KSW-vf_coassembly_k141_1001683	3.95722287017661	5.70690241504552	6.75507944145159	5.27830174727495
KSW-vf_coassembly_k141_862971	8.09139054960979	8.63787976255887	8.35259931892689	8.41859880730145
KSW-vf_coassembly_k141_1002378	4.70866848685379	3.86398464604909	4.90027736253153	5.81403833920219
KSW-vf_coassembly_k141_98062	3.26875536235695	3.41680699207649	5.51232676144151	5.90057123486696
KSW-vf_coassembly_k141_376808	3.6672964896266	6.81123603083457	6.59546305750236	6.56104349341071
KSW-vf_coassembly_k141_445925	3.26875536235695	5.27752952338248	7.21910623119287	5.87230727384692
KSW-vf_coassembly_k141_305788	4.96836376595033	5.14602264102238	4.49606873489519	5.90057123486696
KSW-vf_coassembly_k141_479477	6.52319988764683	6.30329679079186	5.21192334021091	2.94461696493448
KSW-vf_coassembly_k141_479491	5.88835115302441	6.24101275570076	5.03346061912585	4.87836240013397
KSW-vf_coassembly_k141_514515	4.70866848685379	4.65417222651686	2.23915752259752	3.22736465344532
KSW-vf_coassembly_k141_723789	3.26875536235695	4.65417222651686	5.37013710962348	3.22736465344532
KSW-vf_coassembly_k141_899877	5.88835115302441	5.70690241504552	4.49606873489519	5.65697332983766
KSW-vf_coassembly_k141_412185	4.96836376595033	4.1851048574067	4.75275924317775	3.6118109478072
KSW-vf_coassembly_k141_447774	5.7597426934505	4.44053140524565	6.41585617435218	6.93206560145996
KSW-vf_coassembly_k141_1032737	2.23915752259752	3.86398464604909	4.04992772579181	4.21789795860652
KSW-vf_coassembly_k141_762527	2.23915752259752	5.00078212983361	5.51232676144151	6.56104349341071
KSW-vf_coassembly_k141_481897	5.82549956091262	8.17301990017583	8.13806285442105	6.81871006883019
KSW-vf_coassembly_k141_134494	4.84467688080775	5.61116466959884	5.55670751703095	5.32109354667995
KSW-vf_coassembly_k141_866553	2.23915752259752	2.23915752259752	2.23915752259752	4.21789795860652
KSW-vf_coassembly_k141_170648	5.08185847432433	4.1851048574067	5.64149804169029	3.76085069601665
KSW-vf_coassembly_k141_134811	3.26875536235695	3.41680699207649	5.31935764581905	6.2467719321511
KSW-vf_coassembly_k141_380112	5.4611978727899	7.95833676202159	7.85107132713085	10.0941254652771
KSW-vf_coassembly_k141_829302	2.23915752259752	5.00078212983361	5.41914580128668	4.47636514834645
KSW-vf_coassembly_k141_796688	5.28433397679148	5.39773948662535	5.83363931297639	4.309916487109
KSW-vf_coassembly_k141_902076	2.23915752259752	3.41680699207649	4.75275924317775	4.39579459014771
KSW-vf_coassembly_k141_829969	3.26875536235695	4.1851048574067	6.43957570400171	5.78398383995801
KSW-vf_coassembly_k141_902577	3.95722287017661	4.65417222651686	5.93758303064066	6.59589516480565
KSW-vf_coassembly_k141_1007008	6.56211650771958	3.86398464604909	6.57420352825507	6.62992089801371
KSW-vf_coassembly_k141_902739	3.95722287017661	6.85339522120185	6.82869643817651	5.84347096943823
KSW-vf_coassembly_k141_31292	3.95722287017661	4.83844739956246	6.86413791865512	3.76085069601665
KSW-vf_coassembly_k141_381406	2.23915752259752	3.41680699207649	6.94909880592942	5.72189839988621
KSW-vf_coassembly_k141_484129	5.1867669940486	5.50848110958901	4.49606873489519	4.62412046986146
KSW-vf_coassembly_k141_415649	4.19021584094365	4.44053140524565	5.31935764581905	4.87836240013397
KSW-vf_coassembly_k141_831180	4.70866848685379	5.79658804805441	5.79723364878628	6.75849462630478
KSW-vf_coassembly_k141_764967	8.61900656383301	8.69686626040099	7.90304815364615	7.622292889785
KSW-vf_coassembly_k141_311356	2.23915752259752	4.44053140524565	4.49606873489519	5.18858139328051
KSW-vf_coassembly_k141_625617	4.96836376595033	4.65417222651686	5.68206305445178	6.10853064737492
KSW-vf_coassembly_k141_591086	3.95722287017661	5.61116466959884	6.21048400619792	4.309916487109
KSW-vf_coassembly_k141_938225	6.00630292583265	6.4202866004494	4.90027736253153	5.14146195912926
KSW-vf_coassembly_k141_591545	9.62483768071042	8.83981384178477	9.00725039066642	11.3304130041151
KSW-vf_coassembly_k141_416990	5.08185847432433	5.27752952338248	4.75275924317775	3.89247331554864
KSW-vf_coassembly_k141_242970	3.95722287017661	5.61116466959884	4.04992772579181	6.5071261284237
KSW-vf_coassembly_k141_973989	7.51095439294099	7.34189192579163	7.01362982309549	7.45235834607656
KSW-vf_coassembly_k141_1008820	5.54194316562201	4.65417222651686	4.39817038358999	4.55229336212944
KSW-vf_coassembly_k141_904834	8.14352596749397	7.87903135382978	7.46955864145208	5.04214513889523
KSW-vf_coassembly_k141_243608	10.1268726520032	10.098710179773	9.68832371058008	9.70776109026266
KSW-vf_coassembly_k141_65884	5.61832351740747	4.1851048574067	5.37013710962348	4.93514880692062
KSW-vf_coassembly_k141_730805	2.23915752259752	3.41680699207649	3.74704344404041	3.76085069601665
