	C0_1_C	C0_2_C	C63_1_C	C63_2_C
KSW-C63_2_C_NODE_2275_length_15919_cov_9.123613||full	10.3125208438129	10.4844026412739	10.4953578536318	10.4116219633461
KSW-C63_2_C_NODE_2481_length_15050_cov_13.748116||full	10.1383626360936	10.1066355555543	8.59616340701943	11.138738119124
KSW-C63_2_C_NODE_2499_length_14979_cov_39.655320||full	2.5317251510737	3.15203005540446	8.67782015750477	12.8474109905431
KSW-C63_2_C_NODE_2545_length_14798_cov_229.394221||full	2.5317251510737	3.40246517995411	13.5040059386448	14.2895525112281
KSW-C63_2_C_NODE_2591_length_14599_cov_6.343784||full	6.5058655659773	6.48145545090128	10.4287917242226	10.8811424986118
KSW-C63_2_C_NODE_2903_length_13477_cov_81.298167||full	2.5317251510737	2.5317251510737	12.1437776857881	14.2123105894282
KSW-C63_2_C_NODE_2917_length_13431_cov_39.804501||full	3.25296471822983	3.40246517995411	8.94296993385399	12.9156650876836
KSW-C63_2_C_NODE_2946_length_13334_cov_91.179306||full	4.96115264386891	4.10625362164894	8.56788361506672	14.098503390787
KSW-C63_2_C_NODE_3275_length_12374_cov_5.969235||full	4.88843976645784	5.70533934140644	9.01455865985272	9.58553217952775
KSW-C63_2_C_NODE_3433_length_11885_cov_13.416822||full	9.76783294580181	8.60862967207128	12.528241820213	10.5893051327575
KSW-C63_2_C_NODE_3481_length_11766_cov_86.516694||full	2.5317251510737	2.5317251510737	8.54871753346107	13.3774047849225
KSW-C63_2_C_NODE_3598_length_11451_cov_5.309933||full	10.1231721820424	7.39898356238673	10.8719801172662	9.98415139360412
KSW-C63_2_C_NODE_3838_length_10939_cov_80.341878||full	2.5317251510737	3.15203005540446	10.5685323019596	12.5422842074483
KSW-C63_2_C_NODE_3951_length_10695_cov_13.345207||full	9.51781946028869	8.19822637614115	12.2085458934934	10.1850898791838
KSW-C63_2_C_NODE_3984_length_10627_cov_12.189368||full	9.67191805210267	8.44745011991058	12.4651287108426	10.1657222872208
KSW-C63_2_C_NODE_4189_length_10262_cov_12.425198||full	9.65353222419694	8.56379568261615	12.7009077196463	10.2230620503908
KSW-C63_2_C_NODE_4274_length_10089_cov_11.174108||full	11.4152344025536	7.85671369102697	10.3199805758909	10.4680525033497
KSW-C63_2_C_NODE_4794_length_9274_cov_26.054887||full	2.5317251510737	2.5317251510737	9.47162309796015	10.6322702741196
KSW-C63_2_C_NODE_4888_length_9130_cov_8.577190||full	9.73822729545394	9.38902916802547	10.2534849477966	10.100919254153
KSW-C63_2_C_NODE_4900_length_9118_cov_18.609622||full	4.8115421632051	5.40108786178298	11.937340733783	11.4441965419754
KSW-C63_2_C_NODE_4933_length_9067_cov_37.794829||full	11.9508191599783	9.42820626779044	13.1067464340988	11.7653309268591
KSW-C63_2_C_NODE_4940_length_9061_cov_21.558850||full	10.9241272756044	9.48832115365538	13.8108950695563	11.2850252187043
KSW-C63_2_C_NODE_5144_length_8786_cov_30.116940||full	5.96986193615619	6.44581188339329	12.7520646209175	12.2137650226148
KSW-C63_2_C_NODE_5339_length_8510_cov_5.326198||full	9.47657786326977	9.79023368836521	9.43556436130495	9.47971352580341
KSW-C63_2_C_NODE_5670_length_8139_cov_7.700891||full	4.44881444717133	3.40246517995411	7.85625460773359	10.246296922077
KSW-C63_2_C_NODE_5719_length_8083_cov_4.787369||full	6.06908100092495	5.57819871661481	8.04595007418475	9.67729347983658
KSW-C63_2_C_NODE_5835_length_7952_cov_12.932253||full	10.2665984310834	9.00598823911435	13.086543274863	10.8018151170407
KSW-C63_2_C_NODE_5919_length_7866_cov_80.219562||full	3.25296471822983	2.5317251510737	10.1072552806495	12.0583496583245
KSW-C63_2_C_NODE_6500_length_7304_cov_6.581735||full	7.17127778623083	6.35260996898813	7.90229889209255	8.80139991503276
KSW-C63_2_C_NODE_6717_length_7131_cov_5.210430||full	4.8115421632051	4.95962625952371	9.78581215344406	9.63566611716128
KSW-C63_2_C_NODE_6872_length_7014_cov_12.847104||full	12.0872063260483	13.2113473029398	10.4878320567213	10.9221166892677
KSW-C63_2_C_NODE_7059_length_6863_cov_5.781874||full	4.64284751369435	3.40246517995411	8.97920841064602	9.65662994761954
KSW-C63_2_C_NODE_7083_length_6846_cov_4.262259||full	3.75685345068644	3.15203005540446	6.25201486260592	9.20400204592042
KSW-C63_2_C_NODE_7222_length_6738_cov_4.709412||full	7.50041815808951	3.87988673391643	7.90229889209255	9.39075741559473
KSW-C63_2_C_NODE_7234_length_6732_cov_6.670810||full	6.82125475587818	7.48025902938549	7.33596123643912	9.20400204592042
KSW-C63_2_C_NODE_7357_length_6662_cov_7.670198||full	7.862686792504	4.85108658621336	8.04595007418475	9.0853164907867
KSW-C63_2_C_NODE_7463_length_6590_cov_8.148125||full	2.5317251510737	2.5317251510737	10.1713007547374	9.90460088550946
KSW-C63_2_C_NODE_7536_length_6539_cov_6.526990||full	3.75685345068644	3.59049917637977	8.31913967148964	9.71108824935381
KSW-C63_2_C_NODE_7554_length_6526_cov_5.272601||full	3.75685345068644	3.40246517995411	9.5216205169776	9.40734463771425
KSW-C63_2_C_NODE_7562_length_6515_cov_10.919350||full	7.72850496842049	5.76484456508975	9.21627922379851	10.075198800081
KSW-C63_2_C_NODE_7569_length_6513_cov_6.848715||full	4.44881444717133	3.99884677796349	6.66332653830367	9.832739140387
KSW-C63_2_C_NODE_7744_length_6389_cov_6.980107||full	5.27567730839542	3.74577306151715	7.63774349279574	9.7441093984907
KSW-C63_2_C_NODE_7820_length_6337_cov_5.183063||full	4.33930598842852	5.1535802669269	8.44886889505159	8.47927274596037
KSW-C63_2_C_NODE_7878_length_6300_cov_5.685348||full	5.53157397641198	3.15203005540446	8.15137793252266	9.63566611716128
KSW-C63_2_C_NODE_7884_length_6297_cov_5.009933||full	6.57474160963369	6.4092571500713	5.80813132332549	8.31312649632542
KSW-C63_2_C_NODE_7886_length_6296_cov_4.894087||full	5.8631759041739	5.47465111305973	7.46435874055613	9.3311523711785
KSW-C63_2_C_NODE_8046_length_6201_cov_35.623170||full	3.25296471822983	2.5317251510737	9.79803536082854	11.1436960741173
KSW-C63_2_C_NODE_8084_length_6177_cov_6.544267||full	9.19717463036859	8.27103987097428	8.51948213679454	9.60723184537766
KSW-C63_2_C_NODE_8093_length_6173_cov_9.805492||full	9.45247079469113	9.47076902461984	9.73161440308802	9.85709298064628
KSW-C63_2_C_NODE_8192_length_6111_cov_7.975396||full	6.24889350497423	5.76484456508975	7.54400606656584	10.0006418343462
KSW-C63_2_C_NODE_8427_length_5973_cov_33.709023||full	7.74845604850112	7.54884256439762	11.0798162322581	11.7410009144253
KSW-C63_2_C_NODE_8467_length_5954_cov_18.620275||full	7.338668777096	5.57819871661481	8.97203318971451	11.0570020743638
KSW-C63_2_C_NODE_8565_length_5897_cov_13.656967||full	4.33930598842852	3.87988673391643	7.90229889209255	10.6001669737044
KSW-C63_2_C_NODE_8584_length_5888_cov_612.558032||full	2.5317251510737	2.5317251510737	13.5378042011132	14.2672938190917
KSW-C63_2_C_NODE_8612_length_5875_cov_5.091581||full	9.21161032786902	8.33065194176158	8.61471312070148	9.27802563584179
KSW-C63_2_C_NODE_8630_length_5866_cov_3.568577||full	2.5317251510737	2.5317251510737	6.1013357595757	8.6837661140543
KSW-C63_2_C_NODE_8748_length_5805_cov_4.475304||full	5.38375431082524	5.10762285557326	7.50473308905678	9.1458796603826
KSW-C63_2_C_NODE_8804_length_5778_cov_5.842390||full	5.93518499295124	5.01077632125782	7.50473308905678	9.43995760882545
KSW-C63_2_C_NODE_8977_length_5687_cov_5.218217||full	3.75685345068644	3.40246517995411	7.48468744132799	9.21346542226311
KSW-C63_2_C_NODE_9008_length_5675_cov_5.963523||full	8.09074511088144	8.11590149688361	8.87535382947438	8.97835931779275
KSW-C63_2_C_NODE_9705_length_5358_cov_92.813313||full	8.4302370436196	8.35955845935732	12.1228758478991	12.7070920454168
KSW-C63_2_C_NODE_9747_length_5336_cov_35.835637||full	5.48402117176006	5.79368118302176	12.3991277932309	11.8405392974444
KSW-C63_2_C_NODE_9821_length_5305_cov_3.691810||full	2.5317251510737	2.5317251510737	6.04734294815382	8.62823751209288
KSW-C63_2_C_NODE_9825_length_5303_cov_4.523819||full	2.5317251510737	3.15203005540446	2.5317251510737	8.86283068677443
KSW-C63_2_C_NODE_9940_length_5254_cov_2.827852||full	4.8115421632051	4.10625362164894	6.04734294815382	8.29540829892124
KSW-C63_2_C_NODE_10062_length_5196_cov_4.672437||full	6.48215012183411	6.29362301245176	7.97591357795405	7.65510126123214
KSW-C63_2_C_NODE_10076_length_5190_cov_46.978189||full	2.5317251510737	2.5317251510737	6.83177874182701	10.8988455524372
KSW-C63_2_C_NODE_10322_length_5087_cov_20.368442||full	8.79866450267427	7.20003457049634	10.2114556894509	10.9364728055261
KSW-C63_2_C_NODE_10348_length_5071_cov_3.834530||full	4.44881444717133	3.40246517995411	5.80813132332549	8.59965025391544
KSW-T0_1_C_NODE_196_length_89543_cov_7.627078||full	11.2589655527776	10.1948002060802	12.0412524407234	11.2872672631442
KSW-T0_1_C_NODE_890_length_37449_cov_7.649249||full	9.74071777245975	8.74266228139764	10.4444280090439	9.69090653945606
KSW-T0_1_C_NODE_1117_length_31368_cov_8.265640||full	9.38402061428859	8.21414184488817	9.94084358403077	9.71108824935381
KSW-T0_1_C_NODE_1160_length_30491_cov_7.313247||full	8.96127086552721	7.73693447354522	10.3256205287841	9.64967580011164
KSW-T0_1_C_NODE_1599_length_23899_cov_7.273905||full	9.65880927302697	8.46971586675147	10.2114556894509	9.43995760882545
KSW-T0_1_C_NODE_1901_length_20989_cov_41.295691||full	10.8499429597709	9.85762240748339	13.7926860634933	11.7540279621783
KSW-T0_1_C_NODE_1904_length_20971_cov_7.489338||full	8.84106685589498	8.0816083319917	9.62587099861911	8.89847118404385
KSW-T0_1_C_NODE_1978_length_20382_cov_13.207999||full	10.1608525536934	9.26212936352881	11.4108565736106	7.68263689605891
KSW-T0_1_C_NODE_2003_length_20141_cov_14.325202||full	9.88728926360191	10.256278592885	9.37157160953333	9.09558859815922
KSW-T0_1_C_NODE_2061_length_19659_cov_10.034534||full	10.2871890691148	10.7264004469651	8.66006960001105	8.95598206568375
KSW-T0_1_C_NODE_2282_length_18189_cov_8.965314||full	8.93975351675415	7.68456481918977	10.3086340881442	9.23220792662481
KSW-T0_1_C_NODE_2338_length_17854_cov_7.038766||full	9.41241665384404	9.02114164919392	9.60283056951127	9.28701708855165
KSW-T0_1_C_NODE_2378_length_17582_cov_6.990928||full	8.7696874432491	8.57616202331378	9.31030822355168	8.71074867037762
KSW-T0_1_C_NODE_2420_length_17363_cov_5.813901||full	9.04829404731205	9.50134650070071	7.77608531848838	7.76221980621498
KSW-T0_1_C_NODE_2608_length_16453_cov_9.399866||full	8.88676310497188	7.8901278145909	10.229618367155	9.57088224127927
KSW-T0_1_C_NODE_2627_length_16341_cov_42.646015||full	10.1155165488011	8.83473960897294	13.1010029144675	10.7701041844384
KSW-T0_1_C_NODE_2746_length_15813_cov_7.861023||full	9.47657786326977	9.86603869897262	7.6911906262313	7.62702893133944
KSW-T0_1_C_NODE_2748_length_15810_cov_12.326753||full	9.49439740542993	10.0157590002934	8.17657262808294	8.10510779195246
KSW-T0_1_C_NODE_2759_length_15734_cov_8.356209||full	7.68775421326607	6.48145545090128	8.2256782802383	7.68263689605891
KSW-T0_1_C_NODE_2800_length_15540_cov_13.235777||full	8.25311593904265	8.65211169096142	8.64209782913314	8.57048480082228
KSW-T0_1_C_NODE_2911_length_15092_cov_9.287757||full	8.14441883397312	6.98154979273848	9.4767015452974	8.81389718226707
KSW-T0_1_C_NODE_3279_length_13733_cov_8.597821||full	9.00750854269203	9.43727180838641	6.62712409640781	5.38587903885437
KSW-T0_1_C_NODE_3345_length_13509_cov_8.821837||full	8.4240506825303	7.36133368535689	9.50680240129618	8.89847118404385
KSW-T0_1_C_NODE_3784_length_12448_cov_11.552812||full	8.96553608033825	8.58026068210625	10.6037731705995	7.53937138438605
KSW-T0_1_C_NODE_4249_length_11264_cov_5.743064||full	8.29439929021922	7.39898356238673	4.3145874887721	4.68888125033889
KSW-T0_1_C_NODE_4440_length_10881_cov_41.982357||full	10.1135962756871	9.01509937622321	13.0036564782961	10.7701041844384
KSW-T0_1_C_NODE_4630_length_10502_cov_6.561022||full	6.82125475587818	7.50636218606355	6.1013357595757	6.53456133695861
KSW-T0_1_C_NODE_4885_length_10089_cov_46.246960||full	9.70034479162589	8.64821251345839	12.7106388354871	10.2554870922161
KSW-T0_1_C_NODE_5004_length_9875_cov_4.477495||full	7.04777553606718	8.14939772024855	5.35002097295545	5.74502249530469
KSW-T0_1_C_NODE_5070_length_9774_cov_13.774874||full	10.098141371688	8.38321225815303	7.11893563064047	6.26879780649762
KSW-T0_1_C_NODE_5180_length_9599_cov_3.328269||full	4.08517143508171	3.15203005540446	8.58679829633836	7.65510126123214
KSW-T0_1_C_NODE_5325_length_9369_cov_9.346146||full	8.71500171333481	8.91156400308812	7.01085873809751	7.20134604617199
KSW-T0_1_C_NODE_5437_length_9208_cov_11.814159||full	7.88087483017373	8.38789680563084	8.16403032319462	8.02134730921601
KSW-T0_1_C_NODE_5632_length_8955_cov_5.299551||full	8.50247427037664	9.37021812004447	5.43756838894754	3.68284383778905
KSW-T0_1_C_NODE_5644_length_8940_cov_7.938773||full	7.14138251248723	6.33321716727396	7.91732574224324	7.50892491438695
KSW-T0_1_C_NODE_5842_length_8697_cov_7.473386||full	8.19616555760632	9.00903168425206	8.66006960001105	8.59965025391544
KSW-T0_1_C_NODE_6127_length_8402_cov_7.438840||full	8.99086583994096	9.20753941929496	7.40159126089567	7.53937138438605
KSW-T0_1_C_NODE_6213_length_8318_cov_8.688975||full	7.37764130582744	6.4092571500713	7.54400606656584	7.27560212982929
KSW-T0_1_C_NODE_6285_length_8249_cov_9.978399||full	8.39271436042763	8.84158484462147	7.06591277508877	7.0822372879598
KSW-T0_1_C_NODE_6528_length_8024_cov_8.866608||full	8.81766406378234	7.10066615947709	6.43096284447701	5.94189050585276
KSW-T0_1_C_NODE_6544_length_8005_cov_4.837107||full	7.48860109712358	7.25240982884701	4.09783305196449	3.68284383778905
KSW-T0_1_C_NODE_6555_length_7992_cov_5.954265||full	8.96127086552721	9.47076902461984	7.80869025781598	7.56918738040237
KSW-T0_1_C_NODE_6606_length_7933_cov_8.278116||full	6.84000603043703	5.84964568393315	8.43849296225184	7.83763565159594
KSW-T0_1_C_NODE_6631_length_7906_cov_17.067762||full	8.65816030962372	9.10886368127477	7.60097740065922	7.86192184652983
KSW-T0_1_C_NODE_6723_length_7836_cov_15.454440||full	9.40928900229012	6.69373228010588	10.4182725802338	12.6376225366375
KSW-T0_1_C_NODE_6746_length_7803_cov_7.367062||full	8.17421544523609	8.94054596035584	8.59616340701943	8.46349361158457
KSW-T0_1_C_NODE_6861_length_7703_cov_6.000654||full	8.34111505004024	9.01206872097577	6.89398664629531	7.38026011775923
KSW-T0_1_C_NODE_6864_length_7701_cov_4.815590||full	7.46467194761646	8.24545516385916	6.73309885659593	6.11471428829528
KSW-T0_1_C_NODE_6899_length_7674_cov_9.122982||full	8.0430926816025	6.64746267815234	4.3145874887721	2.5317251510737
KSW-T0_1_C_NODE_6948_length_7631_cov_5.022967||full	7.09534080473062	6.70882946789656	3.82991977538708	3.68284383778905
KSW-T0_1_C_NODE_7072_length_7527_cov_4.067184||full	9.22590298375785	9.79376717890257	5.43756838894754	2.5317251510737
KSW-T0_1_C_NODE_7155_length_7452_cov_5.260781||full	8.34111505004024	8.76803627782986	7.11893563064047	7.04023565677264
KSW-T0_1_C_NODE_7290_length_7344_cov_5.302099||full	8.12166008853101	8.83130476895554	7.06591277508877	6.53456133695861
KSW-T0_1_C_NODE_7315_length_7326_cov_7.863430||full	6.4580349236733	5.32341131217673	8.2256782802383	7.50892491438695
KSW-T0_1_C_NODE_7647_length_7048_cov_7.979122||full	7.45255654618414	6.10043777212193	9.0490631941897	7.81293307378377
KSW-T0_1_C_NODE_7684_length_7022_cov_4.707478||full	7.32543980725667	6.42765134043366	4.3145874887721	3.68284383778905
KSW-T0_1_C_NODE_7811_length_6943_cov_4.523229||full	8.70992590211553	9.53340441669548	5.67140560427296	2.5317251510737
KSW-T0_1_C_NODE_7987_length_6807_cov_3.835604||full	6.70328960729834	7.00617605365478	4.930556726608	2.5317251510737
KSW-T0_1_C_NODE_8156_length_6700_cov_4.674944||full	6.84000603043703	6.21097767704467	9.31598639401339	9.34843518267248
KSW-T0_1_C_NODE_8243_length_6645_cov_4.432170||full	6.03677213071737	5.64320717920637	5.35002097295545	4.68888125033889
KSW-T0_1_C_NODE_8261_length_6638_cov_5.702111||full	7.48860109712358	7.1345577275011	2.5317251510737	4.43726575838817
KSW-T0_1_C_NODE_8266_length_6635_cov_3.862006||full	5.89963818692301	6.49894964008579	8.97203318971451	5.84688053464377
KSW-T0_1_C_NODE_8272_length_6631_cov_12.404653||full	8.49068325661818	8.7018643479924	8.56788361506672	7.76221980621498
KSW-T0_1_C_NODE_8425_length_6535_cov_7.435648||full	7.51213901736303	5.76484456508975	8.61471312070148	8.08461956446958
KSW-T0_1_C_NODE_8503_length_6485_cov_5.507776||full	6.99858200224223	6.29362301245176	6.15335372269798	6.65096453481176
KSW-T0_1_C_NODE_8568_length_6453_cov_41.155361||full	8.96127086552721	7.80859261609745	11.9456051241023	9.50305155574793
KSW-T0_1_C_NODE_8684_length_6394_cov_5.296892||full	7.28500711124303	6.81028128605968	5.35002097295545	4.68888125033889
KSW-T0_1_C_NODE_8899_length_6278_cov_8.953559||full	7.74845604850112	7.9610203678703	6.89398664629531	6.40784778028763
KSW-T0_1_C_NODE_8924_length_6270_cov_7.367015||full	6.30411982736059	5.57819871661481	6.5126805701583	5.38587903885437
KSW-T0_1_C_NODE_8946_length_6259_cov_5.894584||full	6.191442042223	4.95962625952371	2.5317251510737	4.1215138010276
KSW-T0_1_C_NODE_9033_length_6210_cov_4.695045||full	8.41159775869185	8.62061902151119	6.86321962147311	7.20134604617199
KSW-T0_1_C_NODE_9269_length_6105_cov_6.121983||full	6.4580349236733	4.45850345532294	7.21945291767717	7.53937138438605
KSW-T0_1_C_NODE_9407_length_6041_cov_4.134648||full	7.39040109812011	5.32341131217673	5.74142588775251	4.89964314992705
KSW-T0_1_C_NODE_9485_length_6004_cov_7.796941||full	9.26795037049306	9.6055467483893	8.43849296225184	9.62151903955049
KSW-T0_1_C_NODE_9546_length_5971_cov_6.258621||full	7.88988347707294	8.77520474198142	6.58998319906839	6.85875545601541
KSW-T0_1_C_NODE_9560_length_5968_cov_4.607644||full	6.00371125265356	4.79331404766233	2.5317251510737	4.68888125033889
KSW-T0_1_C_NODE_9624_length_5936_cov_3.722836||full	6.68264975818648	6.64746267815234	5.15631024714888	2.5317251510737
KSW-T0_1_C_NODE_9695_length_5904_cov_4.888015||full	7.06380615695473	6.61576498961317	8.1127404696702	6.85875545601541
KSW-T0_1_C_NODE_9734_length_5893_cov_3.610140||full	6.33095170428299	6.49894964008579	4.49844204323697	3.68284383778905
KSW-T0_1_C_NODE_9897_length_5815_cov_9.705556||full	6.91265376086103	6.14568871549632	8.30778301016709	7.65510126123214
KSW-T0_1_C_NODE_9902_length_5814_cov_15.502171||full	8.86409595277661	8.72795986099814	9.00755758283368	8.31312649632542
KSW-T0_1_C_NODE_10139_length_5703_cov_9.386863||full	7.29861131264291	7.83628684450096	7.82472014024901	7.16272909274772
KSW-T0_1_C_NODE_10157_length_5694_cov_7.808831||full	7.51213901736303	6.61576498961317	7.48468744132799	8.12530887860919
KSW-T0_1_C_NODE_10327_length_5623_cov_8.055136||full	8.01866234265086	8.4872841797698	7.29048372019073	6.7058019813569
KSW-T0_1_C_NODE_10353_length_5615_cov_3.780935||full	6.191442042223	6.27340626379123	3.46463352344005	3.68284383778905
KSW-T0_1_C_NODE_10408_length_5587_cov_8.114064||full	8.36714552158404	8.66760382189209	6.43096284447701	6.80956058799489
KSW-T0_1_C_NODE_10465_length_5562_cov_8.767569||full	7.12619851580055	5.24111315586707	6.20353797047927	7.68263689605891
KSW-T0_1_C_NODE_10499_length_5543_cov_5.057216||full	6.84000603043703	6.53330921188458	2.5317251510737	2.5317251510737
KSW-T0_1_C_NODE_10529_length_5528_cov_22.422437||full	8.72510005344133	8.76803627782986	5.74142588775251	3.68284383778905
KSW-T0_1_C_NODE_10840_length_5406_cov_6.562885||full	6.96482498240664	8.00438318173706	7.11893563064047	7.38026011775923
KSW-T0_1_C_NODE_11065_length_5324_cov_4.782881||full	6.03677213071737	5.61107947860577	2.5317251510737	2.5317251510737
KSW-T0_1_C_NODE_11154_length_5285_cov_11.607839||full	9.41553753858342	9.21282838735271	7.60097740065922	5.84688053464377
KSW-T0_1_C_NODE_11160_length_5282_cov_16.722212||full	9.16044037732862	8.02858846996705	7.29048372019073	4.68888125033889
KSW-T0_1_C_NODE_11413_length_5188_cov_5.852913||full	6.91265376086103	6.56686335553934	4.3145874887721	2.5317251510737
KSW-T0_1_C_NODE_11555_length_5140_cov_3.740020||full	8.32792143006545	8.84499531737968	3.82991977538708	4.68888125033889
KSW-T0_1_C_NODE_11688_length_5090_cov_7.716584||full	6.87678934463965	7.4890127724932	7.50473308905678	7.0822372879598
KSW-T0_1_C_NODE_11837_length_5036_cov_14.025296||full	7.24340519630697	7.76602681738024	7.26719430785117	6.80956058799489
KSW-T0_1_C_NODE_11937_length_5008_cov_5.596406||full	7.4403383145013	6.51623253284182	2.5317251510737	2.5317251510737
KSW-T0_2_C_NODE_2177_length_20441_cov_7.333513||full	10.2173789360785	9.10602396268267	9.02845968192537	6.85875545601541
KSW-T0_2_C_NODE_2699_length_17510_cov_8.155486||full	9.92937976692668	9.43274615977711	11.1593453524608	7.31134062223544
KSW-T0_2_C_NODE_2988_length_16208_cov_18.176314||full	10.206609820649	10.2094253698344	10.0470778602551	9.80170702803639
KSW-T0_2_C_NODE_4036_length_12672_cov_6.406753||full	9.26795037049306	9.64324953400485	8.43849296225184	8.20339592150677
KSW-T0_2_C_NODE_4214_length_12233_cov_4.872968||full	8.47281395940294	7.51495911885396	9.9073854650883	9.02209847025391
KSW-T0_2_C_NODE_4465_length_11689_cov_5.761475||full	8.01866234265086	6.69373228010588	8.00433787111886	6.80956058799489
KSW-T0_2_C_NODE_4489_length_11640_cov_6.496677||full	9.27484062962372	9.68570878751296	7.46435874055613	7.31134062223544
KSW-T0_2_C_NODE_4674_length_11274_cov_4.583920||full	9.38083071443563	9.92038772966184	8.24961776501988	8.12530887860919
KSW-T0_2_C_NODE_4803_length_10993_cov_6.212653||full	9.06826231033729	9.77064324833771	5.35002097295545	4.68888125033889
KSW-T0_2_C_NODE_5034_length_10548_cov_5.742114||full	7.87180950815224	8.56379568261615	8.1386135048359	7.81293307378377
KSW-T0_2_C_NODE_5129_length_10400_cov_6.280619||full	8.75989758142728	9.32208842868516	6.98251999928446	7.44602955078251
KSW-T0_2_C_NODE_5229_length_10218_cov_24.646463||full	9.59967200537643	9.76884903613626	9.5794161531574	9.21346542226311
KSW-T0_2_C_NODE_5517_length_9724_cov_3.775158||full	7.39040109812011	7.20003457049634	7.58223627865728	7.65510126123214
KSW-T0_2_C_NODE_5794_length_9382_cov_7.623459||full	7.24340519630697	8.17672867733749	2.5317251510737	4.1215138010276
KSW-T0_2_C_NODE_5844_length_9325_cov_4.273247||full	6.96482498240664	6.14568871549632	7.72575114406781	7.0822372879598
KSW-T0_2_C_NODE_5871_length_9292_cov_5.183934||full	8.26007911614979	7.30294498393681	9.54598405326242	8.76324490921902
KSW-T0_2_C_NODE_5904_length_9258_cov_8.329349||full	8.75004080930523	9.97432113951739	9.21627922379851	9.02209847025391
KSW-T0_2_C_NODE_6007_length_9137_cov_4.744990||full	7.56935348619526	5.98057688240593	9.4767015452974	9.49531409012573
KSW-T0_2_C_NODE_6420_length_8610_cov_9.053302||full	8.6369223326848	9.13417265833804	8.87535382947438	8.737235640987
KSW-T0_2_C_NODE_6471_length_8559_cov_5.284807||full	7.85350595095698	8.67911467089294	8.16403032319462	7.65510126123214
KSW-T0_2_C_NODE_6573_length_8435_cov_15.888305||full	9.351799661198	9.43727180838641	9.2522621989622	9.28701708855165
KSW-T0_2_C_NODE_7003_length_7957_cov_6.535181||full	7.01516767328249	7.38028173484133	7.74272535979843	7.53937138438605
KSW-T0_2_C_NODE_7075_length_7886_cov_3.055676||full	8.27390538036643	8.40185981374941	7.03864937032585	5.0816541107066
KSW-T0_2_C_NODE_7115_length_7852_cov_4.515455||full	7.70827368836359	7.01833269322863	9.3495938850742	8.72405296307598
KSW-T0_2_C_NODE_7254_length_7735_cov_4.298698||full	6.4580349236733	5.06006245446613	5.04812367255347	5.74502249530469
KSW-T0_2_C_NODE_7317_length_7691_cov_3.940545||full	8.46077687044168	8.81052214470611	7.61947776611814	7.20134604617199
KSW-T0_2_C_NODE_7393_length_7634_cov_6.192242||full	8.2390878691262	6.93099346118991	8.78816071279733	8.57048480082228
KSW-T0_2_C_NODE_7740_length_7339_cov_4.278968||full	7.03156408894044	6.07726081401681	2.5317251510737	3.68284383778905
KSW-T0_2_C_NODE_7757_length_7332_cov_4.657414||full	7.29861131264291	6.46374469074566	8.78816071279733	8.04274816904404
KSW-T0_2_C_NODE_7804_length_7290_cov_11.669247||full	8.50833381724762	8.62459342222172	8.24961776501988	7.50892491438695
KSW-T0_2_C_NODE_7910_length_7213_cov_5.931126||full	7.4403383145013	7.96729551027619	5.9327792671168	5.51610784276266
KSW-T0_2_C_NODE_8039_length_7116_cov_4.451211||full	7.09534080473062	6.90503192311359	8.26144006519674	7.56918738040237
KSW-T0_2_C_NODE_8094_length_7078_cov_5.180407||full	7.29861131264291	6.94380033819743	6.58998319906839	5.51610784276266
KSW-T0_2_C_NODE_8122_length_7059_cov_7.500428||full	7.45255654618414	6.33321716727396	9.06937653223351	8.16488108041995
KSW-T0_2_C_NODE_8254_length_6964_cov_21.491533||full	8.25311593904265	6.93099346118991	11.190586984947	8.72405296307598
KSW-T0_2_C_NODE_8400_length_6875_cov_3.737097||full	7.2005642128579	6.99391568443461	7.01085873809751	7.86192184652983
KSW-T0_2_C_NODE_8534_length_6771_cov_4.020548||full	7.53529832041967	6.33321716727396	9.02152591780342	8.33062958783287
KSW-T0_2_C_NODE_8881_length_6560_cov_4.726211||full	6.72363656006403	5.87681841055204	8.2256782802383	7.47782067395885
KSW-T0_2_C_NODE_8935_length_6529_cov_5.642725||full	5.89963818692301	5.51002626410974	8.1127404696702	8.34792273708644
KSW-T0_2_C_NODE_9064_length_6451_cov_17.741870||full	7.97700169827192	6.85165676927574	7.29048372019073	7.90929969547697
KSW-T0_2_C_NODE_9072_length_6447_cov_6.371871||full	8.0349951596954	7.14567967747239	7.74272535979843	8.36501092388708
KSW-T0_2_C_NODE_9116_length_6425_cov_8.107378||full	8.21061545762132	5.95534069816729	13.1562480011475	14.4119817217618
KSW-T0_2_C_NODE_9135_length_6415_cov_6.089308||full	8.6369223326848	9.08310267180273	6.66332653830367	6.65096453481176
KSW-T0_2_C_NODE_9297_length_6336_cov_23.508040||full	9.62145799906016	8.01653663993041	6.15335372269798	6.11471428829528
KSW-T0_2_C_NODE_9362_length_6296_cov_4.245954||full	7.35177723921657	7.59821812979592	6.15335372269798	6.19383799350586
KSW-T0_2_C_NODE_9437_length_6255_cov_4.375645||full	6.87678934463965	6.02974141540437	2.5317251510737	2.5317251510737
KSW-T0_2_C_NODE_9465_length_6240_cov_3.764430||full	8.2390878691262	8.54294648787037	6.76675195889638	6.40784778028763
KSW-T0_2_C_NODE_9627_length_6158_cov_6.356546||full	8.15192592681735	9.07441240035386	5.99121695119457	5.0816541107066
