gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-cf_2nd_assembly_k141_1711371||full	3716.21823019835	8.12742215072207	0.758594991054667	10.7137830417554	8.77030610771314e-27	1.55377932206467e-24
KSW-C63_2_C_NODE_381_length_47928_cov_8.530320||full	3410.94558506849	9.18419977732712	0.858056742712643	10.7034876834513	9.80180227991556e-27	1.70551359670531e-24
KSW-C63_1_C_NODE_1421_length_23804_cov_234.183839||full	17025.3075075111	18.1581376463226	1.69761302012261	10.6962761424927	1.05950997274321e-26	1.81120441656313e-24
KSW-T63_1_C_NODE_1016_length_27644_cov_229.587589||full	16525.4375973542	18.1151454203449	1.69603394829112	10.6808860981806	1.25072069099222e-26	2.10121076086693e-24
KSW-C63_1_C_NODE_745_length_34830_cov_31.827865||full	3092.13757950218	9.18618710762486	0.860860125348691	10.6709404200874	1.39210231463967e-26	2.29909236505914e-24
KSW-T63_1_C_NODE_3407_length_12743_cov_231.700110||full	16115.3590718431	18.0788933765261	1.69490559088518	10.6666079065113	1.45854143904454e-26	2.36867129700833e-24
KSW-cf_coassembly_k141_273382||full	15502.1997943372	18.0229300711009	1.69354251688367	10.64214797764	1.8970484648097e-26	3.0303016788698e-24
KSW-C63_2_C_NODE_3873_length_10882_cov_311.256950	15672.0235306348	18.0386482193453	1.69542250145438	10.6396182685267	1.94926287382052e-26	3.06348668427535e-24
KSW-cf_coassembly_k141_2993836||full	3054.10594218303	11.6085214117819	1.09186701722908	10.6318088454048	2.11960954784725e-26	3.27832943400375e-24
KSW-cf_coassembly_k141_2440455||full	2341.63155489284	10.8490578613448	1.0215975312547	10.6196985891501	2.41339110533045e-26	3.67438795786561e-24
KSW-T63_2_C_NODE_2459_length_17750_cov_143.394123||full	14959.9726874585	17.9715641666254	1.6946353289939	10.6049743323214	2.82541562631603e-26	4.2355153635113e-24
KSW-cf_coassembly_k141_904408||full	8159.95990204698	8.5183165459369	0.804598272793529	10.5870430424387	3.42232096641581e-26	5.05259022678115e-24
KSW-cf_2nd_assembly_k141_4044376||full	14308.5464446721	17.9073334582812	1.6945282060254	10.5677399730535	4.20506088092084e-26	6.11553928711831e-24
KSW-vf_coassembly_k141_411746||full	1149.71265009736	10.2763660788909	0.972984153384612	10.5616993279321	4.48468587605279e-26	6.42629105533212e-24
KSW-cf_coassembly_k141_675199||full	15144.5267099254	15.6283467669198	1.48628140657913	10.5150657861559	7.36294033255106e-26	1.03977522609243e-23
KSW-C63_1_C_NODE_2556_length_16416_cov_20.946580||full	2625.12820901853	12.0201125453608	1.14618304192534	10.4870793805932	9.90426479259233e-26	1.37867365912885e-23
KSW-cf_coassembly_k141_155913||full	5566.96106286268	13.2131189957851	1.26174985144391	10.4720590857724	1.16089920752888e-25	1.5932115321354e-23
KSW-cf_coassembly_k141_3034231||full	6573.63996913616	13.4559790412088	1.28802154045114	10.4470139812225	1.51211245256106e-25	2.03855811226069e-23
KSW-cf_2nd_assembly_k141_4541053||full	3268.2080407894	8.40584922215157	0.80469016615958	10.4460692769105	1.5272448911641e-25	2.03855811226069e-23
KSW-T63_1_C_NODE_6488_length_8062_cov_206.814412||full	12659.2414837825	17.7306450681047	1.69941338432127	10.4333914465351	1.74544855622359e-25	2.26768676424569e-23
KSW-T63_2_C_NODE_4150_length_12588_cov_8.986356||full	7593.12708507221	7.68943767646598	0.736992874003321	10.4335305641386	1.7428940826895e-25	2.26768676424569e-23
KSW-cf_2nd_assembly_k141_3722948	12215.5667055459	17.6791757846852	1.69468884115779	10.4321072726289	1.76920442055904e-25	2.26830629920096e-23
KSW-C63_2_C_NODE_477_length_42929_cov_9.801138||full	3240.97992315914	8.73736269051885	0.845231417160777	10.3372431657458	4.78093395616094e-25	6.05005460634185e-23
KSW-cf_coassembly_k141_3514879||full	2457.87057974595	8.95595217987706	0.869250404704668	10.3030750764159	6.82442035857222e-25	8.5252758940933e-23
KSW-C63_1_C_NODE_8313_length_6625_cov_23.996651	942.193383320184	7.9686768612406	0.777083686371781	10.2545929106381	1.1285050858114e-24	1.39191817166409e-22
KSW-T63_1_C_NODE_264_length_54526_cov_36.919719||full	19332.2359812466	9.36277228702257	0.917059348982764	10.2095598255534	1.7967808424804e-24	2.18847906614113e-22
KSW-vf_coassembly_k141_685034||full	10776.4232201877	15.1370974030754	1.48345937868765	10.2039176943736	1.90432392510849e-24	2.29083115138976e-22
KSW-cf_coassembly_k141_1768629||full	14602.1225442593	9.47381348987141	0.928882212092801	10.1991548191311	2.00005364764221e-24	2.37664911495435e-22
KSW-C63_1_C_NODE_1978_length_19342_cov_30.430031||full	3522.33244357301	7.64274182313986	0.750233739024872	10.187147585596	2.26306902263815e-24	2.65678850079351e-22
KSW-vf_coassembly_k141_913615||full	7394.69717495964	13.6314120120843	1.33936495714442	10.1775187855796	2.49850795377112e-24	2.8982692263745e-22
KSW-cf_coassembly_k141_2326796||full	4311.9572706007	8.53373922433686	0.841553084391229	10.1404645560893	3.65357922087662e-24	4.18829128567315e-22
KSW-C63_2_C_NODE_1299_length_23579_cov_35.418509||full	4326.46948204914	12.8503375613677	1.27007654624612	10.1177662081459	4.60812333490954e-24	5.22111090411146e-22
KSW-cf_coassembly_k141_3836641||full	8212.34299038306	17.1063158655965	1.69482122972078	10.0932862803558	5.91552587395095e-24	6.62538897882507e-22
KSW-C63_1_C_NODE_3070_length_14379_cov_236.126361||full	8226.89957761266	17.1088703931653	1.69602975325352	10.087600385751	6.268308412891e-24	6.9407269517284e-22
KSW-C63_2_C_NODE_8584_length_5888_cov_612.558032||full	7897.15859432566	17.0498553452433	1.69399352027937	10.0648881717277	7.89770349507396e-24	8.64665425348322e-22
KSW-cf_2nd_assembly_k141_1611284||full	2986.12703974964	8.59617401683072	0.854405714498713	10.0609978034547	8.21613492003424e-24	8.89533540675707e-22
KSW-C63_1_C_NODE_6680_length_7923_cov_20.431113||full	939.685255497135	7.99341783058232	0.79625821937086	10.038725674817	1.02996098242458e-23	1.10285052887309e-21
KSW-C63_2_C_NODE_5344_length_8500_cov_240.136886	7941.96665976892	17.0580152782204	1.70173529397154	10.0238946319378	1.19691350419279e-23	1.26768752009289e-21
KSW-cf_2nd_assembly_k141_3163184||full	7896.46160822121	17.0497252650557	1.70152855183164	10.0202404753668	1.24200381534884e-23	1.30129948137194e-21
KSW-cf_coassembly_k141_305159||full	9416.56756165779	13.7315391649691	1.37345460932886	9.99781068242152	1.55803393450068e-23	1.61505134657177e-21
KSW-cf_2nd_assembly_k141_852818||full	7576.61163858066	16.9900715000421	1.69996884339882	9.99434287635126	1.61353831803379e-23	1.65498077588645e-21
KSW-C63_1_C_NODE_8416_length_6555_cov_20.847077	786.981692599962	7.82140892024351	0.783909917522817	9.97743330631591	1.91352583334725e-23	1.94222872084746e-21
KSW-cf_coassembly_k141_3695796||full	14783.1369270487	17.9543953099537	1.80173041207842	9.96508422658088	2.16690117892518e-23	2.17673042138629e-21
KSW-vf_coassembly_k141_481342||full	1281.1872736664	9.91329098858563	1.00037293559417	9.90959534775662	3.78174708782487e-23	3.76013710446587e-21
KSW-cf_coassembly_k141_1246921||full	6532.1575993411	16.7760771852327	1.69539427565734	9.89508896314295	4.37221507706833e-23	4.30331956676301e-21
KSW-cf_coassembly_k141_1967829||full	12808.8555337667	8.50093865029251	0.861001619171405	9.87331319826493	5.43394798735259e-23	5.29483891887637e-21
KSW-cf_coassembly_k141_1180611||full	7449.74944103232	8.81144265380732	0.893962096801087	9.85661773059259	6.41747946344387e-23	6.19127919720763e-21
KSW-cf_coassembly_k141_3552411||full	6155.22577480128	16.6903286736794	1.69417259283576	9.8516105999228	6.74542456371712e-23	6.44386440675095e-21
KSW-T63_2_C_NODE_8576_length_7427_cov_128.454693||full	6109.4753327428	16.6795643831779	1.69590357943134	9.83520795962397	7.94033882683724e-23	7.51171471152447e-21
KSW-C63_2_C_NODE_1260_length_24056_cov_28.507646||full	3634.95231335991	12.6010611140826	1.2877248298265	9.7855231352341	1.29921666484826e-22	1.21726607521937e-20
KSW-cf_coassembly_k141_1086889||full	691.599416984942	8.25544744039608	0.85211451789672	9.68819010474443	3.38473344104496e-22	3.14103263328972e-20
KSW-C63_1_C_NODE_2272_length_17668_cov_46.313632||full	3048.53906806486	9.79386161763823	1.01116635494956	9.68570756898532	3.46798744057374e-22	3.18793109631609e-20
KSW-cf_coassembly_k141_174928||full	2863.4502125509	12.2543890384375	1.26672040581135	9.67410723172839	3.88467260661225e-22	3.53759344661961e-20
KSW-C63_2_C_NODE_693_length_34977_cov_28.217055||full	5104.86759099947	12.5339915599772	1.29609553716947	9.6705768984824	4.02104925272691e-22	3.62787999246028e-20
KSW-cf_coassembly_k141_585764||full	1267.71269773691	8.63360684129577	0.895040799573286	9.64604836495931	5.10864912670516e-22	4.56685110923074e-20
KSW-cf_coassembly_k141_973603||full	18006.7766865138	9.43694014449268	0.978457479400469	9.64471154155312	5.1756500588671e-22	4.58468492487282e-20
KSW-cf_coassembly_k141_2961869||full	3981.44272752311	13.6945662691793	1.43165821658565	9.56552765913597	1.11630569509037e-21	9.79935377744195e-20
KSW-vf_coassembly_k141_152145||full	8808.61149316729	17.2074197862543	1.80341822236819	9.54155812158651	1.40702216709914e-21	1.22410928537625e-19
KSW-C63_2_C_NODE_8396_length_5994_cov_229.227311	4234.72269935197	16.1507722687996	1.69717736044572	9.51625483889208	1.79532859342601e-21	1.54811343489761e-19
KSW-cf_coassembly_k141_1926876||full	7434.03709828	12.3665980638477	1.30517216327166	9.47507034845774	2.66581018757881e-21	2.27856618138316e-19
KSW-vf_coassembly_k141_140286||full	4967.63494046738	13.8631825356702	1.4634371853275	9.47302875358318	2.7184480074792e-21	2.30335281607629e-19
KSW-cf_coassembly_k141_1833182||full	8246.33839769084	17.1122568277443	1.80730937106272	9.46836059267597	2.84270010177225e-21	2.38786808548869e-19
KSW-cf_coassembly_k141_356324||full	3886.76897348653	16.0270752068544	1.6941173089417	9.46042822552023	3.06684630754203e-21	2.55413251458885e-19
KSW-T63_1_C_NODE_1359_length_23382_cov_10.164616||full	1921.16372817249	12.5159024601884	1.32487225657811	9.44687489533108	3.49097641307212e-21	2.88271814991311e-19
KSW-cf_coassembly_k141_1627008||full	6025.48160001592	12.3753850536516	1.31141407909301	9.43667240648393	3.84805815722943e-21	3.15088056168433e-19
KSW-C63_1_C_NODE_10595_length_5440_cov_40.197214	1008.02566813358	6.97761785877952	0.740253580983853	9.42598325496209	4.26094406223144e-21	3.43129247457712e-19
KSW-cf_coassembly_k141_1483799||full	6853.07275834477	16.8452504680453	1.78700767518194	9.42651265688057	4.23950072459153e-21	3.43129247457712e-19
KSW-C63_1_C_NODE_4111_length_11615_cov_19.963408||full	1435.99262868741	9.9098634170797	1.05364907299516	9.40527892167109	5.18923881776889e-21	4.14458549510984e-19
KSW-cf_coassembly_k141_1843159||full	4701.14777518339	13.7826090876973	1.47011069212028	9.37521858834945	6.90325788415998e-21	5.46872722140283e-19
KSW-cf_2nd_assembly_k141_999355||full	44892.4713211046	13.7428101460878	1.46728993810167	9.36611762217065	7.52496268615826e-21	5.91316422692952e-19
KSW-T63_2_C_NODE_2379_length_18154_cov_68.206697||full	2566.73942524452	12.0996096834915	1.29364748812393	9.35309641503538	8.51185892947493e-21	6.6351642727043e-19
KSW-T63_1_C_NODE_2409_length_15967_cov_37.052036||full	1121.86851346371	10.7927151374451	1.15858038237175	9.31546511719033	1.21419371578796e-20	9.38976473542693e-19
KSW-T63_2_C_NODE_14421_length_5027_cov_142.679002	3355.71449389785	15.8151140001881	1.69918306175498	9.30748096314805	1.30899963802972e-20	1.00432224196548e-18
KSW-cf_coassembly_k141_1504247||full	6606.03872001537	16.7922819160956	1.80593648829206	9.29837899890747	1.42603111178603e-20	1.08556618384711e-18
KSW-cf_coassembly_k141_973278||full	6779.3660163757	16.8296472287085	1.81044546454822	9.29585980813188	1.46021164325176e-20	1.1029691668097e-18
KSW-cf_2nd_assembly_k141_2909395||full	2428.02694354357	10.030121418731	1.07986849855535	9.28828040835468	1.56801031540081e-20	1.17528403948196e-18
KSW-cf_coassembly_k141_3228744||full	4939.85927637372	16.372958324564	1.77254379739906	9.2369837905212	2.53543462196182e-20	1.88589885163328e-18
KSW-C63_1_C_NODE_2523_length_16558_cov_14.580925||full	2839.74372689052	13.2068224169397	1.43041765216046	9.2328435663476	2.63540813833559e-20	1.94541037120772e-18
KSW-cf_coassembly_k141_4001||full	6173.05197831192	16.6944774902	1.81026040783627	9.22214142116396	2.91225026191869e-20	2.13360650767938e-18
KSW-C63_1_C_NODE_3374_length_13420_cov_6.745080||full	553.601245601267	7.19748866078013	0.781565941817187	9.20906129052341	3.28989310355178e-20	2.39229241798571e-18
KSW-T63_1_V_NODE_660_length_7656_cov_9.099461||full	1331.92143648	8.9446915204416	0.971432680317302	9.20773173651103	3.33088920850195e-20	2.40416181093652e-18
KSW-cf_coassembly_k141_3229709||full	19997.7459150382	14.410085666323	1.56712667514701	9.19522709609371	3.74203325903624e-20	2.68105677029773e-18
KSW-C63_2_C_NODE_9747_length_5336_cov_35.835637||full	2281.04089338535	6.84768673379574	0.745258150284172	9.18834196068124	3.98942889031794e-20	2.83744489834e-18
KSW-cf_coassembly_k141_1109548||full	5666.16256750017	16.5708628013794	1.80461411842141	9.18249648621547	4.21210845636242e-20	2.97411484049242e-18
KSW-T63_1_C_NODE_1040_length_27361_cov_292.764923||full	25700.8976119215	13.9396310871053	1.51839032546007	9.18053207621802	4.28966549105749e-20	3.00708637013411e-18
KSW-C63_1_C_NODE_1051_length_28323_cov_12.388531||full	3232.78241420596	13.2462914019584	1.44432401727563	9.17127406559667	4.67460962436076e-20	3.25352829855509e-18
KSW-cf_coassembly_k141_1637045||full	5550.27078743632	16.5410480790412	1.80496626316027	9.16418684196342	4.99219197144439e-20	3.44992330281944e-18
KSW-C63_2_C_NODE_1577_length_20613_cov_36.277070||full	1992.59876021318	11.7327279742007	1.28059615574626	9.16192659298084	5.09789134216002e-20	3.4981586787329e-18
KSW-cf_coassembly_k141_2842381||full	881.339998864678	7.8241263801469	0.854711826003896	9.15411035872486	5.48075277529602e-20	3.73089555161292e-18
KSW-C63_2_C_NODE_2903_length_13477_cov_81.298167||full	5870.91777996355	16.6220771878939	1.8159329121969	9.15346435776897	5.51363874622599e-20	3.73089555161292e-18
KSW-vf_coassembly_k141_524741||full	4253.23583292203	9.26062240903947	1.01662930470809	9.10914368310336	8.3034747045594e-20	5.57993500146392e-18
KSW-cf_2nd_assembly_k141_1778534	2321.66625419827	6.79434166169326	0.747616883870983	9.08799922563783	1.00878257959422e-19	6.73258729833294e-18
KSW-T63_1_C_NODE_11081_length_5437_cov_4.243776	962.726623434479	10.5717060777275	1.16382287139163	9.08360398957143	1.05037911464974e-19	6.96251298853541e-18
KSW-T63_2_C_NODE_1924_length_20828_cov_69.772301||full	3509.5247755631	15.8797494086614	1.75170723491579	9.065298750921	1.24263251834698e-19	8.18122382349523e-18
KSW-C63_1_C_NODE_3005_length_14649_cov_14.430999||full	2662.55097496608	13.1159021265243	1.44806443827903	9.05754038274156	1.33425150896251e-19	8.725467586128e-18
KSW-cf_coassembly_k141_906232||full	3431.03490372734	15.8471155115966	1.75384022981491	9.03566655742012	1.63005935145378e-19	1.05888655470437e-17
KSW-cf_coassembly_k141_1116323||full	6200.1734178776	11.849808503582	1.31651239960104	9.00090914994266	2.23856136627183e-19	1.4445392021823e-17
KSW-C63_2_C_NODE_4900_length_9118_cov_18.609622||full	1683.60206223465	7.08144808624213	0.787267489793662	8.99497080477454	2.3629500847272e-19	1.51477537010407e-17
KSW-T63_1_V_NODE_14_length_43368_cov_28.636599||full	8473.7388921295	12.2379447095023	1.36248874135275	8.98205198917962	2.65763198940686e-19	1.68155624057016e-17
KSW-cf_coassembly_k141_546708||full	422.51053139513	7.40616995420184	0.824515927078884	8.98244619778372	2.6481247696562e-19	1.68155624057016e-17
KSW-cf_2nd_assembly_k141_2342673||full	2240.98889065124	11.3427824570312	1.26342826284855	8.97778116143887	2.76281930805927e-19	1.73683298953094e-17
KSW-cf_coassembly_k141_2237374||full	4465.18347531512	16.2271983692017	1.8108749028101	8.96097148622496	3.21830278344587e-19	2.0102014308908e-17
KSW-C63_1_C_NODE_738_length_34913_cov_50.832062||full	9931.78241941778	9.91962904183141	1.10716878409881	8.9594551294233	3.26286705118725e-19	2.02505583100437e-17
KSW-C63_1_C_NODE_1875_length_20019_cov_13.256512	3582.02623090489	15.9092459526898	1.77613376363372	8.95723412190628	3.3292429098944e-19	2.0531736021526e-17
KSW-cf_coassembly_k141_2579095||full	946.899740333976	6.72395842622411	0.754076271576766	8.91681475690035	4.79891437908747e-19	2.94091960439172e-17
KSW-cf_coassembly_k141_2087018	1951.35903270136	6.83908742288934	0.767214013566009	8.91418470199895	4.91418528287874e-19	2.99273883727316e-17
KSW-cf_coassembly_k141_3668470||full	13747.953173553	9.57766245231348	1.07707094387223	8.89232274512985	5.98445729541917e-19	3.62189763270586e-17
KSW-T63_1_V_NODE_18_length_41262_cov_25.976824||full	5978.11408503188	11.6704022796839	1.31453731483523	8.87795435548115	6.81011717118071e-19	4.09615936518425e-17
KSW-C63_2_C_NODE_2654_length_14336_cov_57.525663	2983.00079377274	15.6452236941911	1.76398738151009	8.86923787447829	7.36482031885122e-19	4.40262633048382e-17
KSW-T63_2_V_NODE_43_length_34268_cov_198.030719||full	34064.0057255323	13.6063259815382	1.53437107416865	8.86768931623037	7.46793422242879e-19	4.43704579654549e-17
KSW-T63_2_C_NODE_1041_length_29862_cov_595.431107||full	38083.8454357931	13.1151992809662	1.48096439683504	8.85585049106825	8.30481333403158e-19	4.88315630664418e-17
KSW-T63_2_C_NODE_3081_length_15518_cov_76.635970||full	4226.64033080054	11.5516964140303	1.30444217059413	8.85566004721308	8.31900602322386e-19	4.88315630664418e-17
KSW-C63_2_V_NODE_39_length_20760_cov_22.484086||full	1250.03191534289	7.50299999710853	0.847863755604315	8.84929913268998	8.80706221977961e-19	5.10809608747217e-17
KSW-cf_2nd_assembly_k141_1978207||full	3817.36801218495	16.0010483958655	1.80814759959775	8.84941494788653	8.79792819933773e-19	5.10809608747217e-17
KSW-C63_1_C_NODE_1371_length_24392_cov_12.874060||full	3279.2362757194	15.781822538255	1.78422413860315	8.84520178648094	9.13630605547708e-19	5.26770214228217e-17
KSW-cf_coassembly_k141_1327344||full	1048.43724637568	11.7569501700853	1.33067673290953	8.83531655684595	9.98152025984029e-19	5.72117255364022e-17
KSW-vf_coassembly_k141_351735||full	3631.8380556667	15.9291672206785	1.80433849367731	8.82825881978178	1.06317806008597e-18	6.05824971782323e-17
KSW-cf_coassembly_k141_2791580||full	1954.44060904254	15.0352076029137	1.70713847370103	8.80725719356427	1.28245208126893e-18	7.26524016272349e-17
