	T0_1	T0_2	T63_1	T63_2
ASV_622	3.04534363409423	3.04534363409423	4.01464502621761	4.88961035946083
ASV_623	3.76905221797571	3.46607919966779	3.04534363409423	3.04534363409423
ASV_624	3.46607919966779	3.76905221797571	3.61190767716215	3.04534363409423
ASV_625	3.63828234300959	3.76905221797571	3.04534363409423	3.04534363409423
ASV_626	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_627	3.76905221797571	3.87818702042731	3.04534363409423	3.04534363409423
ASV_628	4.05863076140378	3.04534363409423	3.04534363409423	3.04534363409423
ASV_629	3.76905221797571	3.76905221797571	3.04534363409423	3.61110412928356
ASV_630	3.76905221797571	3.76905221797571	3.04534363409423	3.04534363409423
ASV_631	3.04534363409423	3.04534363409423	4.28215197160935	3.04534363409423
ASV_632	3.46607919966779	3.04534363409423	3.61190767716215	4.01330271127713
ASV_633	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_634	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_635	3.04534363409423	3.04534363409423	4.01464502621761	4.15646336133215
ASV_636	3.04534363409423	3.04534363409423	3.61190767716215	4.39077669462856
ASV_637	3.04534363409423	3.04534363409423	4.15798696442116	4.01330271127713
ASV_638	3.04534363409423	3.46607919966779	3.61190767716215	4.81981798316834
ASV_639	3.46607919966779	3.46607919966779	4.15798696442116	4.58213388517601
ASV_640	3.46607919966779	3.76905221797571	3.04534363409423	3.04534363409423
ASV_641	3.46607919966779	3.9733903573697	3.04534363409423	3.04534363409423
ASV_642	3.63828234300959	3.04534363409423	3.04534363409423	3.61110412928356
ASV_643	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_644	3.76905221797571	3.46607919966779	3.04534363409423	3.04534363409423
ASV_645	3.76905221797571	3.46607919966779	3.61190767716215	4.2804765574818
ASV_646	4.20787631448892	3.87818702042731	3.04534363409423	3.04534363409423
ASV_647	3.04534363409423	3.04534363409423	3.04534363409423	4.2804765574818
ASV_648	3.63828234300959	3.04534363409423	3.04534363409423	3.61110412928356
ASV_649	3.04534363409423	3.04534363409423	4.01464502621761	3.84048423425327
ASV_650	3.46607919966779	3.04534363409423	3.61190767716215	4.01330271127713
ASV_651	3.04534363409423	3.04534363409423	4.39258278511249	4.15646336133215
ASV_652	3.04534363409423	3.46607919966779	3.04534363409423	4.15646336133215
ASV_653	3.04534363409423	3.04534363409423	4.49253796557656	3.61110412928356
ASV_654	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_655	3.04534363409423	3.04534363409423	4.66893432375076	4.01330271127713
ASV_656	3.46607919966779	3.04534363409423	4.39258278511249	4.15646336133215
ASV_657	3.04534363409423	3.04534363409423	4.66893432375076	3.84048423425327
ASV_658	3.04534363409423	3.04534363409423	3.61190767716215	4.49061727859747
ASV_659	4.05863076140378	3.9733903573697	3.04534363409423	3.61110412928356
ASV_660	3.04534363409423	3.46607919966779	3.84159987814155	4.66682027046404
ASV_661	3.46607919966779	3.04534363409423	4.58415643927239	4.15646336133215
ASV_662	3.04534363409423	3.04534363409423	4.28215197160935	4.58213388517601
ASV_663	3.76905221797571	3.63828234300959	3.04534363409423	3.04534363409423
ASV_664	3.63828234300959	3.9733903573697	3.04534363409423	3.04534363409423
ASV_665	3.04534363409423	3.9733903573697	3.04534363409423	3.04534363409423
ASV_666	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_667	3.04534363409423	3.04534363409423	3.04534363409423	4.01330271127713
ASV_668	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_669	3.46607919966779	3.04534363409423	4.15798696442116	3.04534363409423
ASV_670	3.04534363409423	3.04534363409423	3.84159987814155	4.01330271127713
ASV_671	3.46607919966779	3.04534363409423	4.01464502621761	3.84048423425327
ASV_672	3.04534363409423	3.04534363409423	4.39258278511249	3.04534363409423
ASV_673	3.04534363409423	3.63828234300959	3.61190767716215	3.04534363409423
ASV_674	3.04534363409423	3.04534363409423	4.01464502621761	4.01330271127713
ASV_675	3.04534363409423	3.04534363409423	4.49253796557656	3.04534363409423
ASV_676	3.04534363409423	3.04534363409423	4.39258278511249	3.61110412928356
ASV_677	3.04534363409423	3.04534363409423	4.39258278511249	4.2804765574818
ASV_678	4.05863076140378	3.04534363409423	3.04534363409423	3.61110412928356
ASV_679	3.76905221797571	3.63828234300959	3.04534363409423	3.04534363409423
ASV_680	3.04534363409423	3.46607919966779	4.01464502621761	3.61110412928356
ASV_681	3.04534363409423	3.04534363409423	4.01464502621761	3.04534363409423
ASV_682	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_683	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_684	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_685	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_686	3.04534363409423	3.63828234300959	4.28215197160935	3.61110412928356
ASV_687	3.63828234300959	3.76905221797571	3.04534363409423	3.04534363409423
ASV_690	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_691	3.04534363409423	3.04534363409423	4.01464502621761	3.04534363409423
ASV_692	3.76905221797571	3.04534363409423	3.04534363409423	3.61110412928356
ASV_693	3.46607919966779	3.04534363409423	3.84159987814155	4.01330271127713
ASV_694	3.04534363409423	3.04534363409423	3.61190767716215	4.39077669462856
ASV_695	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_696	3.04534363409423	3.04534363409423	3.61190767716215	4.01330271127713
ASV_697	3.04534363409423	3.04534363409423	3.84159987814155	4.39077669462856
ASV_698	3.46607919966779	3.04534363409423	3.84159987814155	4.01330271127713
ASV_699	3.87818702042731	3.87818702042731	3.84159987814155	3.04534363409423
ASV_700	3.04534363409423	3.46607919966779	3.04534363409423	4.01330271127713
ASV_701	3.04534363409423	3.04534363409423	4.49253796557656	3.84048423425327
ASV_702	3.04534363409423	3.04534363409423	4.28215197160935	4.15646336133215
ASV_703	3.76905221797571	3.87818702042731	3.61190767716215	4.01330271127713
ASV_704	3.04534363409423	4.39586218864073	3.04534363409423	3.04534363409423
ASV_705	3.04534363409423	3.04534363409423	4.66893432375076	3.84048423425327
ASV_706	3.04534363409423	3.04534363409423	4.39258278511249	4.2804765574818
ASV_708	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_709	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_710	3.04534363409423	3.63828234300959	3.04534363409423	3.61110412928356
ASV_711	3.87818702042731	3.46607919966779	3.04534363409423	3.04534363409423
ASV_712	3.04534363409423	3.46607919966779	3.04534363409423	3.61110412928356
ASV_713	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_714	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_715	3.76905221797571	3.04534363409423	3.04534363409423	3.04534363409423
ASV_716	3.9733903573697	3.63828234300959	3.04534363409423	3.04534363409423
ASV_717	3.46607919966779	3.76905221797571	3.84159987814155	3.04534363409423
ASV_718	3.04534363409423	3.63828234300959	3.84159987814155	3.04534363409423
ASV_719	3.76905221797571	3.87818702042731	3.04534363409423	3.04534363409423
ASV_720	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_721	3.87818702042731	3.46607919966779	3.61190767716215	3.04534363409423
ASV_722	3.63828234300959	3.46607919966779	3.61190767716215	3.04534363409423
ASV_723	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_725	3.46607919966779	3.04534363409423	3.61190767716215	4.01330271127713
ASV_726	3.04534363409423	3.63828234300959	3.04534363409423	3.61110412928356
ASV_728	3.04534363409423	3.04534363409423	4.28215197160935	3.84048423425327
ASV_729	3.04534363409423	3.76905221797571	4.15798696442116	3.04534363409423
ASV_730	3.04534363409423	3.04534363409423	4.15798696442116	4.2804765574818
ASV_731	3.63828234300959	3.76905221797571	3.61190767716215	4.01330271127713
ASV_732	3.76905221797571	3.04534363409423	4.28215197160935	3.61110412928356
ASV_733	3.04534363409423	3.46607919966779	4.01464502621761	4.39077669462856
ASV_734	3.04534363409423	3.04534363409423	4.01464502621761	4.49061727859747
ASV_735	3.04534363409423	3.04534363409423	3.04534363409423	4.74577115145093
ASV_736	3.04534363409423	3.46607919966779	3.04534363409423	3.61110412928356
ASV_737	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_738	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_739	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_740	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_741	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_742	3.76905221797571	3.46607919966779	3.04534363409423	3.04534363409423
ASV_743	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_744	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_745	3.63828234300959	3.87818702042731	3.04534363409423	3.04534363409423
ASV_747	3.04534363409423	3.63828234300959	3.84159987814155	3.61110412928356
ASV_748	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_749	3.76905221797571	3.63828234300959	3.04534363409423	3.04534363409423
ASV_750	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_751	3.63828234300959	3.63828234300959	3.61190767716215	3.04534363409423
ASV_752	4.05863076140378	3.04534363409423	3.61190767716215	3.04534363409423
ASV_753	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_754	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_755	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_756	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_758	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_760	3.04534363409423	3.04534363409423	3.84159987814155	4.15646336133215
ASV_761	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_762	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_763	3.63828234300959	3.46607919966779	4.01464502621761	3.84048423425327
ASV_764	3.46607919966779	3.04534363409423	4.15798696442116	4.01330271127713
ASV_765	3.04534363409423	3.04534363409423	3.04534363409423	4.49061727859747
ASV_766	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_767	3.04534363409423	3.46607919966779	4.15798696442116	4.01330271127713
ASV_768	3.04534363409423	3.04534363409423	4.39258278511249	4.01330271127713
ASV_769	3.04534363409423	3.04534363409423	4.15798696442116	4.2804765574818
ASV_771	3.04534363409423	3.63828234300959	3.61190767716215	3.61110412928356
ASV_772	3.46607919966779	3.76905221797571	3.04534363409423	3.04534363409423
ASV_773	3.46607919966779	3.63828234300959	3.61190767716215	3.04534363409423
ASV_774	3.76905221797571	3.46607919966779	3.04534363409423	3.04534363409423
ASV_775	3.76905221797571	3.76905221797571	3.04534363409423	3.04534363409423
ASV_776	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_777	3.04534363409423	3.04534363409423	3.61190767716215	4.15646336133215
ASV_778	3.46607919966779	3.76905221797571	3.61190767716215	3.04534363409423
ASV_779	3.63828234300959	3.04534363409423	3.84159987814155	3.04534363409423
ASV_780	3.46607919966779	3.63828234300959	3.84159987814155	3.61110412928356
ASV_781	3.87818702042731	3.04534363409423	3.61190767716215	3.61110412928356
ASV_782	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_784	3.04534363409423	3.04534363409423	4.01464502621761	3.04534363409423
ASV_786	3.63828234300959	3.87818702042731	3.04534363409423	3.04534363409423
ASV_787	3.04534363409423	3.04534363409423	4.28215197160935	3.61110412928356
ASV_788	3.9733903573697	3.63828234300959	3.04534363409423	3.04534363409423
ASV_789	3.04534363409423	3.04534363409423	4.01464502621761	4.01330271127713
ASV_790	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_792	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_795	3.04534363409423	3.04534363409423	3.61190767716215	3.84048423425327
ASV_796	3.63828234300959	3.04534363409423	3.61190767716215	3.61110412928356
ASV_797	3.04534363409423	3.87818702042731	3.04534363409423	3.61110412928356
ASV_798	3.04534363409423	3.04534363409423	3.61190767716215	4.01330271127713
ASV_799	3.46607919966779	3.04534363409423	3.04534363409423	4.2804765574818
ASV_800	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_801	3.04534363409423	3.04534363409423	3.61190767716215	4.01330271127713
ASV_802	3.04534363409423	3.04534363409423	4.49253796557656	3.04534363409423
ASV_803	3.63828234300959	3.63828234300959	3.61190767716215	4.01330271127713
ASV_804	3.63828234300959	3.04534363409423	4.28215197160935	3.61110412928356
ASV_805	3.46607919966779	3.76905221797571	4.01464502621761	3.61110412928356
ASV_806	3.46607919966779	3.63828234300959	3.61190767716215	4.15646336133215
ASV_807	3.04534363409423	3.04534363409423	4.01464502621761	4.2804765574818
ASV_808	3.04534363409423	3.04534363409423	3.84159987814155	4.39077669462856
ASV_809	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_810	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_811	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_812	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_813	3.87818702042731	3.46607919966779	3.04534363409423	3.04534363409423
ASV_815	3.87818702042731	3.46607919966779	3.04534363409423	3.04534363409423
ASV_816	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_817	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_818	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_819	3.76905221797571	3.63828234300959	3.04534363409423	3.04534363409423
ASV_820	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_821	3.76905221797571	3.46607919966779	3.61190767716215	3.04534363409423
ASV_822	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_823	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_824	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_825	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_827	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_828	3.04534363409423	3.04534363409423	3.84159987814155	4.15646336133215
ASV_829	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_830	3.04534363409423	3.46607919966779	3.04534363409423	3.61110412928356
ASV_831	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_832	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_833	3.04534363409423	3.04534363409423	3.84159987814155	4.01330271127713
ASV_834	3.04534363409423	3.04534363409423	4.01464502621761	3.84048423425327
ASV_835	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_836	3.87818702042731	3.04534363409423	3.61190767716215	3.84048423425327
ASV_837	3.63828234300959	3.04534363409423	4.01464502621761	3.84048423425327
ASV_838	3.63828234300959	3.87818702042731	3.04534363409423	3.61110412928356
ASV_839	3.04534363409423	3.04534363409423	4.49253796557656	3.04534363409423
ASV_840	3.04534363409423	3.04534363409423	3.84159987814155	4.2804765574818
ASV_841	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_843	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_844	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_845	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_847	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_848	3.04534363409423	3.9733903573697	3.04534363409423	3.04534363409423
ASV_849	3.04534363409423	3.63828234300959	3.61190767716215	3.61110412928356
ASV_851	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_852	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_853	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_854	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_855	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_857	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_858	3.04534363409423	3.46607919966779	3.61190767716215	3.04534363409423
ASV_861	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_862	3.04534363409423	3.04534363409423	3.84159987814155	3.84048423425327
ASV_863	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_864	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_865	3.04534363409423	3.04534363409423	4.01464502621761	3.61110412928356
ASV_866	3.04534363409423	3.63828234300959	3.84159987814155	3.04534363409423
ASV_867	3.04534363409423	3.04534363409423	3.04534363409423	4.01330271127713
ASV_868	3.04534363409423	3.04534363409423	3.04534363409423	4.01330271127713
ASV_869	3.46607919966779	3.46607919966779	3.61190767716215	3.61110412928356
ASV_870	3.76905221797571	3.76905221797571	3.04534363409423	3.04534363409423
ASV_871	3.46607919966779	3.9733903573697	3.04534363409423	3.04534363409423
ASV_872	3.46607919966779	3.87818702042731	3.04534363409423	3.61110412928356
ASV_873	3.04534363409423	3.76905221797571	3.61190767716215	3.84048423425327
ASV_874	3.04534363409423	3.04534363409423	4.39258278511249	3.04534363409423
ASV_875	3.04534363409423	3.04534363409423	4.01464502621761	4.01330271127713
ASV_876	3.04534363409423	3.04534363409423	3.84159987814155	4.15646336133215
ASV_877	3.04534363409423	3.04534363409423	3.04534363409423	4.39077669462856
ASV_880	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_881	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_883	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_884	3.04534363409423	3.63828234300959	3.84159987814155	3.04534363409423
ASV_885	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_886	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_887	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_888	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_889	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_890	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_892	3.04534363409423	3.46607919966779	3.61190767716215	3.61110412928356
ASV_893	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_894	3.04534363409423	3.04534363409423	4.15798696442116	3.04534363409423
ASV_895	3.63828234300959	3.04534363409423	3.61190767716215	3.04534363409423
ASV_899	3.63828234300959	3.04534363409423	3.04534363409423	3.61110412928356
ASV_900	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_901	3.04534363409423	3.04534363409423	4.01464502621761	3.04534363409423
ASV_902	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_903	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_904	3.46607919966779	3.46607919966779	3.04534363409423	3.61110412928356
ASV_906	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_907	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_908	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_909	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_910	3.04534363409423	3.46607919966779	3.04534363409423	3.61110412928356
ASV_911	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_912	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_913	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_914	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_915	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_916	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_917	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_918	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_919	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_921	3.04534363409423	3.04534363409423	3.61190767716215	4.01330271127713
ASV_922	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_923	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_924	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_925	3.04534363409423	3.04534363409423	3.61190767716215	4.01330271127713
ASV_926	3.04534363409423	3.04534363409423	3.04534363409423	4.15646336133215
ASV_927	3.04534363409423	3.04534363409423	4.01464502621761	3.61110412928356
ASV_928	3.9733903573697	3.04534363409423	3.04534363409423	3.04534363409423
ASV_929	3.76905221797571	3.46607919966779	3.61190767716215	3.04534363409423
ASV_930	3.63828234300959	3.76905221797571	3.04534363409423	3.04534363409423
ASV_931	3.63828234300959	3.46607919966779	3.04534363409423	3.84048423425327
ASV_932	3.46607919966779	3.04534363409423	4.01464502621761	3.61110412928356
ASV_933	3.46607919966779	3.46607919966779	3.84159987814155	3.61110412928356
ASV_934	3.04534363409423	3.9733903573697	3.04534363409423	3.04534363409423
ASV_935	3.04534363409423	3.63828234300959	3.04534363409423	4.01330271127713
ASV_936	3.04534363409423	3.46607919966779	4.01464502621761	3.61110412928356
ASV_937	3.04534363409423	3.04534363409423	4.28215197160935	3.04534363409423
ASV_938	3.04534363409423	3.04534363409423	4.28215197160935	3.04534363409423
ASV_939	3.04534363409423	3.04534363409423	4.28215197160935	3.04534363409423
ASV_940	3.04534363409423	3.04534363409423	4.15798696442116	3.61110412928356
ASV_941	3.04534363409423	3.04534363409423	3.84159987814155	4.01330271127713
ASV_942	3.04534363409423	3.04534363409423	3.84159987814155	4.01330271127713
ASV_943	3.04534363409423	3.04534363409423	3.84159987814155	4.01330271127713
ASV_944	3.04534363409423	3.04534363409423	3.04534363409423	4.2804765574818
ASV_947	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_950	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_951	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_952	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_954	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_955	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_956	3.46607919966779	3.04534363409423	3.04534363409423	3.61110412928356
ASV_958	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_959	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_960	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_961	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_963	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_964	3.76905221797571	3.04534363409423	3.04534363409423	3.04534363409423
ASV_966	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_967	3.76905221797571	3.04534363409423	3.04534363409423	3.04534363409423
ASV_972	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_973	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_974	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_975	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_976	3.04534363409423	3.04534363409423	3.04534363409423	4.01330271127713
ASV_977	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_978	3.04534363409423	3.46607919966779	3.04534363409423	3.61110412928356
ASV_979	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_980	3.46607919966779	3.04534363409423	3.04534363409423	3.04534363409423
ASV_981	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_982	3.46607919966779	3.63828234300959	3.04534363409423	3.04534363409423
ASV_983	3.63828234300959	3.46607919966779	3.04534363409423	3.04534363409423
ASV_984	3.04534363409423	3.46607919966779	3.61190767716215	3.61110412928356
ASV_993	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_996	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_997	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_998	3.04534363409423	3.63828234300959	3.04534363409423	3.04534363409423
ASV_999	3.04534363409423	3.04534363409423	3.04534363409423	3.61110412928356
ASV_1000	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_1001	3.63828234300959	3.04534363409423	3.04534363409423	3.61110412928356
ASV_1002	3.04534363409423	3.76905221797571	3.04534363409423	3.04534363409423
ASV_1003	3.63828234300959	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1004	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_1005	3.46607919966779	3.04534363409423	3.61190767716215	3.61110412928356
ASV_1006	3.46607919966779	3.46607919966779	3.04534363409423	3.04534363409423
ASV_1007	3.76905221797571	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1008	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_1009	3.04534363409423	3.04534363409423	3.61190767716215	3.61110412928356
ASV_1014	3.04534363409423	3.04534363409423	3.61190767716215	3.04534363409423
ASV_1015	3.04534363409423	3.46607919966779	3.04534363409423	3.04534363409423
ASV_1016	3.04534363409423	3.04534363409423	3.04534363409423	3.84048423425327
ASV_1017	3.04534363409423	3.04534363409423	3.84159987814155	3.04534363409423
ASV_1018	3.63828234300959	3.04534363409423	3.04534363409423	3.61110412928356
ASV_1019	3.04534363409423	3.04534363409423	3.84159987814155	3.61110412928356
ASV_1020	3.46607919966779	3.04534363409423	3.04534363409423	3.84048423425327
ASV_1021	3.87818702042731	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1022	3.87818702042731	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1023	3.87818702042731	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1024	3.87818702042731	3.04534363409423	3.04534363409423	3.04534363409423
ASV_1025	3.76905221797571	3.46607919966779	3.04534363409423	3.04534363409423
ASV_1026	3.63828234300959	3.04534363409423	3.04534363409423	3.84048423425327
ASV_1027	3.63828234300959	3.46607919966779	3.04534363409423	3.61110412928356
ASV_1028	3.63828234300959	3.63828234300959	3.04534363409423	3.04534363409423
ASV_1029	3.63828234300959	3.04534363409423	3.61190767716215	3.61110412928356
ASV_1030	3.46607919966779	3.04534363409423	3.61190767716215	3.84048423425327
ASV_1031	3.46607919966779	3.04534363409423	3.04534363409423	4.01330271127713
ASV_1032	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1033	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1034	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1035	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1036	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1037	3.04534363409423	3.87818702042731	3.04534363409423	3.04534363409423
ASV_1038	3.04534363409423	3.63828234300959	3.04534363409423	3.84048423425327
ASV_1039	3.04534363409423	3.63828234300959	3.04534363409423	3.84048423425327
ASV_1040	3.04534363409423	3.46607919966779	3.61190767716215	3.84048423425327
ASV_1041	3.04534363409423	3.04534363409423	4.15798696442116	3.04534363409423
ASV_1042	3.04534363409423	3.04534363409423	4.15798696442116	3.04534363409423
ASV_1043	3.04534363409423	3.04534363409423	4.15798696442116	3.04534363409423
ASV_1044	3.04534363409423	3.04534363409423	4.15798696442116	3.04534363409423
